contrast,unattCRF,attCRF
1e-05,0.529342388680498,1.0007094896453
4.21696503428582e-05,0.872105657700862,1.62727454496712
0.000177827941003892,2.15937102692157,3.84174510102709
0.000749894209332456,5.76341989692556,9.07201973281491
0.00316227766016838,10.922747241767,14.7583387294244
0.0133352143216332,14.0414263840998,17.4761525786167
0.0562341325190349,15.0732249269932,18.2833658656933
0.237137370566166,15.3412504165839,18.4863798727822
1,15.4062537489959,18.5352154300864
