contrast,unattCRF,attCRF
0.0001,0.395319149279961,0.596494727980319
0.000237137370566166,0.829119644584757,1.22280647479714
0.000562341325190349,1.54325300904525,2.19446074692642
0.00133352143216332,2.42350188954536,3.30035917650712
0.00316227766016838,3.19104150905504,4.19100647848229
0.00749894209332456,3.68290940303184,4.72919128175268
0.0177827941003892,3.93894221853467,4.99994756786349
0.0421696503428582,4.0579036911943,5.12364792320243
0.1,4.11025108620283,5.17766605162235
