orientation,pair_att_var,pair_att_null,pair_att_away,Var_att_var,Null_att_null,Var_att_away
-180,0.116355968771147,0.116355968771147,0.198622151370512,0.082201981971508,0.082201981971508,0.198280320752716
-135,0.305026016874091,0.492260032464966,0.723010899062763,0.32138901253392,0.082201981971508,0.982342064635883
-90,1.61544773154947,1.85302635964125,2.7108336856884,1.88143170859329,0.082201981971508,3.92996850972421
-45,5.91970458579593,4.20745323410071,6.14187848588524,7.00872093209514,0.082201981971508,8.97595542715241
0,10.1185370670803,5.49675598812964,8.07795539262762,12.0717712130326,0.082201981971508,11.8099218992344
45,5.77111789392017,4.06881778482512,6.14187848588524,7.00872093209514,0.082201981971508,8.97595542715242
90,1.5168276775331,1.70252279867156,2.7108336856884,1.88143170859329,0.082201981971508,3.92996850972421
135,0.278971306191235,0.42711118293848,0.723010899062762,0.32138901253392,0.082201981971508,0.982342064635882
180,0.104053801120301,0.104053801120301,0.198622151370512,0.082201981971508,0.082201981971508,0.198280320752716
