Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DensityCompare_Peak_Simult_v1	CUED	0	315	135	7	7	148	0	94	101	137	18546674	1652214526	898852776	1440303810	G	N	N		XR Controller	BCF52E6E	2629E50B	403259FB			
1	DensityCompare_Peak_Simult_v1	CUED	0	315	225	5	1	137	0	94	101	137	392542220	1157124647	1113022291	710838365	G	N	N		XR Controller	BCF52E6E	2629E50B	403259FB			
2	DensityCompare_Peak_Simult_v1	CUED	1	135	135	7	7	101	0	94	101	137	307846278	1783449765	747649961	355946244	R	N	N		XR Controller	950BB5FE	F8B6410B	403259FB			
3	DensityCompare_Peak_Simult_v1	CUED	0	135	90	0	8	99	0	94	101	137	1097993580	73820837	1276214679	1256360661	R	N	N		XR Controller	BCF52E6E	F8B6410B	403259FB			
4	DensityCompare_Peak_Simult_v1	UNCUED	1	0	45	1	9	96	0	94	101	137	148198539	1666716476	758529421	318952576	G	N	N		XR Controller	CE830286	2629E50B	403259FB			
5	DensityCompare_Peak_Simult_v1	UNCUED	0	180	225	5	1	123	0	94	101	137	1370559100	2090422038	783078430	597131596	R	N	N		XR Controller	E1973776	F8B6410B	403259FB			
6	DensityCompare_Peak_Simult_v1	UNCUED	0	135	90	0	8	113	0	94	101	137	1976962763	642501184	2090869858	2105908532	R	N	N		XR Controller	E1973776	F8B6410B	403259FB			
7	DensityCompare_Peak_Simult_v1	CUED	1	225	225	5	1	100	0	94	101	137	1705998942	329617101	788102675	428366172	R	N	N		XR Controller	950BB5FE	F8B6410B	403259FB			
8	DensityCompare_Peak_Simult_v1	UNCUED	1	135	180	6	4	135	0	94	101	137	332832080	786517554	1332588916	538631548	R	N	N		XR Controller	CE830286	F8B6410B	403259FB			
9	DensityCompare_Peak_Simult_v1	UNCUED	0	90	90	0	8	86	0	94	101	137	592337306	1380511490	343500457	691822238	G	N	N		XR Controller	E1973776	2629E50B	403259FB			
10	DensityCompare_Peak_Simult_v1	CUED	1	180	45	1	9	106	0	94	101	137	1521517290	613748218	2102041299	984525350	G	N	N		XR Controller	950BB5FE	2629E50B	403259FB			
11	DensityCompare_Peak_Simult_v1	UNCUED	1	0	0	2	6	94	0	94	101	137	1893907971	743795121	1283454105	672710392	G	N	N		XR Controller	CE830286	2629E50B	403259FB			
12	DensityCompare_Peak_Simult_v1	UNCUED	0	180	180	6	4	94	0	94	101	137	1946214977	1574820948	731279858	1092386857	G	N	N		XR Controller	E1973776	2629E50B	403259FB			
13	DensityCompare_Peak_Simult_v1	CUED	1	135	45	1	9	89	0	94	101	137	1286644749	1012830893	2138718275	2031368596	G	N	N		XR Controller	950BB5FE	2629E50B	403259FB			
14	DensityCompare_Peak_Simult_v1	CUED	1	270	270	4	2	89	0	94	101	137	1732298350	2127635644	1880655490	1488817854	G	N	N		XR Controller	950BB5FE	2629E50B	403259FB			
15	DensityCompare_Peak_Simult_v1	UNCUED	1	270	135	7	7	106	0	94	101	137	995116777	79150728	1432030071	1508579045	R	N	N		XR Controller	CE830286	F8B6410B	403259FB			
16	DensityCompare_Peak_Simult_v1	CUED	1	225	225	5	1	92	0	94	101	137	979654194	1365366510	1285688406	531112649	R	N	N		XR Controller	950BB5FE	F8B6410B	403259FB			
17	DensityCompare_Peak_Simult_v1	UNCUED	0	225	225	5	1	98	0	94	101	137	788542815	653755222	934761076	1611718108	R	N	N		XR Controller	E1973776	F8B6410B	403259FB			
18	DensityCompare_Peak_Simult_v1	CUED	0	90	90	0	8	83	0	94	101	137	1432071322	1064763263	1093935677	139508232	R	N	N		XR Controller	BCF52E6E	F8B6410B	403259FB			
19	DensityCompare_Peak_Simult_v1	UNCUED	0	135	135	7	7	85	0	94	101	137	1319480241	830911839	1903700598	1113000200	G	N	N		XR Controller	E1973776	2629E50B	403259FB			
20	DensityCompare_Peak_Simult_v1	UNCUED	0	225	225	5	1	88	0	94	101	137	764718298	53907261	119212635	1976931339	G	N	N		XR Controller	E1973776	2629E50B	403259FB			
21	DensityCompare_Peak_Simult_v1	UNCUED	0	45	45	1	9	159	0	94	101	137	1836192542	247819968	1501031366	529992088	G	N	N		XR Controller	E1973776	2629E50B	403259FB			
22	DensityCompare_Peak_Simult_v1	UNCUED	0	90	90	0	8	79	0	94	101	137	1121039263	1422442755	778725993	1537030667	R	N	N		XR Controller	E1973776	F8B6410B	403259FB			
23	DensityCompare_Peak_Simult_v1	UNCUED	0	90	45	1	9	97	0	94	101	137	385859025	367968240	970054927	2034175522	R	N	N		XR Controller	E1973776	F8B6410B	403259FB			
24	DensityCompare_Peak_Simult_v1	CUED	1	45	45	1	9	163	0	94	101	137	1391042299	1296921921	983012915	2056217319	G	N	N		XR Controller	950BB5FE	2629E50B	403259FB			
25	DensityCompare_Peak_Simult_v1	CUED	0	135	225	5	1	134	0	94	101	137	1191850797	2046144855	1862062057	868605993	G	N	N		XR Controller	BCF52E6E	2629E50B	403259FB			
26	DensityCompare_Peak_Simult_v1	CUED	0	0	45	1	9	98	0	94	101	137	2082521328	1762691026	1572486160	704239462	R	N	N		XR Controller	BCF52E6E	F8B6410B	403259FB			
27	DensityCompare_Peak_Simult_v1	UNCUED	1	90	225	5	1	112	0	94	101	137	1699310242	1562214129	1641694641	26889557	R	N	N		XR Controller	CE830286	F8B6410B	403259FB			
