Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	180	45	1	9	109	56	78	84	114	1698641236	409507951	192897980	1217146002	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
1	DecoupledDots_005m_v2	CUED	0	90	90	0	8	72	56	78	84	114	1537656896	1981036956	1538232617	1172033605	R	F	CZ		XR Controller	6CBED730	95473DAC	1B981CE4			
2	DecoupledDots_005m_v2	UNCUED	0	45	45	1	9	98	56	78	84	114	758575102	235007476	1125979670	2044577378	G	F	C		XR Controller	F088AE08	E283626C	B7EB8364			
3	DecoupledDots_005m_v2	UNCUED	1	270	90	0	8	89	56	78	84	114	1308102918	189778263	204463509	307645021	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
4	DecoupledDots_005m_v2	CUED	1	45	90	0	8	79	56	78	84	114	644422841	755754784	576078554	830565512	G	F	C		XR Controller	CB090948	E283626C	B7EB8364			
5	DecoupledDots_005m_v2	CUED	0	45	45	1	9	153	56	78	84	114	1654147793	1240845093	1889813843	2011685590	G	N	Z		XR Controller	6CBED730	083E616C	81535EE4			
6	DecoupledDots_005m_v2	UNCUED	0	0	225	5	1	89	56	78	84	114	967282741	1402901775	1167014876	683834589	G	F	C		XR Controller	F088AE08	E283626C	B7EB8364			
7	DecoupledDots_005m_v2	CUED	1	90	90	0	8	69	56	78	84	114	1804513149	1568239457	1584283105	814083384	R	F	Z		XR Controller	CB090948	BC9E36AC	1B981CE4			
8	DecoupledDots_005m_v2	UNCUED	1	315	90	0	8	76	56	78	84	114	647517615	845814102	498941577	1202330222	R	F	C		XR Controller	67DD8480	95473DAC	B7EB8364			
9	DecoupledDots_005m_v2	UNCUED	1	180	0	2	6	75	56	78	84	114	731635405	730549306	1781545824	1715148504	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
10	DecoupledDots_005m_v2	CUED	0	135	135	7	7	79	56	78	84	114	207845018	1967449185	1496831663	229377264	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
11	DecoupledDots_005m_v2	CUED	1	315	225	5	1	70	56	78	84	114	1896976696	237514886	222391901	1642917519	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
12	DecoupledDots_005m_v2	UNCUED	1	180	0	2	6	79	56	78	84	114	587055270	123186165	978689627	1747480017	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
13	DecoupledDots_005m_v2	UNCUED	0	135	225	5	1	88	56	78	84	114	724421189	1983946529	239137391	991243944	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
14	DecoupledDots_005m_v2	CUED	1	180	180	6	4	82	56	78	84	114	882023313	1610525269	522084709	1387604320	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
15	DecoupledDots_005m_v2	UNCUED	1	45	0	2	6	131	56	78	84	114	1627967864	1674352598	858629581	2077573027	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
16	DecoupledDots_005m_v2	UNCUED	1	135	315	3	3	73	56	78	84	114	2039513433	1463352424	949403342	2055187473	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
17	DecoupledDots_005m_v2	UNCUED	0	315	315	3	3	76	56	78	84	114	216091300	641400038	639878489	1251603320	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
18	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	76	56	78	84	114	414863969	1094784875	1536195216	891988480	R	N	C		XR Controller	F088AE08	95473DAC	E4FFF864			
19	DecoupledDots_005m_v2	CUED	0	270	270	4	2	68	56	78	84	114	320072459	1954178403	1595285600	507602612	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
20	DecoupledDots_005m_v2	CUED	1	0	0	2	6	82	56	78	84	114	191893092	447497219	1437855351	968109357	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
21	DecoupledDots_005m_v2	UNCUED	1	270	180	6	4	69	56	78	84	114	950158951	1503848172	255942202	539740384	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
22	DecoupledDots_005m_v2	UNCUED	1	225	225	5	1	73	56	78	84	114	1727071176	38409996	1085925415	854066336	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
23	DecoupledDots_005m_v2	UNCUED	1	225	90	0	8	66	56	78	84	114	1264109238	1046413863	1438001721	2038405160	G	F	CZ		XR Controller	67DD8480	E283626C	1B981CE4			
24	DecoupledDots_005m_v2	CUED	0	0	90	0	8	86	56	78	84	114	820197997	270924985	572210680	1543998981	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
25	DecoupledDots_005m_v2	UNCUED	1	0	315	3	3	76	56	78	84	114	182582963	497593992	263644433	655175659	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
26	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	81	56	78	84	114	1524441358	1721289607	84364286	782857060	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
27	DecoupledDots_005m_v2	UNCUED	0	135	180	6	4	81	56	78	84	114	37692943	1899768860	1516117894	2079730128	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
28	DecoupledDots_005m_v2	UNCUED	1	135	180	6	4	203	56	78	84	114	1574033412	1791915185	600917831	1039515587	G	N	CZ		XR Controller	67DD8480	E283626C	81535EE4			
29	DecoupledDots_005m_v2	UNCUED	1	270	90	0	8	185	56	78	84	114	807765649	380060603	1915449970	1505294168	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
30	DecoupledDots_005m_v2	CUED	0	45	90	0	8	68	56	78	84	114	1607771085	2018284793	1150625045	59894755	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
31	DecoupledDots_005m_v2	UNCUED	1	45	180	6	4	82	56	78	84	114	1288919730	418888320	1426435920	1792103717	G	N	CZ		XR Controller	67DD8480	E283626C	81535EE4			
32	DecoupledDots_005m_v2	CUED	1	45	45	1	9	65	56	78	84	114	1221487478	1889084233	391063391	1327855607	R	N	Z		XR Controller	CB090948	BC9E36AC	81535EE4			
33	DecoupledDots_005m_v2	UNCUED	0	225	270	4	2	84	56	78	84	114	2100413409	3031623	1029489481	1686117300	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
34	DecoupledDots_005m_v2	UNCUED	1	90	0	2	6	71	56	78	84	114	1276260018	478949950	191164117	1768915844	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
35	DecoupledDots_005m_v2	CUED	0	90	90	0	8	70	56	78	84	114	501818189	615670925	552216852	167673149	G	N	CZ		XR Controller	6CBED730	E283626C	81535EE4			
36	DecoupledDots_005m_v2	CUED	1	90	90	0	8	64	56	78	84	114	201060264	1558497289	1963524261	169776	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
37	DecoupledDots_005m_v2	UNCUED	0	180	225	5	1	144	56	78	84	114	238811945	1015879530	1825356193	1609832321	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
38	DecoupledDots_005m_v2	CUED	0	270	315	3	3	85	56	78	84	114	587587682	1486045736	1366311439	1379523517	G	N	CZ		XR Controller	6CBED730	E283626C	81535EE4			
39	DecoupledDots_005m_v2	UNCUED	0	270	45	1	9	82	56	78	84	114	1483257239	2066804370	1484527554	926716142	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
40	DecoupledDots_005m_v2	CUED	1	135	315	3	3	78	56	78	84	114	1821611077	882563590	475722919	426361871	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
41	DecoupledDots_005m_v2	UNCUED	1	270	0	2	6	147	56	78	84	114	1191730945	1703645976	1108460202	1603059028	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
42	DecoupledDots_005m_v2	CUED	0	270	270	4	2	78	56	78	84	114	1193416425	738498669	770853494	1988991498	R	F	CZ		XR Controller	6CBED730	95473DAC	1B981CE4			
43	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	73	56	78	84	114	1999131809	1426365491	1155687866	1335038724	R	N	C		XR Controller	F088AE08	95473DAC	E4FFF864			
44	DecoupledDots_005m_v2	UNCUED	0	225	0	2	6	76	56	78	84	114	1044266242	1869623297	341262156	1505004846	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
