Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	0	180	180	6	4	143	68	95	102	138	1276235172	1355874043	1673777467	141003283	G	N	Z		XR Controller	B6D3C11D	BBE350AC	598C6D84			
1	DecoupledDots_005m_v2	UNCUED	1	270	45	1	9	127	68	95	102	138	780443379	1427848531	1502993692	474795073	G	F	C		XR Controller	06CF5C65	C96A68AC	9735F884			
2	DecoupledDots_005m_v2	UNCUED	0	315	-1	-1	-1	804	68	95	102	138	678038941	1103041295	1456704293	836995428	G	F	Z		XR Controller	C9F1B22D	BBE350AC	C336A484			
3	DecoupledDots_005m_v2	UNCUED	0	315	-1	-1	-1	207	68	95	102	138	1362267409	1769434380	1745633810	216801609	R	F	Z		XR Controller	C9F1B22D	97D7D86C	C336A484			
4	DecoupledDots_005m_v2	CUED	0	270	270	4	2	95	68	95	102	138	1556938100	1958863263	1635879352	114513282	G	N	C		XR Controller	B6D3C11D	C96A68AC	858D1984			
5	DecoupledDots_005m_v2	UNCUED	0	90	45	1	9	115	68	95	102	138	275466028	1525744957	1315792502	2043566179	R	N	Z		XR Controller	C9F1B22D	97D7D86C	598C6D84			
6	DecoupledDots_005m_v2	UNCUED	1	315	90	0	8	117	68	95	102	138	1006252713	1295084823	1929893883	670978178	G	N	CZ		XR Controller	06CF5C65	C96A68AC	598C6D84			
7	DecoupledDots_005m_v2	UNCUED	1	315	-1	-1	-1	2152	68	95	102	138	1141737244	336272111	404942367	1273933355	R	F	N		XR Controller	06CF5C65	97D7D86C	9735F884			
8	DecoupledDots_005m_v2	UNCUED	1	0	-1	-1	-1	2056	68	95	102	138	1612276192	1273126237	74744494	110447610	G	N	N		XR Controller	06CF5C65	BBE350AC	858D1984			
9	DecoupledDots_005m_v2	CUED	1	45	-1	-1	-1	39	68	95	102	138	1334034727	591902986	761741130	1170429206	R	N	N		XR Controller	8892A655	97D7D86C	858D1984			
10	DecoupledDots_005m_v2	CUED	0	225	-1	-1	-1	28	68	95	102	138	291401609	1032325040	1913030953	511510698	R	N	C		XR Controller	B6D3C11D	EAFFC16C	858D1984			
11	DecoupledDots_005m_v2	UNCUED	0	180	-1	-1	-1	23	68	95	102	138	451570601	114721190	146008830	1716142011	R	N	C		XR Controller	C9F1B22D	EAFFC16C	858D1984			
12	DecoupledDots_005m_v2	UNCUED	1	0	90	0	8	97	68	95	102	138	622963445	2041903622	1792369288	1429679818	G	F	N		XR Controller	06CF5C65	BBE350AC	9735F884			
13	DecoupledDots_005m_v2	CUED	0	45	90	0	8	132	68	95	102	138	2045683687	61576539	446433851	301903404	G	N	N		XR Controller	B6D3C11D	BBE350AC	858D1984			
