Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	0	0	2	6	108	56	78	84	114	1553965803	1485095743	181205131	715175759	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
1	DecoupledDots_005m_v2	UNCUED	1	270	270	4	2	81	56	78	84	114	7583332	177952077	463572341	1584455044	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
2	DecoupledDots_005m_v2	UNCUED	0	270	90	0	8	91	56	78	84	114	1179717838	195789328	1444751860	844033118	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
3	DecoupledDots_005m_v2	UNCUED	1	90	270	4	2	74	56	78	84	114	1321731826	489639395	1925317722	536996654	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
4	DecoupledDots_005m_v2	CUED	0	225	225	5	1	94	56	78	84	114	227952406	1266095341	1176819370	1134413885	R	N	Z		XR Controller	6CBED730	BC9E36AC	81535EE4			
5	DecoupledDots_005m_v2	CUED	1	45	90	0	8	76	56	78	84	114	1114257078	1247624595	1644435241	879072077	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
6	DecoupledDots_005m_v2	UNCUED	1	315	45	1	9	135	56	78	84	114	1800481140	100509139	1373002386	2014460016	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
7	DecoupledDots_005m_v2	UNCUED	1	225	315	3	3	78	56	78	84	114	1317914706	67557887	1461239806	1095988108	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
8	DecoupledDots_005m_v2	CUED	1	225	45	1	9	78	56	78	84	114	849632024	1671963911	561472574	1031205471	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
9	DecoupledDots_005m_v2	UNCUED	1	180	225	5	1	93	56	78	84	114	1414128982	549828230	4094192	2121299080	R	N	CZ		XR Controller	67DD8480	95473DAC	81535EE4			
