Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_Inv_005m	CUED	1	270	90	0	8	78	56	78	84	114	695693929	333662136	1799165998	760423878	G	N	CZ		XR Controller	CB090948	B8B442EC	81535EE4			
1	DecoupledDots_Inv_005m	UNCUED	1	180	225	5	1	78	56	78	84	114	296689364	141880766	570068111	156026039	G	N	N		XR Controller	67DD8480	DE6F41EC	E4FFF864			
2	DecoupledDots_Inv_005m	UNCUED	1	270	45	1	9	76	56	78	84	114	271046429	1463897170	1467565232	1016572721	R	F	C		XR Controller	67DD8480	D13E802C	B7EB8364			
3	DecoupledDots_Inv_005m	CUED	1	180	90	0	8	74	56	78	84	114	716266705	1535881403	609917877	873294698	R	F	CZ		XR Controller	CB090948	D13E802C	1B981CE4			
4	DecoupledDots_Inv_005m	UNCUED	0	225	225	5	1	87	56	78	84	114	1083241178	1060328458	885774075	2109562879	R	N	N		XR Controller	F088AE08	F895792C	E4FFF864			
5	DecoupledDots_Inv_005m	UNCUED	1	0	45	1	9	131	56	78	84	114	1618336507	2097780858	1631007463	174301650	R	N	C		XR Controller	67DD8480	D13E802C	E4FFF864			
6	DecoupledDots_Inv_005m	UNCUED	1	135	90	0	8	103	56	78	84	114	64125631	1698559711	1701340881	860619443	R	N	Z		XR Controller	67DD8480	F895792C	81535EE4			
7	DecoupledDots_Inv_005m	UNCUED	0	0	0	2	6	100	56	78	84	114	1625328435	1309169754	1539270293	2024545698	G	N	N		XR Controller	F088AE08	DE6F41EC	E4FFF864			
8	DecoupledDots_Inv_005m	UNCUED	1	90	90	0	8	94	56	78	84	114	210781213	1189629640	856714272	1573877278	R	N	Z		XR Controller	67DD8480	F895792C	81535EE4			
9	DecoupledDots_Inv_005m	UNCUED	0	225	225	5	1	107	56	78	84	114	307954182	135250806	1746070081	26716925	R	F	Z		XR Controller	F088AE08	F895792C	1B981CE4			
10	DecoupledDots_Inv_005m	UNCUED	0	180	180	6	4	95	56	78	84	114	423766931	752363900	1082868541	1411937852	R	N	C		XR Controller	F088AE08	D13E802C	E4FFF864			
11	DecoupledDots_Inv_005m	CUED	1	90	90	0	8	79	56	78	84	114	1026646658	1031882270	386735372	580076297	G	F	Z		XR Controller	CB090948	DE6F41EC	1B981CE4			
12	DecoupledDots_Inv_005m	CUED	0	0	90	0	8	86	56	78	84	114	1641086712	1370412118	82667921	24483209	G	N	N		XR Controller	6CBED730	DE6F41EC	E4FFF864			
13	DecoupledDots_Inv_005m	UNCUED	1	0	0	2	6	86	56	78	84	114	1530482899	895271123	1805503650	1901436584	R	F	N		XR Controller	67DD8480	F895792C	B7EB8364			
14	DecoupledDots_Inv_005m	UNCUED	1	315	315	3	3	101	56	78	84	114	720760556	1222721580	854086078	610408345	G	N	N		XR Controller	67DD8480	DE6F41EC	E4FFF864			
15	DecoupledDots_Inv_005m	CUED	0	45	45	1	9	78	56	78	84	114	1448988617	1160258136	651707614	295987236	R	F	N		XR Controller	6CBED730	F895792C	B7EB8364			
16	DecoupledDots_Inv_005m	CUED	0	0	0	2	6	85	56	78	84	114	1059673929	1077538670	1403688929	350999905	R	N	N		XR Controller	6CBED730	F895792C	E4FFF864			
17	DecoupledDots_Inv_005m	CUED	1	0	90	0	8	90	56	78	84	114	1361809976	877008848	1020845360	1255938352	G	N	N		XR Controller	CB090948	DE6F41EC	E4FFF864			
18	DecoupledDots_Inv_005m	UNCUED	1	135	90	0	8	96	56	78	84	114	1677571423	1151931954	1892039028	1767737712	G	N	C		XR Controller	67DD8480	B8B442EC	E4FFF864			
19	DecoupledDots_Inv_005m	CUED	0	45	45	1	9	105	56	78	84	114	1466001488	582712571	1790885406	242566633	R	N	C		XR Controller	6CBED730	D13E802C	E4FFF864			
20	DecoupledDots_Inv_005m	CUED	1	0	45	1	9	86	56	78	84	114	289504067	396934203	1752527124	491633160	R	F	CZ		XR Controller	CB090948	D13E802C	1B981CE4			
21	DecoupledDots_Inv_005m	CUED	1	315	90	0	8	86	56	78	84	114	264169801	522852395	294482737	505327779	R	F	CZ		XR Controller	CB090948	D13E802C	1B981CE4			
22	DecoupledDots_Inv_005m	UNCUED	0	180	180	6	4	90	56	78	84	114	1503271146	729439337	121467808	1690633961	R	F	C		XR Controller	F088AE08	D13E802C	B7EB8364			
23	DecoupledDots_Inv_005m	UNCUED	1	45	45	1	9	84	56	78	84	114	1867640388	1829527218	865235927	717566325	G	N	C		XR Controller	67DD8480	B8B442EC	E4FFF864			
24	DecoupledDots_Inv_005m	UNCUED	1	225	90	0	8	80	56	78	84	114	804616766	405331668	919691336	693487366	R	N	Z		XR Controller	67DD8480	F895792C	81535EE4			
