Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthParam_003m	CUED	1	270	270	4	2	101	56	78	84	114	2100711552	1149760717	2069755223	1929430272	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
1	DepthParam_003m	CUED	0	225	225	5	1	97	56	78	84	114	1551734218	1339245023	2036568563	1624829029	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
2	DepthParam_003m	CUED	1	45	90	0	8	96	56	78	84	114	622603390	1146585698	238981218	1679433027	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
3	DepthParam_003m	UNCUED	0	270	90	0	8	85	56	78	84	114	360785582	823862760	1627575347	84344105	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
4	DepthParam_003m	UNCUED	0	180	180	6	4	82	56	78	84	114	1931298793	985395583	897960456	201532741	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
5	DepthParam_003m	UNCUED	1	315	0	2	6	85	56	78	84	114	1001001471	814595076	1615040713	207217599	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
6	DepthParam_003m	CUED	0	90	135	7	7	105	56	78	84	114	242200048	220323404	709746442	635013083	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
7	DepthParam_003m	UNCUED	1	315	135	7	7	95	56	78	84	114	860120205	1520349880	90585867	82160020	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
8	DepthParam_003m	UNCUED	0	270	180	6	4	90	56	78	84	114	1040424266	1032278923	1067196151	1516912245	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
9	DepthParam_003m	CUED	0	0	0	2	6	78	56	78	84	114	279962712	944748331	397797320	1945476452	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
10	DepthParam_003m	CUED	0	225	225	5	1	289	56	78	84	114	1976903114	454882210	77687840	1721419691	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
11	DepthParam_003m	CUED	1	0	135	7	7	93	56	78	84	114	662792091	1766170843	484902510	1339299590	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
