Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	SubfieldSwap_CatekExact_v1	CUED	0	0	0	2	6	100	68	95	102	138	1554113056	1688111350	279499575	601404820	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
1	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	100	68	95	102	138	1847053982	1575531244	2019811887	278370715	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
2	SubfieldSwap_CatekExact_v1	CUED	1	135	135	7	7	73	68	95	102	138	1396003730	532983511	1775589143	200803145	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
3	SubfieldSwap_CatekExact_v1	CUED	1	0	315	3	3	98	68	95	102	138	244424894	454746829	443740591	883663439	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
4	SubfieldSwap_CatekExact_v1	UNCUED	1	270	90	0	8	108	68	95	102	138	159976023	136340355	1012362691	233349085	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
5	SubfieldSwap_CatekExact_v1	UNCUED	1	90	-1	-1	-1	-1	68	95	102	138	571024229	619477322	1322364230	955623393	G	N	D		ABORT	OnApplicationQuit	00000000	00000000	00000000			
