Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
66	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	225	225	5	1	88	68	95	102	138	7	77.778	686640557	1624571384	1572139786	1496777352	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
67	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	45	45	1	9	74	68	95	102	138	7	77.778	70727390	957234857	72361875	1634848691	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
68	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	45	45	1	9	80	68	95	102	138	7	77.778	937241666	295154499	237037899	777916542	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
69	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	90	90	0	8	69	68	95	102	138	7	77.778	2053201995	1854865811	361986963	850892069	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
70	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	0	0	2	6	67	68	95	102	138	7	77.778	1010541964	310820981	1963115808	585579906	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
71	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	135	135	7	7	69	68	95	102	138	7	77.778	93364648	343467240	632333685	2026214916	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
72	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	135	0	2	6	73	68	95	102	138	7	77.778	1335625751	1354341742	1699851593	1683884282	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
73	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	135	135	7	7	68	68	95	102	138	7	77.778	2092128025	365842629	702500502	577528932	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
74	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	180	135	7	7	73	68	95	102	138	7	77.778	1850075817	1722349086	1068509622	1862772223	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
75	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	0	0	2	6	65	68	95	102	138	7	77.778	513218031	423413222	431713275	222153878	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
76	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	0	0	2	6	70	68	95	102	138	7	77.778	1744593855	925937546	1176658523	1955341944	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
77	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	0	270	4	2	74	68	95	102	138	7	77.778	324270712	234965783	769783152	2119553528	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
78	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	270	270	4	2	68	68	95	102	138	7	77.778	1634139509	1380906705	401940086	51806727	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
79	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	0	135	7	7	78	68	95	102	138	7	77.778	1948284375	569558919	1608697062	1721742365	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
80	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	270	270	4	2	62	68	95	102	138	7	77.778	1656136964	1344858409	1214231554	935065796	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
81	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	225	0	2	6	74	68	95	102	138	7	77.778	1581714418	1934188111	178250789	2021844892	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
82	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	90	270	4	2	64	68	95	102	138	7	77.778	402085688	54279984	2109167256	1491592469	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
83	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	180	180	6	4	68	68	95	102	138	7	77.778	2138024950	1610846721	844695857	1887842424	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
84	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	135	315	3	3	73	68	95	102	138	7	77.778	2017788534	1672549094	375638725	1457954697	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
85	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	225	225	5	1	65	68	95	102	138	7	77.778	1340072042	511463751	133365174	1633744017	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
86	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	0	0	2	6	124	68	95	102	138	7	77.778	973379547	1219916955	1795714328	1449257141	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
87	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	270	0	2	6	80	68	95	102	138	7	77.778	609305469	925655018	367574570	86486407	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
88	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	225	270	4	2	73	68	95	102	138	7	77.778	1790946684	75563723	1582836668	1472628491	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
89	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	135	90	0	8	92	68	95	102	138	7	77.778	329443756	405092672	152394371	222945913	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
90	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	45	90	0	8	65	68	95	102	138	7	77.778	186375323	1801280380	627930302	368553456	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
91	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	0	0	2	6	70	68	95	102	138	7	77.778	1251193062	1879056630	307234279	602791648	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
92	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	90	270	4	2	175	68	95	102	138	7	77.778	1571390318	380864648	1449870551	1761856091	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
93	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	270	270	4	2	79	68	95	102	138	7	77.778	1002679663	1324373133	633719910	294876151	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
94	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	270	270	4	2	80	68	95	102	138	7	77.778	2133410226	478845981	833077897	1925335210	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
95	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	90	90	0	8	64	68	95	102	138	7	77.778	1707375836	1795653744	659367628	1726384431	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
96	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	180	180	6	4	74	68	95	102	138	7	77.778	1570938189	14584065	1912808055	654598478	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
97	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	225	225	5	1	65	68	95	102	138	7	77.778	1633953010	203071090	1796993987	884819684	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
98	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	225	225	5	1	63	68	95	102	138	7	77.778	17382478	1512669801	334591921	164134813	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
99	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	135	135	7	7	80	68	95	102	138	7	77.778	1520154723	152692812	162246314	1764466390	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
100	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	135	45	1	9	68	68	95	102	138	7	77.778	647020758	1520390572	1003044135	1176476920	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
101	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	135	180	6	4	83	68	95	102	138	7	77.778	697602754	1523377519	256232277	1826299095	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
102	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	90	45	1	9	70	68	95	102	138	7	77.778	1623292287	1911425454	1353324973	642471877	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
103	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	315	135	7	7	85	68	95	102	138	7	77.778	852052917	743079703	70581082	1964368799	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
104	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	180	90	0	8	103	68	95	102	138	7	77.778	45167999	1017159370	1792889564	245180462	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
105	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	0	0	2	6	117	68	95	102	138	7	77.778	2058261913	1510150885	310728429	28909972	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
106	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	135	0	2	6	100	68	95	102	138	7	77.778	724316446	61899421	1621287582	580444374	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
107	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	270	270	4	2	107	68	95	102	138	7	77.778	1266168697	1085206096	148654146	1828178816	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
108	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	225	225	5	1	65	68	95	102	138	7	77.778	1858171512	1860540786	32925638	146332012	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
109	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	180	135	7	7	68	68	95	102	138	7	77.778	439500258	328745773	501996167	1483382628	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
110	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	225	270	4	2	80	68	95	102	138	7	77.778	1695570778	1831773486	974585174	2093850452	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
111	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	225	225	5	1	60	68	95	102	138	7	77.778	1061087177	762482887	1101041772	192199474	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
112	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	0	225	90	0	8	60	68	95	102	138	7	77.778	1046968794	717570264	903431225	100733586	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
113	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	315	135	7	7	77	68	95	102	138	7	77.778	314140948	1523132824	291232918	1008818971	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
114	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	180	225	5	1	55	68	95	102	138	7	77.778	1380871456	654642322	1663070400	2002597122	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
115	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	90	90	0	8	69	68	95	102	138	7	77.778	720224695	1347509049	219287920	1015050924	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
116	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	135	135	7	7	60	68	95	102	138	7	77.778	897704093	720342255	1662749965	729276118	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
117	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	315	315	3	3	77	68	95	102	138	7	77.778	393333485	286353266	1378276906	671741500	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
118	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	225	45	1	9	58	68	95	102	138	7	77.778	245971675	1409967661	535945950	929528696	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
119	SubfieldSwap_MCvsDb_Ap165_v1	CUED	0	135	45	1	9	94	68	95	102	138	7	77.778	1949741845	2009216151	536962056	1040798943	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
120	SubfieldSwap_MCvsDb_Ap165_v1	CUED	1	315	45	1	9	65	68	95	102	138	7	77.778	1928761962	666893945	1947962045	609819222	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
121	SubfieldSwap_MCvsDb_Ap165_v1	UNCUED	1	270	270	4	2	70	68	95	102	138	7	77.778	1196340173	484019667	447956043	598085793	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
