Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	1	45	45	1	9	179	56	78	84	114	1058431932	1431939987	1018699779	1595087773	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
1	DecoupledDots_005m_v2	CUED	0	270	270	4	2	179	56	78	84	114	28627436	85710501	1549327723	904679644	G	F	C		XR Controller	6CBED730	E283626C	B7EB8364			
2	DecoupledDots_005m_v2	UNCUED	0	45	45	1	9	145	56	78	84	114	199755126	381570886	578958166	1559934557	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
3	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	129	56	78	84	114	1437614100	414692422	189444180	704517683	G	N	CZ		XR Controller	F088AE08	E283626C	81535EE4			
4	DecoupledDots_005m_v2	CUED	1	180	180	6	4	142	56	78	84	114	128770559	963563908	1806756130	2141703034	G	F	C		XR Controller	CB090948	E283626C	B7EB8364			
5	DecoupledDots_005m_v2	CUED	0	0	180	6	4	155	56	78	84	114	1774616817	1230572309	1662889774	764843491	G	F	C		XR Controller	6CBED730	E283626C	B7EB8364			
6	DecoupledDots_005m_v2	CUED	1	225	225	5	1	173	56	78	84	114	496429512	1115679580	818568956	1943318178	R	F	Z		XR Controller	CB090948	BC9E36AC	1B981CE4			
7	DecoupledDots_005m_v2	CUED	0	0	0	2	6	127	56	78	84	114	1031025558	1490023047	363414074	636915221	R	N	C		XR Controller	6CBED730	95473DAC	E4FFF864			
8	DecoupledDots_005m_v2	CUED	0	45	90	0	8	136	56	78	84	114	35154143	960274226	1331722899	1660016181	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
9	DecoupledDots_005m_v2	UNCUED	0	90	225	5	1	121	56	78	84	114	991521157	451250929	658000216	391790160	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
