Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthColorLinked_005m	CUED	1	225	225	5	1	86	56	78	84	114	1190826852	622255816	1004752321	368093659	R	N	ZdA		XR Controller	7BBB5D28	003ADF2C	FC45CDE4			
1	DepthColorLinked_005m	UNCUED	1	315	135	7	7	81	56	78	84	114	2084082111	1834441916	971287262	649550640	R	N	ZdB		XR Controller	E039A330	D797592C	6D1114C4			
2	DepthColorLinked_005m	UNCUED	0	225	270	4	2	119	56	78	84	114	1768784115	1787190386	1063101446	2146381291	G	N	ZdB		XR Controller	1CE20318	03DC50EC	6D1114C4			
3	DepthColorLinked_005m	UNCUED	1	225	225	5	1	78	56	78	84	114	1169403680	1655513834	823661202	2011205060	G	N	ZdB		XR Controller	E039A330	03DC50EC	6D1114C4			
4	DepthColorLinked_005m	UNCUED	1	180	180	6	4	149	56	78	84	114	232644881	569996520	1598197510	537127840	R	F	ZdA		XR Controller	E039A330	003ADF2C	A3A93944			
5	DepthColorLinked_005m	CUED	0	45	0	2	6	141	56	78	84	114	518525203	1478768351	1052599321	1206223937	R	N	ZdB		XR Controller	CEA60E30	D797592C	6D1114C4			
6	DepthColorLinked_005m	UNCUED	1	225	180	6	4	84	56	78	84	114	673245430	1153235840	1033699688	163347372	R	N	ZdA		XR Controller	E039A330	003ADF2C	FC45CDE4			
7	DepthColorLinked_005m	CUED	0	225	45	1	9	77	56	78	84	114	351384158	1952401700	1909399515	1927973868	R	N	ZdA		XR Controller	CEA60E30	003ADF2C	FC45CDE4			
8	DepthColorLinked_005m	CUED	0	315	0	2	6	127	56	78	84	114	1226006457	1025745359	2054244204	667758698	R	N	ZdA		XR Controller	CEA60E30	003ADF2C	FC45CDE4			
9	DepthColorLinked_005m	CUED	1	135	135	7	7	85	56	78	84	114	9111652	494381147	1329823106	177946778	R	F	ZdB		XR Controller	7BBB5D28	D797592C	32DDF264			
