Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
46	StonerBlanc_Replication_Ap35_v1	UNCUED	0	225	225	5	1	92	68	95	99	135	4	44.444	105156320	1071677139	1385074335	1977590262	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
47	StonerBlanc_Replication_Ap35_v1	CUED	0	225	0	2	6	78	68	95	99	135	4	44.444	165592376	1571714345	1618818450	1733665328	G	N	MC			XR Controller	01216323	667ACD5B	2A02EFFB			
48	StonerBlanc_Replication_Ap35_v1	UNCUED	0	90	0	2	6	86	68	95	99	135	4	44.444	954921810	1520143387	1304043679	1481644736	G	N	MC			XR Controller	918C2AB3	667ACD5B	2A02EFFB			
49	StonerBlanc_Replication_Ap35_v1	CUED	1	0	135	7	7	96	68	95	99	135	4	44.444	966914639	7586504	230485973	1691604253	G	N	MC			XR Controller	271A3033	667ACD5B	2A02EFFB			
50	StonerBlanc_Replication_Ap35_v1	CUED	1	90	315	3	3	93	68	95	99	135	4	44.444	128445794	586745061	1318362706	56058862	R	N	MC			XR Controller	271A3033	EBB7AF9B	2A02EFFB			
51	StonerBlanc_Replication_Ap35_v1	CUED	0	45	45	1	9	97	68	95	99	135	4	44.444	1142634203	140169992	1633191018	1064561813	R	N	MC			XR Controller	01216323	EBB7AF9B	2A02EFFB			
52	StonerBlanc_Replication_Ap35_v1	UNCUED	1	180	135	7	7	94	68	95	99	135	4	44.444	1557010205	669808249	349829369	1900175380	G	N	MC			XR Controller	54CF37E3	667ACD5B	2A02EFFB			
53	StonerBlanc_Replication_Ap35_v1	CUED	1	315	135	7	7	148	68	95	99	135	4	44.444	2072932850	1461383192	967868740	440743904	R	N	MC			XR Controller	271A3033	EBB7AF9B	2A02EFFB			
54	StonerBlanc_Replication_Ap35_v1	CUED	1	45	90	0	8	88	68	95	99	135	4	44.444	577529730	2096736510	2063615266	1817941725	G	N	N			XR Controller	1C42F823	5368435B	2A02EFFB			
55	StonerBlanc_Replication_Ap35_v1	UNCUED	0	225	45	1	9	114	68	95	99	135	4	44.444	2106371136	802076814	486033314	733871557	R	N	MC			XR Controller	918C2AB3	EBB7AF9B	2A02EFFB			
56	StonerBlanc_Replication_Ap35_v1	UNCUED	1	225	135	7	7	85	68	95	99	135	4	44.444	396339594	2047481872	668247765	138319810	R	N	N			XR Controller	ACADBFB3	179CA59B	2A02EFFB			
57	StonerBlanc_Replication_Ap35_v1	CUED	0	90	225	5	1	92	68	95	99	135	4	44.444	189562754	1476571384	1828336704	1929151956	R	N	N			XR Controller	0BF89B33	179CA59B	2A02EFFB			
58	StonerBlanc_Replication_Ap35_v1	UNCUED	1	45	45	1	9	85	68	95	99	135	4	44.444	1248118355	108873625	1174255356	794392567	R	N	N			XR Controller	ACADBFB3	179CA59B	2A02EFFB			
59	StonerBlanc_Replication_Ap35_v1	UNCUED	1	135	90	0	8	154	68	95	99	135	4	44.444	21096586	302331986	513465790	2016218531	G	N	N			XR Controller	ACADBFB3	5368435B	2A02EFFB			
60	StonerBlanc_Replication_Ap35_v1	UNCUED	0	180	45	1	9	99	68	95	99	135	4	44.444	2030496703	1497898305	694521091	2035447205	R	N	MC			XR Controller	918C2AB3	EBB7AF9B	2A02EFFB			
61	StonerBlanc_Replication_Ap35_v1	UNCUED	0	45	45	1	9	83	68	95	99	135	4	44.444	2067521801	1260434850	1890767505	1635778579	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
62	StonerBlanc_Replication_Ap35_v1	UNCUED	1	180	135	7	7	84	68	95	99	135	4	44.444	1155107191	434150211	145453053	2056051474	R	N	MC			XR Controller	54CF37E3	EBB7AF9B	2A02EFFB			
63	StonerBlanc_Replication_Ap35_v1	UNCUED	0	225	90	0	8	95	68	95	99	135	4	44.444	197396299	863419765	143640399	1129466992	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
64	StonerBlanc_Replication_Ap35_v1	UNCUED	0	315	315	3	3	95	68	95	99	135	4	44.444	1247157113	2066028380	2030207115	762533695	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
65	StonerBlanc_Replication_Ap35_v1	UNCUED	0	90	45	1	9	97	68	95	99	135	4	44.444	780018648	1569044911	1100766863	357990326	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
66	StonerBlanc_Replication_Ap35_v1	UNCUED	0	45	135	7	7	92	68	95	99	135	4	44.444	310793761	1530810306	887837701	1848601510	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
67	StonerBlanc_Replication_Ap35_v1	UNCUED	1	135	135	7	7	143	68	95	99	135	4	44.444	2087938820	2091323774	280550698	1790463622	G	N	MC			XR Controller	54CF37E3	667ACD5B	2A02EFFB			
68	StonerBlanc_Replication_Ap35_v1	UNCUED	1	225	225	5	1	120	68	95	99	135	4	44.444	1436689875	2046060991	1461207151	2888717	G	N	MC			XR Controller	54CF37E3	667ACD5B	2A02EFFB			
69	StonerBlanc_Replication_Ap35_v1	CUED	0	180	45	1	9	85	68	95	99	135	4	44.444	1087917400	122767834	1853789476	395736593	R	N	MC			XR Controller	01216323	EBB7AF9B	2A02EFFB			
70	StonerBlanc_Replication_Ap35_v1	CUED	0	45	315	3	3	79	68	95	99	135	4	44.444	993349120	1281749036	139553430	640139507	G	N	N			XR Controller	0BF89B33	5368435B	2A02EFFB			
71	StonerBlanc_Replication_Ap35_v1	CUED	1	270	135	7	7	141	68	95	99	135	4	44.444	142278390	1566687477	894258421	1927023717	G	N	MC			XR Controller	271A3033	667ACD5B	2A02EFFB			
72	StonerBlanc_Replication_Ap35_v1	UNCUED	0	270	135	7	7	99	68	95	99	135	4	44.444	1727472677	1775178359	624491262	1550367228	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
73	StonerBlanc_Replication_Ap35_v1	UNCUED	0	180	45	1	9	146	68	95	99	135	4	44.444	1187891740	1383125265	1341331611	546566164	G	N	MC			XR Controller	918C2AB3	667ACD5B	2A02EFFB			
74	StonerBlanc_Replication_Ap35_v1	UNCUED	1	180	135	7	7	97	68	95	99	135	4	44.444	676375399	1619569716	1067976531	1188324068	R	N	N			XR Controller	ACADBFB3	179CA59B	2A02EFFB			
75	StonerBlanc_Replication_Ap35_v1	CUED	0	270	0	2	6	85	68	95	99	135	4	44.444	758416971	627385380	916883864	1826576712	G	N	MC			XR Controller	01216323	667ACD5B	2A02EFFB			
76	StonerBlanc_Replication_Ap35_v1	CUED	1	90	135	7	7	89	68	95	99	135	4	44.444	1075628746	1082005916	449479959	426279921	G	N	MC			XR Controller	271A3033	667ACD5B	2A02EFFB			
77	StonerBlanc_Replication_Ap35_v1	UNCUED	0	315	225	5	1	84	68	95	99	135	4	44.444	1055978860	1391643442	337711832	863438862	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
78	StonerBlanc_Replication_Ap35_v1	CUED	0	225	0	2	6	109	68	95	99	135	4	44.444	1624925661	1725829387	1247724800	1289602166	R	N	MC			XR Controller	01216323	EBB7AF9B	2A02EFFB			
79	StonerBlanc_Replication_Ap35_v1	CUED	0	315	0	2	6	75	68	95	99	135	4	44.444	362104679	83492871	1843393191	1492954024	G	N	MC			XR Controller	01216323	667ACD5B	2A02EFFB			
80	StonerBlanc_Replication_Ap35_v1	CUED	1	45	90	0	8	98	68	95	99	135	4	44.444	2014687935	124791727	578551410	1889307038	R	N	MC			XR Controller	271A3033	EBB7AF9B	2A02EFFB			
81	StonerBlanc_Replication_Ap35_v1	CUED	1	45	270	4	2	79	68	95	99	135	4	44.444	2113271601	886311441	554749394	347697504	G	N	N			XR Controller	1C42F823	5368435B	2A02EFFB			
82	StonerBlanc_Replication_Ap35_v1	CUED	1	0	0	2	6	94	68	95	99	135	4	44.444	180553677	945162432	529149735	2038520945	R	N	MC			XR Controller	271A3033	EBB7AF9B	2A02EFFB			
83	StonerBlanc_Replication_Ap35_v1	UNCUED	1	270	90	0	8	82	68	95	99	135	4	44.444	1482684521	615907259	373151088	639820533	G	N	N			XR Controller	ACADBFB3	5368435B	2A02EFFB			
84	StonerBlanc_Replication_Ap35_v1	UNCUED	0	315	0	2	6	150	68	95	99	135	4	44.444	65455061	956984636	913159165	1551371818	G	N	MC			XR Controller	918C2AB3	667ACD5B	2A02EFFB			
85	StonerBlanc_Replication_Ap35_v1	CUED	0	315	180	6	4	102	68	95	99	135	4	44.444	523067563	790892186	569084741	523489513	R	N	MC			XR Controller	01216323	EBB7AF9B	2A02EFFB			
86	StonerBlanc_Replication_Ap35_v1	UNCUED	0	315	225	5	1	117	68	95	99	135	4	44.444	1469916551	153404226	849456243	865473814	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
87	StonerBlanc_Replication_Ap35_v1	CUED	1	135	270	4	2	77	68	95	99	135	4	44.444	457283137	1560425380	231190141	1280593715	G	N	N			XR Controller	1C42F823	5368435B	2A02EFFB			
88	StonerBlanc_Replication_Ap35_v1	UNCUED	0	270	90	0	8	79	68	95	99	135	4	44.444	2028788506	1974544184	699717848	1461027172	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
89	StonerBlanc_Replication_Ap35_v1	UNCUED	1	0	0	2	6	87	68	95	99	135	4	44.444	553587810	623472233	1330890098	505983800	R	N	MC			XR Controller	54CF37E3	EBB7AF9B	2A02EFFB			
90	StonerBlanc_Replication_Ap35_v1	UNCUED	0	315	315	3	3	93	68	95	99	135	4	44.444	1524651987	2771920	1428408957	1752012180	G	N	MC			XR Controller	918C2AB3	667ACD5B	2A02EFFB			
91	StonerBlanc_Replication_Ap35_v1	UNCUED	1	270	135	7	7	127	68	95	99	135	4	44.444	1809989892	1426948861	40023557	328957110	R	N	MC			XR Controller	54CF37E3	EBB7AF9B	2A02EFFB			
92	StonerBlanc_Replication_Ap35_v1	CUED	1	270	225	5	1	227	68	95	99	135	4	44.444	584241631	2016968895	1616733896	775402396	G	N	MC			XR Controller	271A3033	667ACD5B	2A02EFFB			
93	StonerBlanc_Replication_Ap35_v1	UNCUED	0	270	45	1	9	121	68	95	99	135	4	44.444	1674214134	674789918	558600508	1139905271	R	N	MC			XR Controller	918C2AB3	EBB7AF9B	2A02EFFB			
94	StonerBlanc_Replication_Ap35_v1	UNCUED	0	0	0	2	6	95	68	95	99	135	4	44.444	18227226	1358134234	2033974004	311428684	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
95	StonerBlanc_Replication_Ap35_v1	UNCUED	1	225	135	7	7	112	68	95	99	135	4	44.444	484435306	1342512010	1977432901	2005725838	R	N	N			XR Controller	ACADBFB3	179CA59B	2A02EFFB			
96	StonerBlanc_Replication_Ap35_v1	CUED	0	315	315	3	3	82	68	95	99	135	4	44.444	230820253	298031729	1361783466	730004313	G	N	N			XR Controller	0BF89B33	5368435B	2A02EFFB			
97	StonerBlanc_Replication_Ap35_v1	UNCUED	1	90	135	7	7	134	68	95	99	135	4	44.444	581667218	569812724	110943195	302019292	R	N	MC			XR Controller	54CF37E3	EBB7AF9B	2A02EFFB			
98	StonerBlanc_Replication_Ap35_v1	UNCUED	1	45	180	6	4	95	68	95	99	135	4	44.444	735012209	1639008247	849962036	1912401687	R	N	N			XR Controller	ACADBFB3	179CA59B	2A02EFFB			
99	StonerBlanc_Replication_Ap35_v1	UNCUED	0	180	90	0	8	87	68	95	99	135	4	44.444	187548088	166147851	246175592	1804717099	R	N	MC			XR Controller	918C2AB3	EBB7AF9B	2A02EFFB			
100	StonerBlanc_Replication_Ap35_v1	CUED	0	135	90	0	8	83	68	95	99	135	4	44.444	1856159016	383396296	1346710947	1169962860	G	N	N			XR Controller	0BF89B33	5368435B	2A02EFFB			
101	StonerBlanc_Replication_Ap35_v1	CUED	0	45	315	3	3	128	68	95	99	135	4	44.444	2114861798	645939955	181048114	1887050348	G	N	N			XR Controller	0BF89B33	5368435B	2A02EFFB			
102	StonerBlanc_Replication_Ap35_v1	CUED	1	225	225	5	1	98	68	95	99	135	4	44.444	217264309	1833277874	1232235970	1333279418	R	N	N			XR Controller	1C42F823	179CA59B	2A02EFFB			
103	StonerBlanc_Replication_Ap35_v1	UNCUED	1	135	270	4	2	90	68	95	99	135	4	44.444	1458475087	403579962	61691506	164557280	R	N	MC			XR Controller	54CF37E3	EBB7AF9B	2A02EFFB			
104	StonerBlanc_Replication_Ap35_v1	CUED	1	270	135	7	7	99	68	95	99	135	4	44.444	639216258	828741837	957428103	632934129	R	N	N			XR Controller	1C42F823	179CA59B	2A02EFFB			
105	StonerBlanc_Replication_Ap35_v1	CUED	0	225	225	5	1	83	68	95	99	135	4	44.444	266109390	1986065981	111700548	640089046	R	N	N			XR Controller	0BF89B33	179CA59B	2A02EFFB			
106	StonerBlanc_Replication_Ap35_v1	UNCUED	0	270	90	0	8	104	68	95	99	135	4	44.444	258242691	874259446	1955091973	190933408	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
107	StonerBlanc_Replication_Ap35_v1	UNCUED	1	0	0	2	6	135	68	95	99	135	4	44.444	1452037068	1197702874	1801932849	1210078267	G	N	MC			XR Controller	54CF37E3	667ACD5B	2A02EFFB			
108	StonerBlanc_Replication_Ap35_v1	CUED	0	135	315	3	3	87	68	95	99	135	4	44.444	1420834894	487115469	1508999804	1433197184	G	N	N			XR Controller	0BF89B33	5368435B	2A02EFFB			
109	StonerBlanc_Replication_Ap35_v1	UNCUED	1	90	225	5	1	83	68	95	99	135	4	44.444	1023487297	15237339	968739115	555214784	G	N	MC			XR Controller	54CF37E3	667ACD5B	2A02EFFB			
110	StonerBlanc_Replication_Ap35_v1	UNCUED	0	0	315	3	3	108	68	95	99	135	4	44.444	866566109	1771448609	1460322649	1609566061	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
111	StonerBlanc_Replication_Ap35_v1	UNCUED	1	135	135	7	7	94	68	95	99	135	4	44.444	1306384321	2133036787	1025178516	1070265331	R	N	N			XR Controller	ACADBFB3	179CA59B	2A02EFFB			
112	StonerBlanc_Replication_Ap35_v1	CUED	1	0	315	3	3	102	68	95	99	135	4	44.444	1975810040	1522498855	1172786334	99613757	G	N	N			XR Controller	1C42F823	5368435B	2A02EFFB			
113	StonerBlanc_Replication_Ap35_v1	UNCUED	0	0	0	2	6	83	68	95	99	135	4	44.444	2041838001	637420607	1526383536	120508251	R	N	MC			XR Controller	918C2AB3	EBB7AF9B	2A02EFFB			
114	StonerBlanc_Replication_Ap35_v1	CUED	1	0	180	6	4	97	68	95	99	135	4	44.444	855231643	1964146604	1780068787	1111697299	G	N	MC			XR Controller	271A3033	667ACD5B	2A02EFFB			
115	StonerBlanc_Replication_Ap35_v1	CUED	1	45	45	1	9	83	68	95	99	135	4	44.444	613021033	942924307	1373828714	1233523876	R	N	N			XR Controller	1C42F823	179CA59B	2A02EFFB			
116	StonerBlanc_Replication_Ap35_v1	UNCUED	0	45	225	5	1	79	68	95	99	135	4	44.444	711608211	920296084	2085302184	356698749	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
117	StonerBlanc_Replication_Ap35_v1	CUED	1	225	225	5	1	88	68	95	99	135	4	44.444	222328063	1730045631	274418173	1929264011	R	N	MC			XR Controller	271A3033	EBB7AF9B	2A02EFFB			
118	StonerBlanc_Replication_Ap35_v1	UNCUED	1	45	270	4	2	83	68	95	99	135	4	44.444	380632837	999863737	761302554	568213349	R	N	MC			XR Controller	54CF37E3	EBB7AF9B	2A02EFFB			
119	StonerBlanc_Replication_Ap35_v1	CUED	0	90	270	4	2	85	68	95	99	135	4	44.444	1230764275	1470519501	854210794	1143698960	R	N	MC			XR Controller	01216323	EBB7AF9B	2A02EFFB			
120	StonerBlanc_Replication_Ap35_v1	UNCUED	0	135	0	2	6	124	68	95	99	135	4	44.444	2023986896	464808589	1465960488	442574192	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
121	StonerBlanc_Replication_Ap35_v1	CUED	0	90	180	6	4	108	68	95	99	135	4	44.444	150181572	1859459076	350770316	518043506	G	N	MC			XR Controller	01216323	667ACD5B	2A02EFFB			
122	StonerBlanc_Replication_Ap35_v1	UNCUED	0	90	315	3	3	75	68	95	99	135	4	44.444	1460702978	1173997587	146143885	883312310	G	N	N			XR Controller	39ADA2E3	5368435B	2A02EFFB			
123	StonerBlanc_Replication_Ap35_v1	CUED	1	135	135	7	7	87	68	95	99	135	4	44.444	865579392	1967089985	1610762992	633230170	G	N	N			XR Controller	1C42F823	5368435B	2A02EFFB			
124	StonerBlanc_Replication_Ap35_v1	UNCUED	0	270	225	5	1	76	68	95	99	135	4	44.444	547507625	977666635	1692108757	532208357	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
125	StonerBlanc_Replication_Ap35_v1	UNCUED	0	225	0	2	6	82	68	95	99	135	4	44.444	536498544	1667419904	1105164510	291687426	G	N	MC			XR Controller	918C2AB3	667ACD5B	2A02EFFB			
126	StonerBlanc_Replication_Ap35_v1	UNCUED	1	180	135	7	7	87	68	95	99	135	4	44.444	1094329008	477503089	1858132317	385804233	G	N	N			XR Controller	ACADBFB3	5368435B	2A02EFFB			
