Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	0	90	0	8	127	68	95	102	138	1996678320	1334690711	194643362	2053958150	G	N	C		XR Controller	C9F1B22D	C96A68AC	858D1984			
1	DecoupledDots_005m_v2	UNCUED	0	0	-1	-1	-1	42	68	95	102	138	2014522759	359532543	1838292134	511692468	R	N	Z		XR Controller	C9F1B22D	97D7D86C	598C6D84			
2	DecoupledDots_005m_v2	UNCUED	1	270	-1	-1	-1	58	68	95	102	138	1540746844	1621607049	1290840455	197318629	R	F	CZ		XR Controller	06CF5C65	EAFFC16C	C336A484			
3	DecoupledDots_005m_v2	CUED	1	45	-1	-1	-1	8	68	95	102	138	839861219	127768724	1684534815	1404322563	G	F	CZ		XR Controller	8892A655	C96A68AC	C336A484			
4	DecoupledDots_005m_v2	UNCUED	1	0	-1	-1	-1	53	68	95	102	138	1213834014	350578555	1450476555	973319902	R	N	C		XR Controller	06CF5C65	EAFFC16C	858D1984			
5	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	47	68	95	102	138	2040456620	1863970087	1682663878	1716541961	R	N	C		XR Controller	C9F1B22D	EAFFC16C	858D1984			
6	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	230	68	95	102	138	1445255685	604616851	187293339	452143940	G	N	C		XR Controller	C9F1B22D	C96A68AC	858D1984			
7	DecoupledDots_005m_v2	UNCUED	1	45	-1	-1	-1	40	68	95	102	138	1550725486	1004949876	1099951996	1210982151	G	N	C		XR Controller	06CF5C65	C96A68AC	858D1984			
8	DecoupledDots_005m_v2	CUED	1	0	-1	-1	-1	57	68	95	102	138	1917565914	1773029080	626824529	1536621584	R	F	CZ		XR Controller	8892A655	EAFFC16C	C336A484			
9	DecoupledDots_005m_v2	UNCUED	1	270	-1	-1	-1	6	68	95	102	138	1933529342	734839926	608395527	554903403	R	N	N		XR Controller	06CF5C65	97D7D86C	858D1984			
10	DecoupledDots_005m_v2	UNCUED	1	135	-1	-1	-1	347	68	95	102	138	872681339	1317711397	1085821774	1847302257	R	F	Z		XR Controller	06CF5C65	97D7D86C	C336A484			
11	DecoupledDots_005m_v2	CUED	1	315	-1	-1	-1	73	68	95	102	138	1310965859	285887099	562886731	1700911290	R	F	N		XR Controller	8892A655	97D7D86C	9735F884			
12	DecoupledDots_005m_v2	UNCUED	1	0	-1	-1	-1	47	68	95	102	138	129345629	830631386	1426356048	135228841	R	F	Z		XR Controller	06CF5C65	97D7D86C	C336A484			
13	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	55	68	95	102	138	704650920	240549027	2127827189	478318240	R	N	N		XR Controller	C9F1B22D	97D7D86C	858D1984			
14	DecoupledDots_005m_v2	CUED	0	315	-1	-1	-1	27	68	95	102	138	1947832952	1257919457	1591648584	225997063	R	F	CZ		XR Controller	B6D3C11D	EAFFC16C	C336A484			
15	DecoupledDots_005m_v2	UNCUED	1	180	-1	-1	-1	27	68	95	102	138	332015542	619720703	1039713509	1922878677	R	F	CZ		XR Controller	06CF5C65	EAFFC16C	C336A484			
16	DecoupledDots_005m_v2	UNCUED	1	0	-1	-1	-1	15	68	95	102	138	2109571508	2111775857	516413072	182785321	G	F	N		XR Controller	06CF5C65	BBE350AC	9735F884			
17	DecoupledDots_005m_v2	CUED	1	270	-1	-1	-1	8	68	95	102	138	344313296	491561151	1993194714	617737429	G	F	Z		XR Controller	8892A655	BBE350AC	C336A484			
18	DecoupledDots_005m_v2	UNCUED	1	180	-1	-1	-1	27	68	95	102	138	1008666980	179682007	1473491745	14005057	G	F	CZ		XR Controller	06CF5C65	C96A68AC	C336A484			
19	DecoupledDots_005m_v2	CUED	1	45	-1	-1	-1	55	68	95	102	138	1865037680	415767723	2091583712	608455324	R	F	Z		XR Controller	8892A655	97D7D86C	C336A484			
20	DecoupledDots_005m_v2	CUED	1	315	90	0	8	70	68	95	102	138	969782984	1999672694	1351146860	1985406976	R	F	Z		XR Controller	8892A655	97D7D86C	C336A484			
