Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwap	UNCUED	1	225	45	1	9	136	56	78	84	114	1849513400	2067789347	191424741	1610527231	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
1	DepthSwap	UNCUED	0	270	270	4	2	161	56	78	84	114	641891577	1946613581	428082325	951989944	R	N	Z		XR Controller	F088AE08	BC9E36AC	81535EE4			
2	DepthSwap	CUED	0	0	90	0	8	117	56	78	84	114	1189783627	665594720	1680222071	587984709	G	F	Z		XR Controller	6CBED730	083E616C	1B981CE4			
3	DepthSwap	UNCUED	0	180	90	0	8	114	56	78	84	114	809400156	36611987	1417789201	369521367	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
4	DepthSwap	UNCUED	0	135	45	1	9	98	56	78	84	114	601187222	1568710969	1041302094	169993308	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
5	DepthSwap	CUED	1	0	-1	-1	-1	1841	56	78	84	114	581079000	646582510	1081451866	689494964	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
6	DepthSwap	CUED	0	90	45	1	9	114	56	78	84	114	782384864	1662390021	2091042211	1454927822	R	N	Z		XR Controller	6CBED730	BC9E36AC	81535EE4			
7	DepthSwap	UNCUED	1	270	315	3	3	216	56	78	84	114	2094569270	838677273	657189168	970658371	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
8	DepthSwap	UNCUED	1	135	90	0	8	94	56	78	84	114	1546664504	1688414515	1715993937	2078098410	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
9	DepthSwap	CUED	0	270	270	4	2	93	56	78	84	114	1524154790	827613480	1569518246	1799412038	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
10	DepthSwap	UNCUED	0	135	90	0	8	104	56	78	84	114	1196229098	377910446	2114710397	1477860751	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
11	DepthSwap	CUED	0	180	45	1	9	93	56	78	84	114	37535919	1158435075	852863371	1501179116	G	N	Z		XR Controller	6CBED730	083E616C	81535EE4			
12	DepthSwap	CUED	1	135	90	0	8	84	56	78	84	114	1216461379	1683769272	83090797	269917728	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
13	DepthSwap	UNCUED	1	135	225	5	1	94	56	78	84	114	60071550	1862224566	730582065	12331492	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
14	DepthSwap	UNCUED	1	225	90	0	8	79	56	78	84	114	885950784	1091947661	1190611704	1370339863	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
15	DepthSwap	UNCUED	0	315	270	4	2	81	56	78	84	114	481244413	140465576	1361635972	866058278	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
16	DepthSwap	CUED	1	270	180	6	4	104	56	78	84	114	830691321	919097463	14216764	1394832092	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
17	DepthSwap	UNCUED	0	225	45	1	9	88	56	78	84	114	841340665	138456279	1750705160	477722478	R	N	Z		XR Controller	F088AE08	BC9E36AC	81535EE4			
18	DepthSwap	UNCUED	1	90	90	0	8	88	56	78	84	114	227808097	203054488	577082256	980414734	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
19	DepthSwap	CUED	1	90	270	4	2	79	56	78	84	114	1954775577	968506358	563271279	1731581865	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
20	DepthSwap	CUED	0	225	45	1	9	74	56	78	84	114	1591506456	1791421190	1893653688	914873245	R	N	Z		XR Controller	6CBED730	BC9E36AC	81535EE4			
21	DepthSwap	CUED	0	180	90	0	8	74	56	78	84	114	34021790	1041435423	298449768	1524209333	G	F	Z		XR Controller	6CBED730	083E616C	1B981CE4			
22	DepthSwap	UNCUED	0	45	45	1	9	76	56	78	84	114	1236972178	316947993	206278972	212882580	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
23	DepthSwap	UNCUED	1	0	0	2	6	76	56	78	84	114	933629368	1284825299	179232567	795744391	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
