Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	1	90	-1	-1	-1	34	68	95	102	138	1159920461	1001210792	2111879059	1957192329	R	F	N		XR Controller	8892A655	97D7D86C	9735F884			
1	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	200	68	95	102	138	615637898	204845660	2087335452	644220606	R	N	N		XR Controller	C9F1B22D	97D7D86C	858D1984			
2	DecoupledDots_005m_v2	CUED	0	180	0	2	6	112	68	95	102	138	1368148709	919805200	1743864232	20176813	R	N	C		XR Controller	B6D3C11D	EAFFC16C	858D1984			
3	DecoupledDots_005m_v2	UNCUED	1	270	90	0	8	75	68	95	102	138	472623217	1163737862	825755885	282050205	G	N	Z		XR Controller	06CF5C65	BBE350AC	598C6D84			
4	DecoupledDots_005m_v2	CUED	1	135	135	7	7	98	68	95	102	138	264181483	748557269	1723311224	938795771	G	F	C		XR Controller	8892A655	C96A68AC	9735F884			
5	DecoupledDots_005m_v2	CUED	1	180	-1	-1	-1	47	68	95	102	138	1143097975	1178323750	648950365	528601884	R	F	C		XR Controller	8892A655	EAFFC16C	9735F884			
6	DecoupledDots_005m_v2	UNCUED	0	0	-1	-1	-1	77	68	95	102	138	1380286325	228873521	2128609629	1151149475	G	N	N		XR Controller	C9F1B22D	BBE350AC	858D1984			
7	DecoupledDots_005m_v2	CUED	0	180	-1	-1	-1	67	68	95	102	138	2112331344	1384853158	1231154088	71381201	R	N	CZ		XR Controller	B6D3C11D	EAFFC16C	598C6D84			
8	DecoupledDots_005m_v2	UNCUED	1	180	135	7	7	122	68	95	102	138	1374343904	272560849	273861543	1368447986	R	N	Z		XR Controller	06CF5C65	97D7D86C	598C6D84			
9	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	35	68	95	102	138	1677935213	1430990494	1763243988	923581812	G	N	CZ		XR Controller	C9F1B22D	C96A68AC	598C6D84			
10	DecoupledDots_005m_v2	CUED	1	270	-1	-1	-1	89	68	95	102	138	114237538	1571666784	293706318	329742619	R	N	N		XR Controller	8892A655	97D7D86C	858D1984			
11	DecoupledDots_005m_v2	UNCUED	0	270	90	0	8	123	68	95	102	138	1095533943	169060034	366409767	1161625268	G	F	Z		XR Controller	C9F1B22D	BBE350AC	C336A484			
12	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	-1	68	95	102	138	1434046485	806032340	1472347747	762062136	G	F	Z	ABORT	OnApplicationQuit	00000000	00000000	00000000			
