Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwapCtrl_005m	CUED	1	180	135	7	7	248	56	78	84	114	1460285317	2102265972	526086633	934643885	R	F	N		XR Controller	CB090948	0883654C	B7EB8364			
1	DepthSwapCtrl_005m	UNCUED	0	315	270	4	2	115	56	78	84	114	1199264531	44731910	378028777	481659055	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
2	DepthSwapCtrl_005m	UNCUED	0	270	90	0	8	85	56	78	84	114	1495471084	1413644742	678305666	1917425310	R	F	ZdB		XR Controller	1CE20318	0883654C	32DDF264			
3	DepthSwapCtrl_005m	UNCUED	0	90	90	0	8	84	56	78	84	114	1152396961	1050079208	1022013839	771217651	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
4	DepthSwapCtrl_005m	UNCUED	1	135	135	7	7	295	56	78	84	114	1467536256	996030430	1791641418	1813078300	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
5	DepthSwapCtrl_005m	UNCUED	0	270	135	7	7	106	56	78	84	114	1697223625	309497370	1442167298	276940251	R	F	N		XR Controller	F088AE08	0883654C	B7EB8364			
6	DepthSwapCtrl_005m	UNCUED	0	45	45	1	9	79	56	78	84	114	121401248	762300032	1460977640	45677501	R	F	ZdB		XR Controller	1CE20318	0883654C	32DDF264			
7	DepthSwapCtrl_005m	CUED	0	270	45	1	9	138	56	78	84	114	1197214348	88322673	455600053	1236729531	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
8	DepthSwapCtrl_005m	UNCUED	1	0	315	3	3	88	56	78	84	114	1947967914	1688889211	1634382057	330934041	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
9	DepthSwapCtrl_005m	CUED	0	0	0	2	6	80	56	78	84	114	148921058	2119942802	1083093353	893629101	R	N	ZdA		XR Controller	CEA60E30	0883654C	FC45CDE4			
10	DepthSwapCtrl_005m	CUED	0	315	0	2	6	79	56	78	84	114	1788990277	337090890	1229117904	152302597	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
11	DepthSwapCtrl_005m	CUED	0	180	180	6	4	99	56	78	84	114	1717493571	717357261	1616377461	1252889495	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
12	DepthSwapCtrl_005m	UNCUED	0	90	90	0	8	83	56	78	84	114	1431058144	462751585	522381610	433196301	R	N	ZdA		XR Controller	1CE20318	0883654C	FC45CDE4			
13	DepthSwapCtrl_005m	UNCUED	1	90	270	4	2	101	56	78	84	114	1975034702	1230692943	277776088	1173075925	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
14	DepthSwapCtrl_005m	CUED	1	225	270	4	2	91	56	78	84	114	1486217541	144211830	1437167640	1023296967	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
15	DepthSwapCtrl_005m	CUED	0	45	0	2	6	378	56	78	84	114	1257443539	873299633	1755124966	299992171	R	N	ZdB		XR Controller	CEA60E30	0883654C	6D1114C4			
16	DepthSwapCtrl_005m	UNCUED	1	45	45	1	9	87	56	78	84	114	1874288250	1735414176	934748977	230284697	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
17	DepthSwapCtrl_005m	CUED	0	90	90	0	8	80	56	78	84	114	1615925827	593203792	1424554653	267138657	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
18	DepthSwapCtrl_005m	UNCUED	0	0	225	5	1	84	56	78	84	114	1187929910	2031187672	1426086283	1791193436	R	F	N		XR Controller	F088AE08	0883654C	B7EB8364			
19	DepthSwapCtrl_005m	CUED	0	225	90	0	8	70	56	78	84	114	1102789767	596506571	1739073297	2082344012	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
