Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	0	0	2	6	108	68	95	102	138	7	77.778	443015950	1892710639	582369100	975759621	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
1	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	0	180	6	4	95	68	95	102	138	7	77.778	588213876	457658394	383112823	1393328703	R	N	M			XR Controller	8C48272D	97D7D86C	C06EAC7C			
2	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	45	45	1	9	80	68	95	102	138	7	77.778	1094205649	368203272	447515633	1847941759	G	N	C			XR Controller	8892A655	C96A68AC	C06EAC7C			
3	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	315	315	3	3	85	68	95	102	138	7	77.778	366704163	1684100933	347635930	1521940308	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
4	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	315	315	3	3	108	68	95	102	138	7	77.778	102317561	571598431	1653413187	786749743	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
5	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	270	270	4	2	133	68	95	102	138	7	77.778	708605950	864450129	163287113	797641539	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
6	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	315	270	4	2	88	68	95	102	138	7	77.778	265078829	2040914705	1125985816	424514324	G	N	C			XR Controller	06CF5C65	C96A68AC	C06EAC7C			
7	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	45	45	1	9	130	68	95	102	138	7	77.778	654108174	1092400430	969598558	1540047640	R	N	C			XR Controller	06CF5C65	EAFFC16C	C06EAC7C			
8	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	0	45	1	9	93	68	95	102	138	7	77.778	1091312550	157780058	871966431	1385890393	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
9	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	180	135	7	7	90	68	95	102	138	7	77.778	1033651585	31375567	918758583	2053262132	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
10	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	45	45	1	9	86	68	95	102	138	7	77.778	1990140181	1364679919	1977016573	1930763061	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
11	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	225	225	5	1	88	68	95	102	138	7	77.778	1298197787	1019109980	633874730	1693357827	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
12	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	135	135	7	7	94	68	95	102	138	7	77.778	1456884322	1693807886	76369323	1392803057	G	N	M			XR Controller	4478E765	BBE350AC	C06EAC7C			
13	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	225	225	5	1	80	68	95	102	138	7	77.778	66800733	1915433493	1902137711	1063566101	R	N	M			XR Controller	792A361D	97D7D86C	C06EAC7C			
14	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	225	225	5	1	84	68	95	102	138	7	77.778	2010128963	910139300	1773549896	282454878	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
15	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	225	225	5	1	93	68	95	102	138	7	77.778	1198207505	1282585384	694361592	628690529	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
16	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	45	45	1	9	83	68	95	102	138	7	77.778	1394776311	2146215403	1191372327	74066393	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
17	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	90	90	0	8	88	68	95	102	138	7	77.778	275390398	159114504	1199067936	500544801	G	N	M			XR Controller	792A361D	BBE350AC	C06EAC7C			
18	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	135	0	2	6	99	68	95	102	138	7	77.778	103538895	1373892012	1446277326	519877470	G	N	M			XR Controller	8C48272D	BBE350AC	C06EAC7C			
19	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	135	135	7	7	123	68	95	102	138	7	77.778	475061498	1819901823	291639397	906739692	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
20	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	45	45	1	9	120	68	95	102	138	7	77.778	2036842673	1591678649	1994140212	1907757976	G	N	C			XR Controller	C9F1B22D	C96A68AC	C06EAC7C			
21	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	45	90	0	8	97	68	95	102	138	7	77.778	1412144188	1585347583	1787037178	25757616	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
