Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	1	45	225	5	1	142	56	78	84	114	80942393	1160921595	1969897432	706463513	R	F	C		XR Controller	67DD8480	95473DAC	B7EB8364			
1	DecoupledDots_005m_v2	CUED	0	45	90	0	8	100	56	78	84	114	2089710237	480036525	727791463	337147944	G	N	Z		XR Controller	6CBED730	083E616C	81535EE4			
2	DecoupledDots_005m_v2	UNCUED	1	225	135	7	7	108	56	78	84	114	1142176418	57879961	182893593	397279661	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
3	DecoupledDots_005m_v2	CUED	0	270	270	4	2	97	56	78	84	114	1692103714	777151545	350181775	1281016039	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
4	DecoupledDots_005m_v2	CUED	1	270	90	0	8	93	56	78	84	114	545006690	134047549	849518439	2001132737	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
5	DecoupledDots_005m_v2	UNCUED	1	90	90	0	8	91	56	78	84	114	643919773	635996349	1522313333	2089945700	G	N	C		XR Controller	67DD8480	E283626C	E4FFF864			
6	DecoupledDots_005m_v2	CUED	1	45	90	0	8	93	56	78	84	114	2115546427	255112796	414896984	1431243097	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
7	DecoupledDots_005m_v2	CUED	0	225	225	5	1	94	56	78	84	114	1031491934	1062344346	1529973841	1422394430	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
8	DecoupledDots_005m_v2	CUED	1	180	90	0	8	91	56	78	84	114	2056740296	1625508053	1825597918	2120286954	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
9	DecoupledDots_005m_v2	CUED	1	315	315	3	3	97	56	78	84	114	1382135835	806751015	825446014	1011659852	R	F	C		XR Controller	CB090948	95473DAC	B7EB8364			
10	DecoupledDots_005m_v2	CUED	0	315	0	2	6	90	56	78	84	114	1365009498	290256258	91569331	364183982	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
11	DecoupledDots_005m_v2	UNCUED	0	135	135	7	7	194	56	78	84	114	853074728	1433080899	855115507	894103335	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
12	DecoupledDots_005m_v2	CUED	0	180	180	6	4	95	56	78	84	114	99063132	1064431964	1589376443	478198456	G	F	Z		XR Controller	6CBED730	083E616C	1B981CE4			
13	DecoupledDots_005m_v2	UNCUED	0	270	0	2	6	110	56	78	84	114	1245359902	1471716169	313428096	1374387004	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
