Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthParam_005m	CUED	0	225	45	1	9	123	56	78	84	114	1385936568	45129166	891015403	781119972	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
1	DepthParam_005m	UNCUED	0	90	225	5	1	93	56	78	84	114	1093454599	949177278	939221660	1684668012	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
2	DepthParam_005m	CUED	1	315	270	4	2	94	56	78	84	114	1388872220	2108770865	1403187312	1711896049	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
3	DepthParam_005m	CUED	1	225	180	6	4	102	56	78	84	114	1027342315	1880968558	526392311	2012696510	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
4	DepthParam_005m	CUED	0	225	225	5	1	81	56	78	84	114	514395818	1753488204	561485569	1738883395	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
5	DepthParam_005m	CUED	1	135	135	7	7	81	56	78	84	114	1669102205	57540704	2066607155	866914188	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
6	DepthParam_005m	UNCUED	1	135	315	3	3	90	56	78	84	114	971389568	396039232	1037427287	1653028516	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
7	DepthParam_005m	CUED	1	315	315	3	3	87	56	78	84	114	1184598159	1566607193	875320513	635045715	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
8	DepthParam_005m	UNCUED	0	315	270	4	2	82	56	78	84	114	1128574943	1544173323	649128260	1299880253	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
9	DepthParam_005m	UNCUED	1	180	225	5	1	172	56	78	84	114	1804414737	164169966	550917041	1304876400	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
10	DepthParam_005m	CUED	1	180	270	4	2	86	56	78	84	114	368685635	748049474	1177682036	185638597	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
11	DepthParam_005m	UNCUED	1	270	90	0	8	79	56	78	84	114	1227586547	1615288295	1145029362	531053346	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
12	DepthParam_005m	CUED	0	270	90	0	8	87	56	78	84	114	1808871520	1218706535	1030949690	323556469	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
13	DepthParam_005m	CUED	1	135	135	7	7	86	56	78	84	114	2001717863	555847116	516029799	1596868304	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
14	DepthParam_005m	CUED	1	0	270	4	2	76	56	78	84	114	1928886760	227249349	1945400973	1866830045	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
15	DepthParam_005m	UNCUED	1	135	90	0	8	107	56	78	84	114	953685995	31720531	2099187944	451132015	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
16	DepthParam_005m	UNCUED	1	135	225	5	1	107	56	78	84	114	1099851262	1696717385	1017968276	508199609	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
17	DepthParam_005m	UNCUED	1	0	0	2	6	92	56	78	84	114	265908037	1161435975	46113744	1893772247	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
18	DepthParam_005m	UNCUED	0	135	135	7	7	93	56	78	84	114	369412126	1264102309	1204195770	780086904	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
19	DepthParam_005m	UNCUED	0	270	270	4	2	89	56	78	84	114	481945218	570516759	1010101054	16352118	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
20	DepthParam_005m	CUED	0	315	270	4	2	165	56	78	84	114	1782421814	78495950	1064018660	630780251	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
21	DepthParam_005m	CUED	0	180	270	4	2	70	56	78	84	114	1333222409	1220597891	1062257008	58008318	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
22	DepthParam_005m	UNCUED	1	270	270	4	2	84	56	78	84	114	194077082	1002758662	1049920338	284123985	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
23	DepthParam_005m	CUED	0	45	45	1	9	181	56	78	84	114	660302428	1189096533	1673442916	801759555	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
24	DepthParam_005m	CUED	1	45	270	4	2	91	56	78	84	114	433340649	952842189	1311409938	1955984581	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
25	DepthParam_005m	CUED	0	315	0	2	6	76	56	78	84	114	22459398	674432740	2077495522	820247111	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
26	DepthParam_005m	UNCUED	0	90	270	4	2	76	56	78	84	114	2135336111	1399029603	1765299130	1885588418	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
27	DepthParam_005m	CUED	1	45	90	0	8	86	56	78	84	114	1608894296	1289073008	683842643	371034912	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
28	DepthParam_005m	CUED	0	270	90	0	8	86	56	78	84	114	1150138303	296570180	2120537585	562690275	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
