Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	90	90	0	8	105	68	95	102	138	7	77.778	1583050665	1668327057	1782144681	1222130021	G	N	M			XR Controller	792A361D	BBE350AC	C06EAC7C			
1	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	225	270	4	2	84	68	95	102	138	7	77.778	1958517873	948916244	1149985757	273153100	R	N	C			XR Controller	06CF5C65	EAFFC16C	C06EAC7C			
2	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	90	270	4	2	77	68	95	102	138	7	77.778	1096929504	1153156576	1958699945	918092364	G	N	M			XR Controller	4478E765	BBE350AC	C06EAC7C			
3	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	45	45	1	9	71	68	95	102	138	7	77.778	1155663320	720897451	2015556025	1265246049	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
4	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	270	225	5	1	93	68	95	102	138	7	77.778	625558874	1845378820	419588390	1304298744	G	N	M			XR Controller	4478E765	BBE350AC	C06EAC7C			
5	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	0	0	2	6	72	68	95	102	138	7	77.778	179747884	1263397099	1770827219	1670526418	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
6	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	135	315	3	3	99	68	95	102	138	7	77.778	1728718285	1885007484	947915592	1631622516	G	N	M			XR Controller	4478E765	BBE350AC	C06EAC7C			
7	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	315	315	3	3	70	68	95	102	138	7	77.778	1671010512	1134574794	1784439289	84314772	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
8	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	90	135	7	7	73	68	95	102	138	7	77.778	1620200374	1016246714	1526970608	1747650916	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
9	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	45	45	1	9	73	68	95	102	138	7	77.778	65638769	946881215	432689934	1321932468	G	N	C			XR Controller	B6D3C11D	C96A68AC	C06EAC7C			
10	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	0	45	1	9	216	68	95	102	138	7	77.778	1946187810	1933454495	1800587403	739483539	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
11	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	270	315	3	3	119	68	95	102	138	7	77.778	782326342	2041680558	959381127	272418803	R	N	M			XR Controller	4478E765	97D7D86C	C06EAC7C			
12	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	225	225	5	1	78	68	95	102	138	7	77.778	225067003	1976662485	1086924615	1123556031	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
13	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	315	315	3	3	74	68	95	102	138	7	77.778	342779024	1257726456	2040562886	1918499963	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
14	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	225	270	4	2	69	68	95	102	138	7	77.778	431349814	1109339418	254900763	1026414118	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
15	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	45	45	1	9	74	68	95	102	138	7	77.778	1302938091	2079018615	140146080	1094055705	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
16	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	225	180	6	4	78	68	95	102	138	7	77.778	858744959	1868976612	933112020	996083995	R	N	C			XR Controller	06CF5C65	EAFFC16C	C06EAC7C			
17	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	315	135	7	7	73	68	95	102	138	7	77.778	1758115949	1150595250	1761588037	639316487	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
18	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	315	315	3	3	144	68	95	102	138	7	77.778	122099626	1531763753	572936231	1416397412	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
19	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	225	225	5	1	85	68	95	102	138	7	77.778	466345629	1351777206	347733817	842675542	G	N	C			XR Controller	B6D3C11D	C96A68AC	C06EAC7C			
20	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	180	225	5	1	85	68	95	102	138	7	77.778	1528531155	566750476	845827518	792941153	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
21	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	0	0	2	6	212	68	95	102	138	7	77.778	932467173	935823968	998104167	71035399	R	N	M			XR Controller	8C48272D	97D7D86C	C06EAC7C			
22	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	270	180	6	4	93	68	95	102	138	7	77.778	1332902259	586159367	58647995	1706203836	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
23	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	0	0	2	6	69	68	95	102	138	7	77.778	1228735222	1888123402	1744332659	5785797	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
24	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	180	225	5	1	78	68	95	102	138	7	77.778	596912950	670243201	1571821846	2011898233	G	N	C			XR Controller	06CF5C65	C96A68AC	C06EAC7C			
25	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	225	225	5	1	73	68	95	102	138	7	77.778	95576863	1331713247	1514423749	703166651	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
26	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	90	45	1	9	75	68	95	102	138	7	77.778	1409301892	1059249299	643224633	1349241903	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
27	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	225	270	4	2	64	68	95	102	138	7	77.778	79271638	1125224856	1664434610	97436116	G	N	C			XR Controller	06CF5C65	C96A68AC	C06EAC7C			
28	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	0	180	6	4	65	68	95	102	138	7	77.778	1219769057	197760944	1559987283	2008238888	R	N	M			XR Controller	792A361D	97D7D86C	C06EAC7C			
29	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	135	135	7	7	81	68	95	102	138	7	77.778	435956644	182156712	666604680	755623298	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
30	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	135	315	3	3	67	68	95	102	138	7	77.778	211084907	1256410193	857127281	1559797762	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
31	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	135	135	7	7	78	68	95	102	138	7	77.778	1974601869	1271890502	151434187	1515152144	G	N	C			XR Controller	8892A655	C96A68AC	C06EAC7C			
32	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	225	270	4	2	68	68	95	102	138	7	77.778	1791900334	2093830794	1504571006	983669134	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
33	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	90	270	4	2	62	68	95	102	138	7	77.778	1286714522	55257806	1349228272	300763800	R	N	C			XR Controller	B6D3C11D	EAFFC16C	C06EAC7C			
34	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	180	135	7	7	88	68	95	102	138	7	77.778	771299574	745910221	330857441	263792246	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
35	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	90	90	0	8	74	68	95	102	138	7	77.778	210587367	97961303	335565107	1285703891	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
36	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	180	135	7	7	75	68	95	102	138	7	77.778	1769803392	1021772372	987136059	108715597	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
37	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	270	270	4	2	78	68	95	102	138	7	77.778	971874763	761733512	278880163	159045597	G	N	C			XR Controller	C9F1B22D	C96A68AC	C06EAC7C			
38	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	90	90	0	8	80	68	95	102	138	7	77.778	1806871939	1031927307	1604008817	1174409124	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
39	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	180	180	6	4	71	68	95	102	138	7	77.778	325862476	41169118	2087160694	1754672890	G	N	C			XR Controller	8892A655	C96A68AC	C06EAC7C			
40	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	45	0	2	6	83	68	95	102	138	7	77.778	328268816	537127195	1140912197	2132959022	R	N	C			XR Controller	06CF5C65	EAFFC16C	C06EAC7C			
41	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	315	270	4	2	139	68	95	102	138	7	77.778	1865979877	503229362	667605478	212672181	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
42	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	315	270	4	2	74	68	95	102	138	7	77.778	1829650045	750771253	1516032154	1480742749	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
43	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	270	270	4	2	70	68	95	102	138	7	77.778	707334033	1619154778	1859982448	1126321293	G	N	M			XR Controller	8C48272D	BBE350AC	C06EAC7C			
44	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	0	90	0	8	88	68	95	102	138	7	77.778	298935384	1341900183	1351864842	416029436	G	N	M			XR Controller	C63C3155	BBE350AC	C06EAC7C			
