Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
11	SubfieldSwap_CatekExact_v1	CUED	1	315	315	3	3	83	68	95	102	138	334773815	2118868149	1649005352	1835390018	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
12	SubfieldSwap_CatekExact_v1	UNCUED	1	315	270	4	2	154	68	95	102	138	2076245801	1393993625	497779643	180767853	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
13	SubfieldSwap_CatekExact_v1	UNCUED	1	45	45	1	9	91	68	95	102	138	1516539491	695292416	1415560021	345566106	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
14	SubfieldSwap_CatekExact_v1	UNCUED	1	225	90	0	8	93	68	95	102	138	776545401	1073020821	185753720	463632008	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
15	SubfieldSwap_CatekExact_v1	CUED	1	315	135	7	7	129	68	95	102	138	273208880	181616562	906210543	305669644	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
16	SubfieldSwap_CatekExact_v1	CUED	0	315	270	4	2	93	68	95	102	138	1623399796	1474415444	637790565	1950989107	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
17	SubfieldSwap_CatekExact_v1	CUED	1	315	315	3	3	94	68	95	102	138	2031941709	239886378	1390387239	1473489260	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
18	SubfieldSwap_CatekExact_v1	CUED	0	180	180	6	4	85	68	95	102	138	132966474	1718333554	1919103209	523766034	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
19	SubfieldSwap_CatekExact_v1	UNCUED	0	225	225	5	1	93	68	95	102	138	1194589316	1984092873	1076045507	2039559180	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
20	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	94	68	95	102	138	617566448	1363581880	1558839964	1106339928	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
21	SubfieldSwap_CatekExact_v1	CUED	0	135	135	7	7	85	68	95	102	138	408672506	1124318214	1579683750	120219848	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
22	SubfieldSwap_CatekExact_v1	UNCUED	0	270	270	4	2	87	68	95	102	138	1105570441	159510122	1557054155	1697608566	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
23	SubfieldSwap_CatekExact_v1	CUED	1	270	270	4	2	160	68	95	102	138	1874447774	1468419485	776047378	1105602333	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
24	SubfieldSwap_CatekExact_v1	CUED	0	180	180	6	4	211	68	95	102	138	1729659591	876538530	487745886	93572478	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
25	SubfieldSwap_CatekExact_v1	CUED	1	135	135	7	7	85	68	95	102	138	341169592	191135082	921144242	1158474378	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
26	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	84	68	95	102	138	1706330554	1327972010	1451012823	1580134042	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
27	SubfieldSwap_CatekExact_v1	UNCUED	0	225	225	5	1	91	68	95	102	138	1211272552	674146905	1102970414	1052113935	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
28	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	97	68	95	102	138	48993675	1690282423	643742442	1996166588	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
29	SubfieldSwap_CatekExact_v1	CUED	1	0	0	2	6	128	68	95	102	138	1508620135	1991738085	793988094	1740276703	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
30	SubfieldSwap_CatekExact_v1	UNCUED	1	135	315	3	3	89	68	95	102	138	317823143	2116050949	1109583252	1811390107	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
31	SubfieldSwap_CatekExact_v1	UNCUED	1	180	180	6	4	89	68	95	102	138	1353701365	1445069688	20729020	1845214385	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
32	SubfieldSwap_CatekExact_v1	CUED	0	315	315	3	3	93	68	95	102	138	1562522306	963603680	1080294421	280442428	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
33	SubfieldSwap_CatekExact_v1	CUED	0	90	90	0	8	94	68	95	102	138	730608636	1838913289	705810361	829384104	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
34	SubfieldSwap_CatekExact_v1	CUED	1	180	270	4	2	87	68	95	102	138	1997392896	1408445945	508185120	1603033482	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
35	SubfieldSwap_CatekExact_v1	UNCUED	1	0	0	2	6	102	68	95	102	138	464160097	1825432136	1044036299	821081757	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
36	SubfieldSwap_CatekExact_v1	CUED	1	270	90	0	8	91	68	95	102	138	1214442459	1598788270	3746069	1263054114	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
37	SubfieldSwap_CatekExact_v1	CUED	1	180	135	7	7	104	68	95	102	138	1260867465	1318669657	897093659	99125603	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
38	SubfieldSwap_CatekExact_v1	UNCUED	1	135	90	0	8	90	68	95	102	138	1638906388	267552164	1815446455	187920167	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
39	SubfieldSwap_CatekExact_v1	UNCUED	0	135	90	0	8	76	68	95	102	138	759024180	671216668	1516580744	2139174816	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
40	SubfieldSwap_CatekExact_v1	CUED	0	225	225	5	1	92	68	95	102	138	1440325795	8713633	1060450342	1157770933	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
41	SubfieldSwap_CatekExact_v1	UNCUED	0	0	45	1	9	78	68	95	102	138	655277518	2101230079	1986685327	1501481173	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
42	SubfieldSwap_CatekExact_v1	CUED	1	90	45	1	9	134	68	95	102	138	219785324	1734740031	2010616336	1165643385	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
43	SubfieldSwap_CatekExact_v1	CUED	1	315	315	3	3	84	68	95	102	138	2131572410	1248144812	2004349005	129070014	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
44	SubfieldSwap_CatekExact_v1	UNCUED	0	0	90	0	8	78	68	95	102	138	1320644806	73179292	1178266534	2110347471	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
45	SubfieldSwap_CatekExact_v1	UNCUED	1	45	45	1	9	80	68	95	102	138	451040912	565658918	878847902	208332692	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
46	SubfieldSwap_CatekExact_v1	UNCUED	1	45	90	0	8	80	68	95	102	138	2010934584	1510078511	1095711275	829601117	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
47	SubfieldSwap_CatekExact_v1	CUED	0	45	45	1	9	79	68	95	102	138	1383235419	738848042	932373718	106428738	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
48	SubfieldSwap_CatekExact_v1	CUED	0	315	0	2	6	133	68	95	102	138	1620579436	1732473517	585266822	866303388	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
49	SubfieldSwap_CatekExact_v1	CUED	1	180	180	6	4	86	68	95	102	138	902397324	1044175889	996033239	569577351	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
50	SubfieldSwap_CatekExact_v1	UNCUED	1	225	180	6	4	84	68	95	102	138	1113407709	1997053945	207448498	1098864895	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
51	SubfieldSwap_CatekExact_v1	CUED	1	270	270	4	2	80	68	95	102	138	990898027	1624325505	848043984	1894250946	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
52	SubfieldSwap_CatekExact_v1	UNCUED	0	45	45	1	9	74	68	95	102	138	1397928046	252451767	1977539499	1707863082	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
53	SubfieldSwap_CatekExact_v1	UNCUED	0	135	135	7	7	80	68	95	102	138	746399657	1983463995	940541884	739125785	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
54	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	82	68	95	102	138	90843177	511111002	1309229211	675284515	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
55	SubfieldSwap_CatekExact_v1	UNCUED	1	0	90	0	8	80	68	95	102	138	508733513	653217824	154703646	1888665675	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
56	SubfieldSwap_CatekExact_v1	UNCUED	0	45	0	2	6	87	68	95	102	138	1079627766	1481143048	444278957	1646852082	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
57	SubfieldSwap_CatekExact_v1	CUED	1	180	45	1	9	108	68	95	102	138	790813511	418460776	737408524	1500721664	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
58	SubfieldSwap_CatekExact_v1	CUED	0	270	0	2	6	84	68	95	102	138	1994217496	507017513	391467038	1010918118	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
59	SubfieldSwap_CatekExact_v1	CUED	0	90	45	1	9	76	68	95	102	138	1867024917	1415109276	1055673015	1750546123	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
60	SubfieldSwap_CatekExact_v1	UNCUED	1	180	90	0	8	94	68	95	102	138	1919320452	695604441	1236529699	845350033	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
61	SubfieldSwap_CatekExact_v1	UNCUED	1	225	135	7	7	104	68	95	102	138	1407740898	1235885731	1353700169	1222057879	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
62	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	83	68	95	102	138	689919132	283674980	116408536	1869982158	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
63	SubfieldSwap_CatekExact_v1	UNCUED	1	270	45	1	9	83	68	95	102	138	1751422816	1964545483	420206267	873340867	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
64	SubfieldSwap_CatekExact_v1	UNCUED	1	45	90	0	8	74	68	95	102	138	1062700923	665167487	849069244	1339217214	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
65	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	125	68	95	102	138	1581245008	897919509	244221623	97476620	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
66	SubfieldSwap_CatekExact_v1	CUED	0	225	90	0	8	69	68	95	102	138	1337491828	1663182782	307871568	752443310	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
67	SubfieldSwap_CatekExact_v1	UNCUED	0	45	45	1	9	80	68	95	102	138	1504203057	835504213	1413465788	1713800336	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
68	SubfieldSwap_CatekExact_v1	CUED	0	90	0	2	6	93	68	95	102	138	152556561	933356347	1581805098	828930688	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
69	SubfieldSwap_CatekExact_v1	UNCUED	0	225	225	5	1	93	68	95	102	138	703226189	207314451	1639132315	1733535876	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
70	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	76	68	95	102	138	1556665344	743011076	1693502960	1028946907	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
71	SubfieldSwap_CatekExact_v1	UNCUED	1	270	90	0	8	83	68	95	102	138	900191505	645354970	1742448875	1443103123	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
72	SubfieldSwap_CatekExact_v1	UNCUED	1	315	90	0	8	70	68	95	102	138	218966656	1578198273	694978169	401160658	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
73	SubfieldSwap_CatekExact_v1	CUED	0	90	225	5	1	77	68	95	102	138	1226494803	1993636188	1983897174	2082601169	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
74	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	68	68	95	102	138	1801392187	618968779	371906779	318260109	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
75	SubfieldSwap_CatekExact_v1	UNCUED	1	0	0	2	6	97	68	95	102	138	94352291	1896270557	1518029916	1232536333	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
76	SubfieldSwap_CatekExact_v1	UNCUED	1	270	270	4	2	80	68	95	102	138	1162466019	835739789	192420676	1344782437	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
77	SubfieldSwap_CatekExact_v1	CUED	0	270	315	3	3	90	68	95	102	138	24220604	2054421161	1072715975	1427644209	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
78	SubfieldSwap_CatekExact_v1	UNCUED	1	225	225	5	1	89	68	95	102	138	1574276466	1321853888	1205643821	771019430	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
79	SubfieldSwap_CatekExact_v1	CUED	1	315	315	3	3	92	68	95	102	138	444367767	872166736	1968045344	1181814465	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
80	SubfieldSwap_CatekExact_v1	UNCUED	0	90	270	4	2	83	68	95	102	138	527068504	97591547	526908083	40508435	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
81	SubfieldSwap_CatekExact_v1	UNCUED	0	135	180	6	4	80	68	95	102	138	322458321	1082493197	2068961132	770823510	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
82	SubfieldSwap_CatekExact_v1	CUED	0	315	0	2	6	77	68	95	102	138	1437493276	2006967665	392860788	1301599872	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
83	SubfieldSwap_CatekExact_v1	CUED	0	315	270	4	2	103	68	95	102	138	800421057	401918881	921091308	1272105793	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
84	SubfieldSwap_CatekExact_v1	UNCUED	1	90	90	0	8	66	68	95	102	138	365176470	1737162306	1312285237	1689248008	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
85	SubfieldSwap_CatekExact_v1	UNCUED	0	90	90	0	8	77	68	95	102	138	1710523635	564944457	1136168645	2004468648	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
86	SubfieldSwap_CatekExact_v1	CUED	1	270	180	6	4	85	68	95	102	138	1422513958	407795282	415092034	1296630610	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
87	SubfieldSwap_CatekExact_v1	UNCUED	1	315	0	2	6	79	68	95	102	138	1325294219	934712523	694779306	711718761	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
88	SubfieldSwap_CatekExact_v1	CUED	1	180	180	6	4	78	68	95	102	138	1630294141	250458523	673470068	1560562324	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
89	SubfieldSwap_CatekExact_v1	CUED	1	0	0	2	6	76	68	95	102	138	1933663717	561781630	2027353758	870712548	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
90	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	89	68	95	102	138	1430455371	367357734	1637310987	990344649	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
91	SubfieldSwap_CatekExact_v1	UNCUED	1	0	180	6	4	87	68	95	102	138	980460522	1827362658	810509801	525791521	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
92	SubfieldSwap_CatekExact_v1	CUED	1	90	90	0	8	79	68	95	102	138	765019758	1558345908	1851501798	835965928	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
93	SubfieldSwap_CatekExact_v1	UNCUED	1	270	270	4	2	79	68	95	102	138	358213141	1510736346	427979566	1998583930	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
94	SubfieldSwap_CatekExact_v1	CUED	1	315	315	3	3	90	68	95	102	138	1911611963	1117585848	1685085261	1970774090	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
95	SubfieldSwap_CatekExact_v1	CUED	0	135	180	6	4	81	68	95	102	138	475104346	282061197	238583733	614489375	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
96	SubfieldSwap_CatekExact_v1	CUED	1	90	135	7	7	180	68	95	102	138	450515809	55141068	428692485	121846107	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
97	SubfieldSwap_CatekExact_v1	CUED	1	90	270	4	2	200	68	95	102	138	1853190622	283484806	378868295	1744671225	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
98	SubfieldSwap_CatekExact_v1	CUED	0	270	270	4	2	81	68	95	102	138	491225303	1692165293	1817220725	142056161	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
99	SubfieldSwap_CatekExact_v1	CUED	1	45	0	2	6	79	68	95	102	138	641269482	966282267	675787055	22376586	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
100	SubfieldSwap_CatekExact_v1	CUED	0	45	90	0	8	77	68	95	102	138	1685138004	33181724	1200586789	1556053587	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
101	SubfieldSwap_CatekExact_v1	CUED	1	45	45	1	9	80	68	95	102	138	569344743	1266860057	2094001182	1601652775	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
102	SubfieldSwap_CatekExact_v1	CUED	1	225	225	5	1	94	68	95	102	138	1805797126	1054702953	1514798840	857407146	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
103	SubfieldSwap_CatekExact_v1	UNCUED	0	0	0	2	6	73	68	95	102	138	1919101307	499444506	31715463	1713185987	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
104	SubfieldSwap_CatekExact_v1	CUED	0	135	90	0	8	75	68	95	102	138	46254296	944888155	400623627	1748280232	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
105	SubfieldSwap_CatekExact_v1	CUED	0	0	45	1	9	88	68	95	102	138	1925054237	882616904	2068260317	289503347	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
106	SubfieldSwap_CatekExact_v1	CUED	0	90	90	0	8	67	68	95	102	138	810100817	998685916	241856606	1361873016	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
107	SubfieldSwap_CatekExact_v1	CUED	0	0	180	6	4	84	68	95	102	138	1314114322	1500851145	602858319	1015959400	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
108	SubfieldSwap_CatekExact_v1	UNCUED	0	90	225	5	1	91	68	95	102	138	1693247821	1674405681	264963174	721466934	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
109	SubfieldSwap_CatekExact_v1	CUED	1	135	90	0	8	164	68	95	102	138	155676532	491453849	1462876871	1533165099	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
110	SubfieldSwap_CatekExact_v1	CUED	0	315	315	3	3	90	68	95	102	138	33441560	99998703	1734724511	1326900581	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
111	SubfieldSwap_CatekExact_v1	CUED	0	45	90	0	8	86	68	95	102	138	1223178186	2138557878	366861381	1775213627	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
112	SubfieldSwap_CatekExact_v1	UNCUED	0	225	225	5	1	88	68	95	102	138	1857178559	1801110536	1677307248	251715548	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
113	SubfieldSwap_CatekExact_v1	CUED	0	315	315	3	3	81	68	95	102	138	732649789	1742476444	628829865	1108909919	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
114	SubfieldSwap_CatekExact_v1	UNCUED	1	45	135	7	7	84	68	95	102	138	1428672626	1926350039	332385593	1694682816	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
115	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	85	68	95	102	138	2128769288	76106888	46693613	270801035	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
116	SubfieldSwap_CatekExact_v1	UNCUED	0	45	225	5	1	80	68	95	102	138	1356204371	359824714	190001399	710815588	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
117	SubfieldSwap_CatekExact_v1	CUED	0	0	315	3	3	73	68	95	102	138	1723030526	2094608004	1555845889	626283411	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
118	SubfieldSwap_CatekExact_v1	UNCUED	0	180	180	6	4	77	68	95	102	138	621789379	100428291	484954504	636651948	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
119	SubfieldSwap_CatekExact_v1	UNCUED	0	315	315	3	3	78	68	95	102	138	661293440	1421301817	640343830	194575415	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
120	SubfieldSwap_CatekExact_v1	UNCUED	1	180	0	2	6	232	68	95	102	138	1031121917	556347399	846963564	221715165	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
121	SubfieldSwap_CatekExact_v1	UNCUED	1	180	180	6	4	95	68	95	102	138	987060836	1348827227	1387162765	65441980	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
122	SubfieldSwap_CatekExact_v1	UNCUED	1	225	225	5	1	100	68	95	102	138	256183510	121135768	1367908971	1020261804	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
123	SubfieldSwap_CatekExact_v1	CUED	1	135	180	6	4	83	68	95	102	138	2028921217	637787148	205816869	1786681660	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
124	SubfieldSwap_CatekExact_v1	UNCUED	0	270	225	5	1	77	68	95	102	138	305356179	830721952	1822362662	1359351524	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
125	SubfieldSwap_CatekExact_v1	UNCUED	0	315	225	5	1	77	68	95	102	138	89817504	1575601852	2126819119	985844290	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
126	SubfieldSwap_CatekExact_v1	UNCUED	0	270	270	4	2	153	68	95	102	138	1300130823	1313971532	979896010	1129628734	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
127	SubfieldSwap_CatekExact_v1	CUED	0	135	315	3	3	92	68	95	102	138	34638644	546020172	767287350	1790394292	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
128	SubfieldSwap_CatekExact_v1	UNCUED	1	45	225	5	1	138	68	95	102	138	1473968718	124770740	1212909078	1916948875	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
129	SubfieldSwap_CatekExact_v1	CUED	0	0	180	6	4	92	68	95	102	138	995378594	1870831950	1026597016	1772656472	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
130	SubfieldSwap_CatekExact_v1	CUED	1	225	0	2	6	86	68	95	102	138	980168961	1915656156	1073089914	760108587	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
131	SubfieldSwap_CatekExact_v1	UNCUED	1	0	180	6	4	82	68	95	102	138	2069514616	273499340	546705767	1223040763	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
132	SubfieldSwap_CatekExact_v1	CUED	0	225	225	5	1	73	68	95	102	138	1004720950	1640231624	1566740515	380525186	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
133	SubfieldSwap_CatekExact_v1	CUED	1	0	0	2	6	82	68	95	102	138	1554093539	392985791	1746265299	1238694614	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
134	SubfieldSwap_CatekExact_v1	UNCUED	0	45	45	1	9	73	68	95	102	138	2018604496	42412064	1079267412	403101927	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
135	SubfieldSwap_CatekExact_v1	UNCUED	0	0	0	2	6	69	68	95	102	138	641890269	669153329	1131458293	1932440395	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
136	SubfieldSwap_CatekExact_v1	CUED	0	45	45	1	9	73	68	95	102	138	1547127818	1504265770	988588813	1608604226	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
