Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwapCtrl_005m	CUED	0	45	45	1	9	114	56	78	84	114	1728026193	310263860	668748667	912600213	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
1	DepthSwapCtrl_005m	CUED	1	225	180	6	4	270	56	78	84	114	639266855	1430507799	396846431	739507682	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
2	DepthSwapCtrl_005m	CUED	0	45	45	1	9	94	56	78	84	114	218552128	949828668	1053478475	770264041	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
3	DepthSwapCtrl_005m	UNCUED	0	225	0	2	6	184	56	78	84	114	244217784	385756770	212696231	15397645	R	N	ZdB		XR Controller	1CE20318	0883654C	6D1114C4			
4	DepthSwapCtrl_005m	CUED	1	135	90	0	8	119	56	78	84	114	1645847611	1957755064	214744072	497623427	R	F	ZdB		XR Controller	7BBB5D28	0883654C	32DDF264			
5	DepthSwapCtrl_005m	CUED	1	90	90	0	8	111	56	78	84	114	818456714	1545405240	1805845749	853830805	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
6	DepthSwapCtrl_005m	CUED	0	0	45	1	9	82	56	78	84	114	773812790	1292228365	821561704	1610724189	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
7	DepthSwapCtrl_005m	CUED	0	0	45	1	9	86	56	78	84	114	1811091579	455306401	1362617732	2038951756	R	F	N		XR Controller	6CBED730	0883654C	B7EB8364			
8	DepthSwapCtrl_005m	UNCUED	1	180	315	3	3	124	56	78	84	114	259651081	2008372246	1748727426	1757481980	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
9	DepthSwapCtrl_005m	CUED	0	270	90	0	8	91	56	78	84	114	1303007298	1151586897	476567933	1065093453	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
10	DepthSwapCtrl_005m	UNCUED	1	225	135	7	7	393	56	78	84	114	548971373	1906646419	1356760967	832951182	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
