Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m	CUED	1	315	315	3	3	97	56	78	84	114	920610564	2089742495	1092543230	1743626899	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
1	DecoupledDots_005m	UNCUED	1	225	180	6	4	119	56	78	84	114	1358976991	1440370129	365304554	1423436060	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
2	DecoupledDots_005m	UNCUED	1	225	225	5	1	98	56	78	84	114	1707302101	269645612	1850657755	1828330500	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
3	DecoupledDots_005m	CUED	0	225	225	5	1	102	56	78	84	114	1019170892	720017111	1765544039	1114052220	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
4	DecoupledDots_005m	CUED	0	45	90	0	8	139	56	78	84	114	577492543	1673517887	2040691922	376179638	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
5	DecoupledDots_005m	UNCUED	1	225	90	0	8	97	56	78	84	114	648129618	1582827472	2144269233	99179217	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
6	DecoupledDots_005m	CUED	1	270	270	4	2	92	56	78	84	114	1004606668	2058482589	1047940560	353746106	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
7	DecoupledDots_005m	UNCUED	1	45	180	6	4	92	56	78	84	114	1414525979	433310569	152963301	779812042	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
8	DecoupledDots_005m	CUED	1	0	0	2	6	84	56	78	84	114	626910440	651470810	1943555629	983889332	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
9	DecoupledDots_005m	UNCUED	1	225	180	6	4	98	56	78	84	114	1581235918	917540395	78733563	195408276	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
10	DecoupledDots_005m	UNCUED	1	315	225	5	1	87	56	78	84	114	1873402236	571601825	1224673428	1437083064	R	F	C		XR Controller	67DD8480	95473DAC	B7EB8364			
