Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	0	270	45	1	9	131	56	78	84	114	65855580	96824685	190747762	1784188980	R	N	N		XR Controller	6CBED730	BC9E36AC	E4FFF864			
1	DecoupledDots_005m_v2	CUED	0	90	90	0	8	82	56	78	84	114	1040864057	1737502156	54803210	1807716525	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
2	DecoupledDots_005m_v2	CUED	1	90	135	7	7	115	56	78	84	114	1771914967	395222810	1277476895	269435003	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
3	DecoupledDots_005m_v2	CUED	1	270	270	4	2	101	56	78	84	114	598478953	1996180850	1311406311	489592932	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
4	DecoupledDots_005m_v2	UNCUED	0	180	225	5	1	162	56	78	84	114	1748518138	628686903	53823366	712789500	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
5	DecoupledDots_005m_v2	CUED	1	45	45	1	9	95	56	78	84	114	130022101	563790490	894096576	1856385073	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
6	DecoupledDots_005m_v2	CUED	1	90	90	0	8	69	56	78	84	114	1598075672	1276771796	1992052812	1327197614	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
7	DecoupledDots_005m_v2	CUED	0	135	135	7	7	82	56	78	84	114	1541453420	2087689497	1539089254	415764678	R	F	C		XR Controller	6CBED730	95473DAC	B7EB8364			
8	DecoupledDots_005m_v2	CUED	1	135	90	0	8	71	56	78	84	114	1633628811	1260114224	324767840	1783116380	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
9	DecoupledDots_005m_v2	UNCUED	1	315	45	1	9	68	56	78	84	114	1232452397	1849748282	1670844347	370551038	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
10	DecoupledDots_005m_v2	CUED	1	135	135	7	7	74	56	78	84	114	838253602	15490057	201059203	1683948993	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
11	DecoupledDots_005m_v2	UNCUED	1	315	180	6	4	149	56	78	84	114	1843796413	2143159990	1569243898	736802378	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
12	DecoupledDots_005m_v2	CUED	1	0	180	6	4	96	56	78	84	114	1247445777	666133292	928414546	263015821	R	N	Z		XR Controller	CB090948	BC9E36AC	81535EE4			
13	DecoupledDots_005m_v2	CUED	1	135	90	0	8	78	56	78	84	114	2097650935	993252354	897077726	1402905476	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
14	DecoupledDots_005m_v2	CUED	0	0	0	2	6	67	56	78	84	114	828826697	1780403044	1176293217	1647004397	G	N	Z		XR Controller	6CBED730	083E616C	81535EE4			
15	DecoupledDots_005m_v2	CUED	1	225	180	6	4	75	56	78	84	114	1508682659	455235128	141606988	566805841	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
16	DecoupledDots_005m_v2	CUED	1	135	90	0	8	111	56	78	84	114	910046171	702600014	1128534080	1999415371	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
17	DecoupledDots_005m_v2	UNCUED	0	135	90	0	8	80	56	78	84	114	1254281885	227850699	2114943017	1670092012	G	F	C		XR Controller	F088AE08	E283626C	B7EB8364			
18	DecoupledDots_005m_v2	UNCUED	1	90	90	0	8	79	56	78	84	114	1633543543	1149694046	671345740	1423992012	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
19	DecoupledDots_005m_v2	CUED	1	45	90	0	8	101	56	78	84	114	1272509025	1941268379	605081614	1821103088	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
20	DecoupledDots_005m_v2	UNCUED	1	180	45	1	9	95	56	78	84	114	946620853	662056807	262808120	126101148	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
21	DecoupledDots_005m_v2	UNCUED	0	315	90	0	8	75	56	78	84	114	742794442	78091927	1884999069	1854128621	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
22	DecoupledDots_005m_v2	UNCUED	0	225	45	1	9	96	56	78	84	114	1745078915	1142505952	1292586857	654250992	G	F	C		XR Controller	F088AE08	E283626C	B7EB8364			
