Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	225	180	6	4	167	56	78	84	114	1501944375	887561739	1654030462	49140435	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
1	DecoupledDots_005m_v2	CUED	1	45	180	6	4	154	56	78	84	114	1088373754	1849544780	730408674	1047766110	R	N	Z		XR Controller	CB090948	BC9E36AC	81535EE4			
2	DecoupledDots_005m_v2	CUED	1	135	180	6	4	126	56	78	84	114	30302439	835722291	256067563	233630929	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
3	DecoupledDots_005m_v2	UNCUED	1	270	180	6	4	109	56	78	84	114	271063390	1531562643	1938778920	1708841812	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
4	DecoupledDots_005m_v2	CUED	1	45	180	6	4	108	56	78	84	114	2099224301	1124403749	911180186	1482103327	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
5	DecoupledDots_005m_v2	CUED	1	135	180	6	4	102	56	78	84	114	771825226	128208078	652725703	1767658965	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
6	DecoupledDots_005m_v2	UNCUED	1	270	180	6	4	148	56	78	84	114	766211081	1978679783	213268604	987031394	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
7	DecoupledDots_005m_v2	UNCUED	1	135	180	6	4	123	56	78	84	114	1191921135	498590955	612770144	245624141	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
8	DecoupledDots_005m_v2	UNCUED	0	135	180	6	4	113	56	78	84	114	946278978	1635542222	1603212181	573206717	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
9	DecoupledDots_005m_v2	UNCUED	0	135	180	6	4	193	56	78	84	114	1503291461	123303927	372015329	893674118	R	F	Z		XR Controller	F088AE08	BC9E36AC	1B981CE4			
