Trial	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	EndKey	Device	MkHash32	ColorHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes
0	CUED	0	225	225	5	1	126	56	78	100	130	1453091368	713084591	1398534559	1785427305	R	Return	Keyboard	4E620E90	D857672C		
1	CUED	1	0	45	1	9	112	56	78	100	130	1145102367	451116175	1051398139	1627270377	R	Return	Keyboard	60615B68	D857672C		
2	CUED	0	0	315	3	3	100	56	78	100	130	1673116976	1631631590	589404003	336393162	R	Return	Keyboard	4E620E90	D857672C		
3	UNCUED	1	315	315	3	3	83	56	78	100	130	491978860	214362137	1460269906	1472422432	R	Return	Keyboard	6C3B5060	D857672C		
4	UNCUED	1	135	135	7	7	94	56	78	100	130	954677891	219884705	1562196221	1589337111	G	Return	Keyboard	6C3B5060	DD9C91EC		
5	UNCUED	1	135	135	7	7	77	56	78	100	130	753497734	762719639	395509094	939909451	R	Return	Keyboard	6C3B5060	D857672C		
6	CUED	1	135	135	7	7	135	56	78	100	130	1216160735	1484768910	974225429	168144349	G	Return	Keyboard	60615B68	DD9C91EC		
7	CUED	0	90	-1	-1	-1	-1	56	78	100	130	592812233	758049174	104074046	962366435	R	ABORT	OnApplicationQuit	00000000	00000000		
