Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DensityCompare_UltraHigh_v1	UNCUED	1	270	0	2	6	143	68	95	102	138	211974195	1294751891	300927212	946739605	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
1	DensityCompare_UltraHigh_v1	CUED	0	0	0	2	6	81	68	95	102	138	1027700989	1633214631	919832518	483354232	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
2	DensityCompare_UltraHigh_v1	UNCUED	1	90	45	1	9	156	68	95	102	138	176680312	1517110828	2065536742	1329895439	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
3	DensityCompare_UltraHigh_v1	CUED	1	0	0	2	6	79	68	95	102	138	426551626	1478828354	654906140	1358393708	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
4	DensityCompare_UltraHigh_v1	CUED	0	90	0	2	6	83	68	95	102	138	741477132	1653660490	2054102079	1183015480	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
5	DensityCompare_UltraHigh_v1	UNCUED	0	135	135	7	7	177	68	95	102	138	1186721285	712840695	1609980794	214570532	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
6	DensityCompare_UltraHigh_v1	UNCUED	1	0	315	3	3	180	68	95	102	138	642983148	93425517	1230615924	492344912	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
7	DensityCompare_UltraHigh_v1	UNCUED	1	225	90	0	8	89	68	95	102	138	1981730663	822036219	1690361046	1905369183	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
8	DensityCompare_UltraHigh_v1	CUED	1	90	135	7	7	103	68	95	102	138	2131265084	548927314	136663896	911132517	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
9	DensityCompare_UltraHigh_v1	UNCUED	0	315	315	3	3	92	68	95	102	138	191411742	325066702	10200429	748796596	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
10	DensityCompare_UltraHigh_v1	CUED	1	270	270	4	2	125	68	95	102	138	1079951625	2082438769	926080072	886616496	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
11	DensityCompare_UltraHigh_v1	UNCUED	0	315	90	0	8	80	68	95	102	138	125440439	462434675	1896044155	1996568218	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
12	DensityCompare_UltraHigh_v1	CUED	0	45	315	3	3	88	68	95	102	138	2110274418	226994079	1895358950	282750924	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
13	DensityCompare_UltraHigh_v1	UNCUED	1	315	135	7	7	92	68	95	102	138	1446264275	945419796	207524313	616630444	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
14	DensityCompare_UltraHigh_v1	CUED	0	135	135	7	7	101	68	95	102	138	1042420596	87645697	2049491495	2073695890	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
15	DensityCompare_UltraHigh_v1	CUED	0	45	225	5	1	113	68	95	102	138	67057704	2036900620	1767439150	1024005731	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
16	DensityCompare_UltraHigh_v1	CUED	1	315	315	3	3	157	68	95	102	138	1852887921	1351545911	458563526	192329570	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
17	DensityCompare_UltraHigh_v1	CUED	1	0	135	7	7	108	68	95	102	138	1436328439	1116475147	1155607537	1073932258	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
18	DensityCompare_UltraHigh_v1	UNCUED	1	45	45	1	9	86	68	95	102	138	2008839401	1431035054	1861908358	1600184736	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
19	DensityCompare_UltraHigh_v1	UNCUED	0	225	225	5	1	99	68	95	102	138	723334969	1440602786	300157090	713742311	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
20	DensityCompare_UltraHigh_v1	CUED	0	225	225	5	1	90	68	95	102	138	292706231	2139332611	1839026610	1348030645	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
21	DensityCompare_UltraHigh_v1	UNCUED	0	225	225	5	1	94	68	95	102	138	716207564	2521878	1606355770	1625604518	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
22	DensityCompare_UltraHigh_v1	UNCUED	0	180	180	6	4	164	68	95	102	138	1643053964	1385884892	2097566753	2029391178	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
23	DensityCompare_UltraHigh_v1	CUED	0	135	315	3	3	93	68	95	102	138	1157603600	581457131	1716545452	1741690110	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
24	DensityCompare_UltraHigh_v1	UNCUED	1	225	45	1	9	90	68	95	102	138	516844888	288467041	1416603235	337449067	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
25	DensityCompare_UltraHigh_v1	CUED	1	315	315	3	3	93	68	95	102	138	1388986784	1934839844	274615040	665315091	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
26	DensityCompare_UltraHigh_v1	CUED	1	315	315	3	3	91	68	95	102	138	1272115063	1237754344	1719289905	302769182	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
27	DensityCompare_UltraHigh_v1	UNCUED	1	0	0	2	6	121	68	95	102	138	459287425	889495450	691523033	769218924	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
28	DensityCompare_UltraHigh_v1	UNCUED	1	225	270	4	2	88	68	95	102	138	511474741	853629475	1761925233	1198634793	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
29	DensityCompare_UltraHigh_v1	CUED	1	225	90	0	8	83	68	95	102	138	1340993412	2042807250	485316028	1828268442	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
30	DensityCompare_UltraHigh_v1	UNCUED	0	225	225	5	1	95	68	95	102	138	392786963	177459546	764246522	1763661364	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
31	DensityCompare_UltraHigh_v1	CUED	1	225	225	5	1	213	68	95	102	138	277412487	908454918	4871858	2068342030	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
32	DensityCompare_UltraHigh_v1	UNCUED	1	315	0	2	6	92	68	95	102	138	19892978	175925702	844904664	2085959740	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
33	DensityCompare_UltraHigh_v1	UNCUED	1	225	90	0	8	86	68	95	102	138	1077588842	1040414715	529174017	1325758786	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
34	DensityCompare_UltraHigh_v1	CUED	0	225	90	0	8	82	68	95	102	138	1061025097	1644889906	1847674530	780897599	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
35	DensityCompare_UltraHigh_v1	UNCUED	1	270	90	0	8	74	68	95	102	138	734629519	1521239408	1490300727	352516851	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
36	DensityCompare_UltraHigh_v1	UNCUED	1	90	90	0	8	77	68	95	102	138	1739924811	689479412	226072955	1258890276	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
37	DensityCompare_UltraHigh_v1	UNCUED	1	135	90	0	8	70	68	95	102	138	1672713663	1721279049	977669422	1119833031	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
