Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_Simult_v2	CUED	1	225	225	5	1	122	0	79	85	115	320703903	1463378009	166689276	1715247721	R	N	N		XR Controller	03C5D53F	DFAC507B	E6A95B8B			
1	DecoupledDots_005m_Simult_v2	UNCUED	1	90	90	0	8	86	0	79	85	115	1280546515	1020881244	254040075	113092187	R	N	C		XR Controller	5BD13027	42F7297B	E6A95B8B			
2	DecoupledDots_005m_Simult_v2	UNCUED	0	135	135	7	7	195	0	79	85	115	14319637	851926237	1724865075	631969764	G	N	N		XR Controller	4ED511BF	5635053B	E6A95B8B			
3	DecoupledDots_005m_Simult_v2	UNCUED	1	180	180	6	4	94	0	79	85	115	721138652	1663593626	1891713633	545344897	G	N	Z		XR Controller	5BD13027	5635053B	0C0B420B			
4	DecoupledDots_005m_Simult_v2	UNCUED	1	90	45	1	9	148	0	79	85	115	544494192	1171501553	1137092572	344449375	G	N	C		XR Controller	5BD13027	2CE3983B	E6A95B8B			
5	DecoupledDots_005m_Simult_v2	CUED	0	0	45	1	9	95	0	79	85	115	1270560380	419030018	2031034092	1373157773	R	N	CZ		XR Controller	F9405817	42F7297B	0C0B420B			
6	DecoupledDots_005m_Simult_v2	UNCUED	0	315	90	0	8	140	0	79	85	115	2142470629	2023275811	187703230	891049569	R	F	C		XR Controller	4ED511BF	42F7297B	4302930B			
7	DecoupledDots_005m_Simult_v2	CUED	1	90	90	0	8	83	0	79	85	115	364457840	821684827	1278406271	1098027844	R	F	Z		XR Controller	03C5D53F	DFAC507B	1DA0AC8B			
8	DecoupledDots_005m_Simult_v2	UNCUED	1	315	90	0	8	97	0	79	85	115	2147048339	329386159	1501176315	1086643604	G	F	N		XR Controller	5BD13027	5635053B	4302930B			
9	DecoupledDots_005m_Simult_v2	CUED	0	45	90	0	8	85	0	79	85	115	313333962	1325350204	785531937	1474485326	G	N	N		XR Controller	F9405817	5635053B	E6A95B8B			
10	DecoupledDots_005m_Simult_v2	CUED	1	90	45	1	9	93	0	79	85	115	464187626	219303824	215838301	1017297199	G	N	CZ		XR Controller	03C5D53F	2CE3983B	0C0B420B			
11	DecoupledDots_005m_Simult_v2	UNCUED	0	135	180	6	4	204	0	79	85	115	1744951506	655595679	1618918781	39277488	R	F	CZ		XR Controller	4ED511BF	42F7297B	1DA0AC8B			
12	DecoupledDots_005m_Simult_v2	UNCUED	0	0	180	6	4	107	0	79	85	115	1924793516	1171111312	1360225626	1884178610	G	F	CZ		XR Controller	4ED511BF	2CE3983B	1DA0AC8B			
13	DecoupledDots_005m_Simult_v2	UNCUED	1	0	0	2	6	115	0	79	85	115	1170198688	661609788	853357920	912923683	G	F	N		XR Controller	5BD13027	5635053B	4302930B			
14	DecoupledDots_005m_Simult_v2	UNCUED	1	270	90	0	8	121	0	79	85	115	602956232	594284760	406749025	395851903	R	F	Z		XR Controller	5BD13027	DFAC507B	1DA0AC8B			
15	DecoupledDots_005m_Simult_v2	CUED	0	225	90	0	8	103	0	79	85	115	171423406	497817242	206411282	641885943	R	N	N		XR Controller	F9405817	DFAC507B	E6A95B8B			
16	DecoupledDots_005m_Simult_v2	CUED	1	270	315	3	3	97	0	79	85	115	949109254	797351573	1407378797	325165514	R	N	Z		XR Controller	03C5D53F	DFAC507B	0C0B420B			
17	DecoupledDots_005m_Simult_v2	CUED	1	180	180	6	4	164	0	79	85	115	2051582223	1573455646	826890026	1693421190	G	F	C		XR Controller	03C5D53F	2CE3983B	4302930B			
18	DecoupledDots_005m_Simult_v2	CUED	1	225	225	5	1	86	0	79	85	115	581507475	815863863	230513733	1685134297	R	F	Z		XR Controller	03C5D53F	DFAC507B	1DA0AC8B			
19	DecoupledDots_005m_Simult_v2	CUED	0	180	0	2	6	87	0	79	85	115	2004999456	1829700213	1295003231	62596293	R	N	Z		XR Controller	F9405817	DFAC507B	0C0B420B			
20	DecoupledDots_005m_Simult_v2	CUED	1	0	225	5	1	141	0	79	85	115	1443372363	1840023164	1964862656	334101848	G	F	Z		XR Controller	03C5D53F	5635053B	1DA0AC8B			
21	DecoupledDots_005m_Simult_v2	UNCUED	1	270	270	4	2	86	0	79	85	115	1571400280	1815313818	628862871	310081610	R	N	N		XR Controller	5BD13027	DFAC507B	E6A95B8B			
22	DecoupledDots_005m_Simult_v2	CUED	0	45	45	1	9	70	0	79	85	115	2067798441	30846420	308297235	1222636771	G	F	CZ		XR Controller	F9405817	2CE3983B	1DA0AC8B			
23	DecoupledDots_005m_Simult_v2	CUED	1	90	270	4	2	85	0	79	85	115	209256147	517521389	1357659480	1374912473	R	N	N		XR Controller	03C5D53F	DFAC507B	E6A95B8B			
24	DecoupledDots_005m_Simult_v2	UNCUED	0	270	270	4	2	81	0	79	85	115	331282890	1418929253	1259562198	2116806340	R	N	N		XR Controller	4ED511BF	DFAC507B	E6A95B8B			
25	DecoupledDots_005m_Simult_v2	CUED	1	45	45	1	9	76	0	79	85	115	1082031990	1684813659	964831516	324528087	G	N	N		XR Controller	03C5D53F	5635053B	E6A95B8B			
26	DecoupledDots_005m_Simult_v2	UNCUED	1	0	180	6	4	84	0	79	85	115	791904273	1740834342	1379508186	809062280	G	F	Z		XR Controller	5BD13027	5635053B	1DA0AC8B			
27	DecoupledDots_005m_Simult_v2	UNCUED	1	90	45	1	9	151	0	79	85	115	356559457	572620047	708459319	1913061474	R	F	N		XR Controller	5BD13027	DFAC507B	4302930B			
28	DecoupledDots_005m_Simult_v2	UNCUED	0	90	270	4	2	87	0	79	85	115	1959166646	870463760	1447217423	2008024212	R	F	C		XR Controller	4ED511BF	42F7297B	4302930B			
29	DecoupledDots_005m_Simult_v2	CUED	1	90	90	0	8	79	0	79	85	115	89085598	634607625	1839764847	1836471718	R	N	C		XR Controller	03C5D53F	42F7297B	E6A95B8B			
30	DecoupledDots_005m_Simult_v2	UNCUED	0	270	90	0	8	84	0	79	85	115	22334440	642669598	552712190	721991399	R	N	Z		XR Controller	4ED511BF	DFAC507B	0C0B420B			
