Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	225	270	4	2	125	56	78	84	114	1952346540	27767894	893493017	391729634	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
1	DecoupledDots_005m_v2	CUED	1	45	45	1	9	268	56	78	84	114	856290037	820317908	1296929521	30424393	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
2	DecoupledDots_005m_v2	UNCUED	1	180	45	1	9	122	56	78	84	114	289890183	440968664	1581508426	479446269	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
3	DecoupledDots_005m_v2	UNCUED	0	270	225	5	1	123	56	78	84	114	823281611	1474117553	2082700061	1665101618	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
4	DecoupledDots_005m_v2	CUED	0	0	0	2	6	93	56	78	84	114	656208903	840454671	652296267	897547334	G	N	CZ		XR Controller	6CBED730	E283626C	81535EE4			
5	DecoupledDots_005m_v2	UNCUED	1	135	315	3	3	98	56	78	84	114	1972615027	1073314598	1843954511	1612124208	G	N	C		XR Controller	67DD8480	E283626C	E4FFF864			
6	DecoupledDots_005m_v2	UNCUED	1	45	180	6	4	96	56	78	84	114	1802006918	1397883330	355350315	1236325365	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
7	DecoupledDots_005m_v2	UNCUED	1	315	90	0	8	85	56	78	84	114	670280864	1795336702	1156087817	1698963813	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
8	DecoupledDots_005m_v2	CUED	0	225	0	2	6	84	56	78	84	114	1836307391	767356962	613731333	665465505	R	F	C		XR Controller	6CBED730	95473DAC	B7EB8364			
9	DecoupledDots_005m_v2	CUED	0	315	45	1	9	95	56	78	84	114	427284563	1222221512	2062055440	1885601795	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
10	DecoupledDots_005m_v2	UNCUED	0	45	225	5	1	88	56	78	84	114	1601775361	1023488248	2092875350	1956158114	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
11	DecoupledDots_005m_v2	UNCUED	1	45	135	7	7	89	56	78	84	114	586178762	260071389	1209577399	721148170	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
12	DecoupledDots_005m_v2	CUED	0	180	90	0	8	87	56	78	84	114	1773822150	1008199328	122995282	88911396	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
13	DecoupledDots_005m_v2	CUED	0	45	45	1	9	90	56	78	84	114	148167493	1348936652	1229758333	1373907701	G	N	CZ		XR Controller	6CBED730	E283626C	81535EE4			
14	DecoupledDots_005m_v2	CUED	0	90	90	0	8	105	56	78	84	114	1235293224	48352580	256470709	2094372748	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
15	DecoupledDots_005m_v2	CUED	0	135	90	0	8	88	56	78	84	114	1823741156	1487093889	549957633	413392494	R	N	C		XR Controller	6CBED730	95473DAC	E4FFF864			
16	DecoupledDots_005m_v2	UNCUED	1	225	90	0	8	100	56	78	84	114	1721753172	1575242512	1036502906	1002022386	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
17	DecoupledDots_005m_v2	CUED	1	315	315	3	3	96	56	78	84	114	2089545791	1405927020	242119678	1033874999	R	N	Z		XR Controller	CB090948	BC9E36AC	81535EE4			
18	DecoupledDots_005m_v2	CUED	1	135	135	7	7	94	56	78	84	114	486653989	253233399	614376775	372235799	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
19	DecoupledDots_005m_v2	CUED	0	45	225	5	1	135	56	78	84	114	1791322632	238672354	1066021254	1650988786	R	F	CZ		XR Controller	6CBED730	95473DAC	1B981CE4			
20	DecoupledDots_005m_v2	UNCUED	1	45	135	7	7	106	56	78	84	114	539159715	1275796697	764082343	495351363	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
21	DecoupledDots_005m_v2	CUED	0	45	45	1	9	130	56	78	84	114	1929899161	58286586	1643264726	202295605	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
22	DecoupledDots_005m_v2	CUED	0	90	90	0	8	82	56	78	84	114	118958543	1489541542	451965449	623419466	G	F	Z		XR Controller	6CBED730	083E616C	1B981CE4			
23	DecoupledDots_005m_v2	CUED	1	270	270	4	2	82	56	78	84	114	923107919	972316560	1475545152	1351711926	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
24	DecoupledDots_005m_v2	CUED	0	90	315	3	3	192	56	78	84	114	1890579684	1849354712	658186664	462956257	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
25	DecoupledDots_005m_v2	CUED	1	315	315	3	3	89	56	78	84	114	1739167014	642710280	272171919	742792731	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
26	DecoupledDots_005m_v2	UNCUED	0	45	180	6	4	88	56	78	84	114	1137539021	894357702	1855765856	740684161	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
27	DecoupledDots_005m_v2	UNCUED	0	225	180	6	4	97	56	78	84	114	1502434185	432702652	1998024972	882727985	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
28	DecoupledDots_005m_v2	CUED	1	315	315	3	3	87	56	78	84	114	576229699	90616832	475706847	177882995	R	F	C		XR Controller	CB090948	95473DAC	B7EB8364			
29	DecoupledDots_005m_v2	CUED	1	135	180	6	4	92	56	78	84	114	839119721	2119014071	2008110672	1750564764	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
30	DecoupledDots_005m_v2	UNCUED	1	315	315	3	3	88	56	78	84	114	1246738288	268603153	902455248	492584027	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
31	DecoupledDots_005m_v2	CUED	0	90	45	1	9	146	56	78	84	114	1402051722	678866552	353915526	1177670747	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
32	DecoupledDots_005m_v2	UNCUED	1	90	225	5	1	106	56	78	84	114	1404396630	596591317	227489656	171683666	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
33	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	96	56	78	84	114	598190956	832991228	1548947190	539621652	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
34	DecoupledDots_005m_v2	UNCUED	0	90	135	7	7	91	56	78	84	114	1876769532	77856515	1394341848	1890059780	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
35	DecoupledDots_005m_v2	CUED	1	135	135	7	7	87	56	78	84	114	1790527687	1759775239	1502120583	1322357420	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
36	DecoupledDots_005m_v2	CUED	1	90	90	0	8	83	56	78	84	114	1894480300	560045728	955106907	1780118626	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
37	DecoupledDots_005m_v2	CUED	0	0	0	2	6	97	56	78	84	114	3204737	1508774205	1835005516	636683844	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
38	DecoupledDots_005m_v2	CUED	1	0	0	2	6	91	56	78	84	114	779724526	190124411	826864027	1854758221	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
39	DecoupledDots_005m_v2	UNCUED	1	270	135	7	7	94	56	78	84	114	1622628939	1714907291	575477630	370930936	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
40	DecoupledDots_005m_v2	UNCUED	1	180	45	1	9	123	56	78	84	114	1997417075	591122150	1943486617	1304953010	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
41	DecoupledDots_005m_v2	CUED	1	225	225	5	1	92	56	78	84	114	1802027209	177957336	1692112658	1456039654	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
42	DecoupledDots_005m_v2	UNCUED	1	0	135	7	7	86	56	78	84	114	858611617	85126343	1567530616	808663981	R	N	CZ		XR Controller	67DD8480	95473DAC	81535EE4			
