Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	0	225	180	6	4	188	56	78	84	114	2075270207	1866339854	1899820231	981533089	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
1	DecoupledDots_005m_v2	UNCUED	0	135	135	7	7	104	56	78	84	114	1354576162	2108987078	1301189115	1809491194	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
2	DecoupledDots_005m_v2	CUED	1	0	315	3	3	168	56	78	84	114	1924875608	588475166	765604772	45625907	G	F	C		XR Controller	CB090948	E283626C	B7EB8364			
3	DecoupledDots_005m_v2	UNCUED	1	225	45	1	9	130	56	78	84	114	414997110	1661051044	1467208813	1998013267	G	N	C		XR Controller	67DD8480	E283626C	E4FFF864			
4	DecoupledDots_005m_v2	CUED	0	270	270	4	2	78	56	78	84	114	847648242	626480586	1212678205	2097094982	G	F	Z		XR Controller	6CBED730	083E616C	1B981CE4			
5	DecoupledDots_005m_v2	CUED	1	315	315	3	3	77	56	78	84	114	194622463	1500703730	2058856380	1181734406	R	N	Z		XR Controller	CB090948	BC9E36AC	81535EE4			
6	DecoupledDots_005m_v2	CUED	1	0	0	2	6	77	56	78	84	114	2071235828	1364509190	994201943	1429473802	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
7	DecoupledDots_005m_v2	UNCUED	1	135	225	5	1	88	56	78	84	114	552334414	1428150287	530019486	2089896691	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
8	DecoupledDots_005m_v2	UNCUED	1	225	0	2	6	83	56	78	84	114	148930420	1505813430	1670121489	878997323	G	F	CZ		XR Controller	67DD8480	E283626C	1B981CE4			
9	DecoupledDots_005m_v2	UNCUED	0	270	225	5	1	92	56	78	84	114	244148206	36257938	1909746192	643262362	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
10	DecoupledDots_005m_v2	CUED	1	225	180	6	4	89	56	78	84	114	872611001	228095017	166741292	1209961620	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
11	DecoupledDots_005m_v2	UNCUED	0	270	270	4	2	185	56	78	84	114	69210819	967019526	10580641	963376328	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
12	DecoupledDots_005m_v2	UNCUED	1	45	225	5	1	92	56	78	84	114	1958610456	328548224	186289198	1849735713	G	N	C		XR Controller	67DD8480	E283626C	E4FFF864			
13	DecoupledDots_005m_v2	UNCUED	0	270	225	5	1	79	56	78	84	114	110036853	786110730	1019232113	295418196	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
14	DecoupledDots_005m_v2	UNCUED	1	90	45	1	9	117	56	78	84	114	751956430	965285357	938823792	1486059867	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
15	DecoupledDots_005m_v2	CUED	0	135	135	7	7	83	56	78	84	114	381726529	1752452980	696878369	1895519785	R	N	Z		XR Controller	6CBED730	BC9E36AC	81535EE4			
16	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	84	56	78	84	114	1673283612	468590395	560199800	704935047	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
17	DecoupledDots_005m_v2	UNCUED	1	270	225	5	1	92	56	78	84	114	882531142	1960140346	712715884	506293343	R	N	Z		XR Controller	67DD8480	BC9E36AC	81535EE4			
18	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	91	56	78	84	114	640108838	1017614840	476257885	1208997752	R	N	Z		XR Controller	F088AE08	BC9E36AC	81535EE4			
19	DecoupledDots_005m_v2	UNCUED	1	135	45	1	9	70	56	78	84	114	2085849792	480997574	1602569207	119853584	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
20	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	170	56	78	84	114	915894501	1536053229	1970298390	648626389	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
21	DecoupledDots_005m_v2	CUED	1	45	-1	-1	-1	-1	56	78	84	114	760389713	1771417623	1468170293	523645388	R	F	CZ	ABORT	OnApplicationQuit	00000000	00000000	00000000			
