Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
34	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	315	3	3	75	68	95	107	163	12	133.333	885901079	1317086357	285723364	1285061970	R	N	Db			XR Controller	26F1BBF3	420BC5FB	E9223BFB			
35	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	45	1	9	71	68	95	117	163	22	244.444	1184498579	63678859	933359696	826561856	G	N	Db			XR Controller	987AF19F	CDC3FBBB	E9223BFB			
36	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	180	6	4	77	68	95	107	163	12	133.333	499397070	262977921	2064344601	209158830	R	N	D			XR Controller	41B03803	D81A967B	E9223BFB			
37	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	180	315	3	3	88	68	95	99	163	4	44.444	1625927135	311336548	961816557	1395590165	R	N	Db			XR Controller	96C3B703	420BC5FB	E9223BFB			
38	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	90	0	2	6	73	68	95	107	163	12	133.333	1599873029	459455123	2046304380	1324379737	G	N	N			XR Controller	6257CBF3	16FE68BB	E9223BFB			
39	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	45	1	9	60	68	95	101	163	6	66.667	1018694736	538772150	577185171	1607994904	R	N	N			XR Controller	EEB49B7F	2F6FECFB	E9223BFB			
40	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	0	2	6	71	68	95	97	163	2	22.222	1195310418	133814898	406582613	1286159996	G	N	Db			XR Controller	FF5E3B2F	CDC3FBBB	E9223BFB			
41	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	180	90	0	8	58	68	95	101	163	6	66.667	2025927858	533530208	850539960	163945531	G	N	D			XR Controller	C885DCF7	FF1A6CBB	E9223BFB			
42	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	225	5	1	120	68	95	99	163	4	44.444	2032307377	679339852	1379355800	1832869858	R	N	D			XR Controller	B3F0E633	D81A967B	E9223BFB			
43	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	135	7	7	69	68	95	99	163	4	44.444	886777596	1073696539	444232915	800774136	G	N	N			XR Controller	81D4AB73	16FE68BB	E9223BFB			
44	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	180	180	6	4	70	68	95	117	163	22	244.444	403125687	1128668976	2026773234	549523326	G	N	D			XR Controller	0FE1E8D7	FF1A6CBB	E9223BFB			
45	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	0	2	6	65	68	95	127	163	32	355.556	587773127	543496179	1312884228	1973847310	R	N	Db			XR Controller	E33C7D8B	420BC5FB	E9223BFB			
46	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	225	5	1	65	68	95	103	163	8	88.889	1948586561	212365055	884948218	1125174130	G	N	D			XR Controller	4802D99B	FF1A6CBB	E9223BFB			
47	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	180	90	0	8	73	68	95	127	163	32	355.556	1547904246	1135391107	616019339	1205692305	R	N	D			XR Controller	193FB98B	D81A967B	E9223BFB			
48	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	0	2	6	63	68	95	97	163	2	22.222	1706243438	662286397	1274402508	1862363098	R	N	Db			XR Controller	F471BB3F	420BC5FB	E9223BFB			
49	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	90	90	0	8	66	68	95	101	163	6	66.667	1758073560	836789128	690885151	1339690187	R	N	Da			XR Controller	7F9143F7	18E36AFB	E9223BFB			
50	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	180	0	2	6	69	68	95	127	163	32	355.556	1132979670	494833618	2016641005	1269838669	R	N	N			XR Controller	C7010E0B	2F6FECFB	E9223BFB			
51	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	180	6	4	62	68	95	97	163	2	22.222	528768644	2053207481	177696224	1793701508	R	N	Da			XR Controller	C2758637	18E36AFB	E9223BFB			
52	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	180	6	4	60	68	95	101	163	6	66.667	1126245596	2114348853	1949574006	1436945599	R	N	D			XR Controller	D3F858F7	D81A967B	E9223BFB			
53	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	135	7	7	65	68	95	99	163	4	44.444	377760970	1332078703	1851010231	1463349494	G	N	Db			XR Controller	2D6D9673	CDC3FBBB	E9223BFB			
54	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	270	4	2	67	68	95	117	163	22	244.444	1835861031	1980974262	274975352	1250535766	R	N	N			XR Controller	454CE037	2F6FECFB	E9223BFB			
55	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	0	2	6	121	68	95	103	163	8	88.889	1137453650	1357443568	1028253868	201115076	G	N	N			XR Controller	99AE2B1B	16FE68BB	E9223BFB			
56	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	225	45	1	9	72	68	95	107	163	12	133.333	1430616522	813819944	147092960	1499711982	G	N	D			XR Controller	02F130B3	FF1A6CBB	E9223BFB			
57	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	45	1	9	58	68	95	117	163	22	244.444	240960118	658355064	1773111286	1321872514	G	N	N			XR Controller	49DA2E47	16FE68BB	E9223BFB			
58	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	225	5	1	62	68	95	103	163	8	88.889	2071877778	1154820221	422728642	153979089	R	N	Db			XR Controller	E378A3DB	420BC5FB	E9223BFB			
59	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	180	6	4	63	68	95	101	163	6	66.667	360703081	9923007	1317362771	1049574008	R	N	N			XR Controller	DF60CAE7	2F6FECFB	E9223BFB			
60	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	0	2	6	65	68	95	101	163	6	66.667	312194839	250094758	1347823981	1559806035	G	N	N			XR Controller	F4AC1BD7	16FE68BB	E9223BFB			
61	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	45	1	9	125	68	95	99	163	4	44.444	828656552	101546019	373973915	107485944	G	N	D			XR Controller	C3C1C7B3	FF1A6CBB	E9223BFB			
62	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	0	2	6	57	68	95	99	163	4	44.444	1736171602	371480255	1567130755	2025327585	R	N	Da			XR Controller	A9D20903	18E36AFB	E9223BFB			
63	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	90	0	8	60	68	95	103	163	8	88.889	1999689867	981981560	701386420	450125650	G	N	Da			XR Controller	1214807B	71FFFA3B	E9223BFB			
64	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	315	270	4	2	59	68	95	99	163	4	44.444	150981242	540363637	563141338	1657220018	G	N	Da			XR Controller	5F89D133	71FFFA3B	E9223BFB			
65	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	225	5	1	64	68	95	103	163	8	88.889	1224083915	1676752597	576085152	2104148398	R	N	D			XR Controller	4802D99B	D81A967B	E9223BFB			
66	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	0	2	6	128	68	95	101	163	6	66.667	168652698	746221651	268241131	237392938	G	N	Da			XR Controller	7F9143F7	71FFFA3B	E9223BFB			
67	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	135	7	7	65	68	95	103	163	8	88.889	2011620149	1265661	282723631	431602151	R	N	D			XR Controller	667B957B	D81A967B	E9223BFB			
68	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	0	0	2	6	63	68	95	117	163	22	244.444	1845249695	1096657196	310908844	2100288115	R	N	Db			XR Controller	F5731947	420BC5FB	E9223BFB			
69	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	90	45	1	9	64	68	95	127	163	32	355.556	1327462313	1242217842	1605294915	1808137982	R	N	D			XR Controller	193FB98B	D81A967B	E9223BFB			
70	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	270	135	7	7	62	68	95	97	163	2	22.222	944762357	862984269	2133819209	1931450442	R	N	Db			XR Controller	573F96F7	420BC5FB	E9223BFB			
71	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	0	0	2	6	64	68	95	127	163	32	355.556	186227733	1929672014	1733014257	1512625148	G	N	Da			XR Controller	6DA6CE8B	71FFFA3B	E9223BFB			
72	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	45	1	9	57	68	95	111	163	16	177.778	191918885	879014022	364628386	1760318819	R	N	Db			XR Controller	B2B0D46B	420BC5FB	E9223BFB			
73	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	45	1	9	71	68	95	107	163	12	133.333	335751728	747191882	1655735889	1830218712	R	N	Db			XR Controller	B6BEE0F3	420BC5FB	E9223BFB			
74	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	90	90	0	8	65	68	95	107	163	12	133.333	927946915	332284168	673910649	1974988277	R	N	N			XR Controller	6257CBF3	2F6FECFB	E9223BFB			
75	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	45	1	9	75	68	95	117	163	22	244.444	2120138258	100901442	1200979464	107960010	G	N	Da			XR Controller	874BC8FF	71FFFA3B	E9223BFB			
76	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	315	90	0	8	62	68	95	101	163	6	66.667	1101907009	436995220	583862599	1366884697	G	N	Db			XR Controller	491330D7	CDC3FBBB	E9223BFB			
77	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	315	90	0	8	56	68	95	107	163	12	133.333	1276192734	1200320051	2091068662	1402957999	R	N	D			XR Controller	02F130B3	D81A967B	E9223BFB			
78	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	90	135	7	7	65	68	95	99	163	4	44.444	1003845517	1718035212	1755470193	889498021	R	N	Da			XR Controller	1828DCB3	18E36AFB	E9223BFB			
79	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	135	7	7	135	68	95	111	163	16	177.778	846315971	1176580579	580415669	1928407830	G	N	D			XR Controller	0E70040B	FF1A6CBB	E9223BFB			
80	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	0	0	2	6	79	68	95	103	163	8	88.889	114041942	64060010	2027309787	1197574641	R	N	N			XR Controller	B3ABB7BB	2F6FECFB	E9223BFB			
81	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	180	6	4	73	68	95	103	163	8	88.889	1363698897	1476117478	630834960	1278905129	G	N	D			XR Controller	667B957B	FF1A6CBB	E9223BFB			
82	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	315	3	3	85	68	95	97	163	2	22.222	1562662183	150354378	681889087	1624877814	G	N	D			XR Controller	F6ADA61F	FF1A6CBB	E9223BFB			
83	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	315	315	3	3	70	68	95	111	163	16	177.778	500934313	42499789	815663450	129152511	R	N	Da			XR Controller	AA412EEB	18E36AFB	E9223BFB			
84	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	90	90	0	8	77	68	95	117	163	22	244.444	1509359180	1420481985	363264758	1924689083	G	N	Da			XR Controller	10069D8F	71FFFA3B	E9223BFB			
85	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	135	7	7	123	68	95	117	163	22	244.444	769491716	469576565	1235433296	1533360882	R	N	Db			XR Controller	987AF19F	420BC5FB	E9223BFB			
86	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	180	180	6	4	93	68	95	101	163	6	66.667	464431244	837061371	1895202572	809394939	R	N	Da			XR Controller	7F9143F7	18E36AFB	E9223BFB			
87	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	270	4	2	65	68	95	117	163	22	244.444	1901990785	1700503849	1791555496	2026342795	R	N	D			XR Controller	24081357	D81A967B	E9223BFB			
88	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	90	0	8	62	68	95	107	163	12	133.333	2026670056	130190427	1404151009	2095911931	R	N	Db			XR Controller	9AB67283	420BC5FB	E9223BFB			
89	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	90	0	8	57	68	95	97	163	2	22.222	891827289	1590924429	2102828224	1715448645	R	N	D			XR Controller	0A4E071F	D81A967B	E9223BFB			
90	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	90	0	8	54	68	95	99	163	4	44.444	151083198	1649800768	2017706683	1261287434	G	N	D			XR Controller	74468F83	FF1A6CBB	E9223BFB			
91	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	270	4	2	60	68	95	111	163	16	177.778	1336450978	154727838	2083929476	788638156	R	N	Db			XR Controller	4183012B	420BC5FB	E9223BFB			
92	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	45	1	9	56	68	95	117	163	22	244.444	798741874	1912410777	1094130580	1241502519	G	N	N			XR Controller	7AF8B01F	16FE68BB	E9223BFB			
93	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	135	7	7	57	68	95	99	163	4	44.444	22998313	333688287	728680169	1361656978	G	N	N			XR Controller	A25A36B3	16FE68BB	E9223BFB			
94	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	135	7	7	111	68	95	127	163	32	355.556	1802356773	31064469	1874624547	1649460428	R	N	N			XR Controller	8ED5688B	2F6FECFB	E9223BFB			
95	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	315	315	3	3	74	68	95	127	163	32	355.556	1650494693	1596428155	2025393842	374938495	G	N	D			XR Controller	2631C66B	FF1A6CBB	E9223BFB			
96	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	90	0	8	85	68	95	97	163	2	22.222	408718014	1465306723	931416377	889356370	G	N	Da			XR Controller	5EB51C1F	71FFFA3B	E9223BFB			
97	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	90	0	8	68	68	95	111	163	16	177.778	1214113564	86479315	1075197409	54604292	G	N	D			XR Controller	0E70040B	FF1A6CBB	E9223BFB			
98	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	315	45	1	9	60	68	95	97	163	2	22.222	1777899514	1887291878	2146725015	338553427	G	N	Db			XR Controller	0A8A1357	CDC3FBBB	E9223BFB			
99	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	180	315	3	3	110	68	95	101	163	6	66.667	1968250314	2109550439	1345622400	141936103	G	N	Db			XR Controller	8AF9B5E7	CDC3FBBB	E9223BFB			
100	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	225	5	1	59	68	95	111	163	16	177.778	1986511034	305236916	915138458	167107857	R	N	D			XR Controller	A0E83CCB	D81A967B	E9223BFB			
101	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	90	45	1	9	60	68	95	97	163	2	22.222	146343508	2139901930	866674653	360230341	G	N	N			XR Controller	02D881F7	16FE68BB	E9223BFB			
102	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	135	7	7	61	68	95	99	163	4	44.444	1517120612	151169673	766375895	1023205706	R	N	Da			XR Controller	A9D20903	18E36AFB	E9223BFB			
103	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	315	3	3	60	68	95	99	163	4	44.444	627373565	113548635	423836442	1693733574	R	N	D			XR Controller	74468F83	D81A967B	E9223BFB			
104	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	135	7	7	61	68	95	101	163	6	66.667	906793092	164617387	1714617470	907085102	R	N	D			XR Controller	B9D647DF	D81A967B	E9223BFB			
105	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	135	7	7	70	68	95	127	163	32	355.556	586368340	1244153012	1764724075	716877239	G	N	N			XR Controller	8ED5688B	16FE68BB	E9223BFB			
106	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	315	315	3	3	67	68	95	101	163	6	66.667	966855263	1433086415	993201515	268712536	G	N	Db			XR Controller	431BB07F	CDC3FBBB	E9223BFB			
107	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	180	45	1	9	81	68	95	111	163	16	177.778	31659698	812231805	41654895	643286531	G	N	Db			XR Controller	278D20EB	CDC3FBBB	E9223BFB			
108	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	270	270	4	2	64	68	95	107	163	12	133.333	1680906802	1747489586	805738602	1790903306	G	N	Db			XR Controller	73C6E483	CDC3FBBB	E9223BFB			
109	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	180	270	4	2	57	68	95	97	163	2	22.222	813065995	2124410209	1930385879	1308988371	G	N	N			XR Controller	5EF12857	16FE68BB	E9223BFB			
110	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	90	0	8	57	68	95	99	163	4	44.444	414811515	681045578	898201255	2097249296	G	N	Da			XR Controller	1FDF7A83	71FFFA3B	E9223BFB			
111	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	270	4	2	70	68	95	97	163	2	22.222	972861523	960801296	555622739	1240444104	R	N	D			XR Controller	5E04E887	D81A967B	E9223BFB			
112	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	315	3	3	62	68	95	111	163	16	177.778	923666172	2044388210	887393750	528741032	R	N	Da			XR Controller	BA08EF0B	18E36AFB	E9223BFB			
113	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	225	5	1	67	68	95	117	163	22	244.444	1189869407	1826962998	1635804387	313707984	R	N	D			XR Controller	BB9F888F	D81A967B	E9223BFB			
114	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	225	5	1	57	68	95	117	163	22	244.444	774177030	1508470707	48375766	2014198915	R	N	Db			XR Controller	CF5FC51F	420BC5FB	E9223BFB			
115	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	90	0	8	59	68	95	127	163	32	355.556	648116574	743440269	1838408967	1602407075	G	N	N			XR Controller	DC82350B	16FE68BB	E9223BFB			
116	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	0	2	6	59	68	95	99	163	4	44.444	1412237710	1447855335	1587539631	722939466	G	N	Db			XR Controller	2D6D9673	CDC3FBBB	E9223BFB			
117	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	90	0	8	57	68	95	107	163	12	133.333	1216657276	600846454	1080325324	1259775552	R	N	Da			XR Controller	E72BC673	18E36AFB	E9223BFB			
118	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	270	4	2	55	68	95	111	163	16	177.778	1222051455	1038186942	1565800667	1934995433	G	N	Db			XR Controller	4183012B	CDC3FBBB	E9223BFB			
119	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	0	2	6	88	68	95	101	163	6	66.667	1440582614	819095038	254881824	367112497	G	N	Db			XR Controller	5A5576FF	CDC3FBBB	E9223BFB			
120	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	180	135	7	7	60	68	95	99	163	4	44.444	1114780385	1336075632	1306074628	1501933674	G	N	Db			XR Controller	96C3B703	CDC3FBBB	E9223BFB			
121	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	180	180	6	4	59	68	95	107	163	12	133.333	1691196650	2012118247	1113613612	1772579049	R	N	D			XR Controller	92C4B173	D81A967B	E9223BFB			
122	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	270	4	2	57	68	95	117	163	22	244.444	1654040084	2012659490	1952408053	1276018668	R	N	Db			XR Controller	987AF19F	420BC5FB	E9223BFB			
