Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwapCtrl_005m	CUED	1	270	225	5	1	156	56	78	84	114	1125177218	67153915	739673598	1197434822	R	N	ZdA		XR Controller	7BBB5D28	0883654C	FC45CDE4			
1	DepthSwapCtrl_005m	UNCUED	0	270	270	4	2	106	56	78	84	114	212434223	1546312203	2016681593	1292828571	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
2	DepthSwapCtrl_005m	CUED	1	90	90	0	8	140	56	78	84	114	1788658213	1119225500	2087695712	2136509519	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
3	DepthSwapCtrl_005m	CUED	0	225	45	1	9	83	56	78	84	114	655731851	1054195263	1563440180	1556679208	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
4	DepthSwapCtrl_005m	UNCUED	0	135	90	0	8	93	56	78	84	114	219531426	428091357	149379954	836867267	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
5	DepthSwapCtrl_005m	UNCUED	0	0	0	2	6	93	56	78	84	114	2032196020	562615931	790701936	1648128458	R	F	N		XR Controller	F088AE08	0883654C	B7EB8364			
6	DepthSwapCtrl_005m	CUED	0	135	225	5	1	92	56	78	84	114	73136182	2005252270	559547727	762215089	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
7	DepthSwapCtrl_005m	CUED	1	0	0	2	6	95	56	78	84	114	1679754887	1152844152	1119575588	1671461261	R	F	N		XR Controller	CB090948	0883654C	B7EB8364			
8	DepthSwapCtrl_005m	UNCUED	1	90	225	5	1	99	56	78	84	114	1945576608	25327681	1864518832	998603258	R	N	ZdA		XR Controller	E039A330	0883654C	FC45CDE4			
9	DepthSwapCtrl_005m	UNCUED	1	135	0	2	6	285	56	78	84	114	1030358502	2012446288	572359458	1104834403	R	F	ZdB		XR Controller	E039A330	0883654C	32DDF264			
