Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	0	90	0	8	110	56	78	84	114	499948595	492478240	1724898397	1195759	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
1	DecoupledDots_005m_v2	CUED	1	315	135	7	7	122	56	78	84	114	1755524861	1801795921	2076762919	511776931	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
2	DecoupledDots_005m_v2	UNCUED	0	225	90	0	8	89	56	78	84	114	1385509218	577221724	848254923	2077966071	G	N	CZ		XR Controller	F088AE08	E283626C	81535EE4			
3	DecoupledDots_005m_v2	CUED	0	0	90	0	8	89	56	78	84	114	685225369	647011915	1736443464	1189206656	R	F	C		XR Controller	6CBED730	95473DAC	B7EB8364			
4	DecoupledDots_005m_v2	CUED	1	180	135	7	7	96	56	78	84	114	1936207248	871122948	1440127538	692364509	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
5	DecoupledDots_005m_v2	UNCUED	1	45	180	6	4	129	56	78	84	114	2015256956	684790017	1223207008	453558775	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
6	DecoupledDots_005m_v2	CUED	1	0	0	2	6	92	56	78	84	114	770050549	206434867	1462341278	1481036382	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
7	DecoupledDots_005m_v2	CUED	1	45	45	1	9	92	56	78	84	114	1682281513	489204334	1913412387	1278011145	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
8	DecoupledDots_005m_v2	UNCUED	1	225	45	1	9	95	56	78	84	114	238825866	721910687	2141386980	433866689	R	F	C		XR Controller	67DD8480	95473DAC	B7EB8364			
9	DecoupledDots_005m_v2	CUED	1	270	135	7	7	106	56	78	84	114	392064954	275150178	396912337	1741444347	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
