Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
25	StonerBlanc_Replication_HighDens_v1	UNCUED	0	45	45	1	9	77	68	95	102	138	7	77.778	949052013	504141547	1022407836	1958044923	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
26	StonerBlanc_Replication_HighDens_v1	CUED	0	270	270	4	2	89	68	95	102	138	7	77.778	1116326311	501250627	1226098969	557624400	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
27	StonerBlanc_Replication_HighDens_v1	CUED	1	270	270	4	2	75	68	95	102	138	7	77.778	1765984749	1763345035	1498071493	2046011243	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
28	StonerBlanc_Replication_HighDens_v1	CUED	1	45	45	1	9	119	68	95	102	138	7	77.778	2050301568	2137103827	1165847442	957195908	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
29	StonerBlanc_Replication_HighDens_v1	CUED	0	315	90	0	8	85	68	95	102	138	7	77.778	1535725622	1789768120	834003196	1079833980	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
30	StonerBlanc_Replication_HighDens_v1	CUED	0	180	180	6	4	76	68	95	102	138	7	77.778	714434582	458991924	723426023	1064266376	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
31	StonerBlanc_Replication_HighDens_v1	CUED	1	180	135	7	7	81	68	95	102	138	7	77.778	2081443692	1334041954	1220786334	350450848	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
32	StonerBlanc_Replication_HighDens_v1	UNCUED	1	225	225	5	1	84	68	95	102	138	7	77.778	944227639	1635386911	1222534572	228665000	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
33	StonerBlanc_Replication_HighDens_v1	CUED	0	315	315	3	3	84	68	95	102	138	7	77.778	301226170	1391635816	1583787190	567569738	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
34	StonerBlanc_Replication_HighDens_v1	CUED	1	90	90	0	8	75	68	95	102	138	7	77.778	1040847710	1582986931	1760349849	238432482	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
35	StonerBlanc_Replication_HighDens_v1	CUED	0	135	90	0	8	75	68	95	102	138	7	77.778	307714934	708344925	730745738	1847041299	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
36	StonerBlanc_Replication_HighDens_v1	UNCUED	1	180	270	4	2	72	68	95	102	138	7	77.778	467592987	1392912506	77022743	763840136	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
37	StonerBlanc_Replication_HighDens_v1	CUED	0	90	270	4	2	81	68	95	102	138	7	77.778	1873452452	1833967018	1959526544	1460390549	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
38	StonerBlanc_Replication_HighDens_v1	UNCUED	0	0	0	2	6	84	68	95	102	138	7	77.778	1482961314	248976692	1131233780	312537295	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
39	StonerBlanc_Replication_HighDens_v1	CUED	1	0	180	6	4	89	68	95	102	138	7	77.778	1208196056	1527321813	1835070821	255710303	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
40	StonerBlanc_Replication_HighDens_v1	CUED	1	45	0	2	6	90	68	95	102	138	7	77.778	1879234239	1788656034	1478989438	790766950	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
41	StonerBlanc_Replication_HighDens_v1	UNCUED	1	0	0	2	6	86	68	95	102	138	7	77.778	1981637544	1315073481	966859314	819846952	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
42	StonerBlanc_Replication_HighDens_v1	UNCUED	0	180	0	2	6	94	68	95	102	138	7	77.778	652899742	711724711	2074266810	960108618	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
43	StonerBlanc_Replication_HighDens_v1	CUED	1	0	0	2	6	100	68	95	102	138	7	77.778	434369564	612597938	1635447434	599467258	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
44	StonerBlanc_Replication_HighDens_v1	CUED	0	90	90	0	8	86	68	95	102	138	7	77.778	451962304	1238174257	818090006	1502363493	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
45	StonerBlanc_Replication_HighDens_v1	CUED	0	0	90	0	8	129	68	95	102	138	7	77.778	2036497065	762605925	687825134	407942110	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
46	StonerBlanc_Replication_HighDens_v1	CUED	0	315	270	4	2	89	68	95	102	138	7	77.778	414247302	2078532479	2103772288	1041077708	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
47	StonerBlanc_Replication_HighDens_v1	CUED	0	270	270	4	2	81	68	95	102	138	7	77.778	305793147	1405444639	937882554	2088308616	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
48	StonerBlanc_Replication_HighDens_v1	UNCUED	1	0	0	2	6	90	68	95	102	138	7	77.778	1373223690	1431851627	752968061	284109662	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
49	StonerBlanc_Replication_HighDens_v1	UNCUED	0	0	45	1	9	88	68	95	102	138	7	77.778	88904758	32124283	1642610174	1766287032	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
50	StonerBlanc_Replication_HighDens_v1	UNCUED	1	0	0	2	6	103	68	95	102	138	7	77.778	1443224906	1717019386	393063342	51109687	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
51	StonerBlanc_Replication_HighDens_v1	CUED	1	45	45	1	9	81	68	95	102	138	7	77.778	264738332	459404984	610148056	1062266713	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
52	StonerBlanc_Replication_HighDens_v1	CUED	0	270	270	4	2	82	68	95	102	138	7	77.778	552297305	1695509694	786207248	934395745	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
53	StonerBlanc_Replication_HighDens_v1	CUED	0	0	270	4	2	84	68	95	102	138	7	77.778	1598966076	273709482	1103745886	7527581	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
54	StonerBlanc_Replication_HighDens_v1	CUED	0	90	90	0	8	79	68	95	102	138	7	77.778	1963209352	2044473445	2028695357	972404473	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
55	StonerBlanc_Replication_HighDens_v1	UNCUED	0	0	0	2	6	82	68	95	102	138	7	77.778	464222414	1572544119	887478922	1256934479	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
56	StonerBlanc_Replication_HighDens_v1	UNCUED	0	180	180	6	4	98	68	95	102	138	7	77.778	1467904680	174206665	63645382	1187876681	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
57	StonerBlanc_Replication_HighDens_v1	CUED	1	270	225	5	1	111	68	95	102	138	7	77.778	696676572	1188137375	250885091	1290526159	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
58	StonerBlanc_Replication_HighDens_v1	UNCUED	1	0	315	3	3	85	68	95	102	138	7	77.778	2115034414	594208182	1066677280	432098131	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
59	StonerBlanc_Replication_HighDens_v1	CUED	1	0	0	2	6	71	68	95	102	138	7	77.778	1570762249	720147417	1811701733	1207352678	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
60	StonerBlanc_Replication_HighDens_v1	CUED	0	270	270	4	2	80	68	95	102	138	7	77.778	1816094577	1907714447	504544715	163319247	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
61	StonerBlanc_Replication_HighDens_v1	CUED	1	270	270	4	2	76	68	95	102	138	7	77.778	2023928387	1571066909	2051054464	658272684	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
62	StonerBlanc_Replication_HighDens_v1	CUED	0	270	270	4	2	71	68	95	102	138	7	77.778	72588062	1884972468	1324942292	204870797	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
63	StonerBlanc_Replication_HighDens_v1	UNCUED	1	270	270	4	2	89	68	95	102	138	7	77.778	1173791591	917550191	1872511436	1226216654	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
64	StonerBlanc_Replication_HighDens_v1	UNCUED	1	270	270	4	2	81	68	95	102	138	7	77.778	1875282248	1727417022	200789934	1526602397	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
65	StonerBlanc_Replication_HighDens_v1	UNCUED	0	315	270	4	2	67	68	95	102	138	7	77.778	723449453	1467501361	321514241	573014612	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
66	StonerBlanc_Replication_HighDens_v1	UNCUED	0	180	225	5	1	81	68	95	102	138	7	77.778	1239449350	1533136131	952467707	2005757861	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
67	StonerBlanc_Replication_HighDens_v1	CUED	1	225	225	5	1	90	68	95	102	138	7	77.778	270290317	1598696576	1154917755	146917628	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
68	StonerBlanc_Replication_HighDens_v1	CUED	1	315	180	6	4	74	68	95	102	138	7	77.778	1643868205	1286705902	35095209	646929783	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
69	StonerBlanc_Replication_HighDens_v1	UNCUED	1	270	270	4	2	74	68	95	102	138	7	77.778	1721600082	1107264135	359471603	366544022	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
70	StonerBlanc_Replication_HighDens_v1	CUED	1	225	225	5	1	71	68	95	102	138	7	77.778	2111212178	20005561	1816264818	1397838137	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
71	StonerBlanc_Replication_HighDens_v1	CUED	0	225	225	5	1	67	68	95	102	138	7	77.778	885170083	2050492597	1139656974	1611163207	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
72	StonerBlanc_Replication_HighDens_v1	CUED	0	90	270	4	2	77	68	95	102	138	7	77.778	699066766	853897682	624830705	1530433817	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
73	StonerBlanc_Replication_HighDens_v1	CUED	1	90	90	0	8	76	68	95	102	138	7	77.778	1802377099	545159007	918397671	1571923283	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
74	StonerBlanc_Replication_HighDens_v1	UNCUED	1	135	225	5	1	124	68	95	102	138	7	77.778	1788284066	181005074	1788024682	2095637010	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
75	StonerBlanc_Replication_HighDens_v1	UNCUED	0	225	225	5	1	157	68	95	102	138	7	77.778	171585584	181510635	969996139	1164386589	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
76	StonerBlanc_Replication_HighDens_v1	CUED	0	180	180	6	4	124	68	95	102	138	7	77.778	1618882896	999770076	977867068	126389800	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
77	StonerBlanc_Replication_HighDens_v1	CUED	0	0	0	2	6	80	68	95	102	138	7	77.778	275117339	1394229903	930780516	1477497495	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
78	StonerBlanc_Replication_HighDens_v1	UNCUED	1	0	270	4	2	80	68	95	102	138	7	77.778	1423330723	1238050094	1711230607	1471474305	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
79	StonerBlanc_Replication_HighDens_v1	UNCUED	0	270	270	4	2	65	68	95	102	138	7	77.778	640723224	1225249225	476645240	297382550	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
80	StonerBlanc_Replication_HighDens_v1	CUED	0	180	180	6	4	66	68	95	102	138	7	77.778	2071929890	1918117601	1929097113	1671436040	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
81	StonerBlanc_Replication_HighDens_v1	CUED	0	180	45	1	9	75	68	95	102	138	7	77.778	1787874970	2017160883	1604219491	583374563	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
82	StonerBlanc_Replication_HighDens_v1	UNCUED	1	225	225	5	1	75	68	95	102	138	7	77.778	1220753551	1418946265	1752055588	1810787705	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
83	StonerBlanc_Replication_HighDens_v1	CUED	0	90	90	0	8	98	68	95	102	138	7	77.778	1050058095	1852306604	321817218	1063818046	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
84	StonerBlanc_Replication_HighDens_v1	UNCUED	0	90	270	4	2	67	68	95	102	138	7	77.778	1939188785	2123344442	412957604	1257347931	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
85	StonerBlanc_Replication_HighDens_v1	UNCUED	1	180	180	6	4	68	68	95	102	138	7	77.778	2037193727	1159113544	1049496106	1148679191	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
86	StonerBlanc_Replication_HighDens_v1	UNCUED	0	90	45	1	9	95	68	95	102	138	7	77.778	1662254621	618910293	1638195801	1901689263	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
87	StonerBlanc_Replication_HighDens_v1	UNCUED	1	135	0	2	6	75	68	95	102	138	7	77.778	107037015	1838098464	866415234	341135217	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
88	StonerBlanc_Replication_HighDens_v1	UNCUED	1	315	135	7	7	90	68	95	102	138	7	77.778	1277937159	117849366	395718705	247870938	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
89	StonerBlanc_Replication_HighDens_v1	UNCUED	1	225	225	5	1	69	68	95	102	138	7	77.778	1273584196	497438099	266878782	2034960244	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
90	StonerBlanc_Replication_HighDens_v1	UNCUED	1	180	180	6	4	66	68	95	102	138	7	77.778	2015236272	580541913	473916630	1347567854	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
91	StonerBlanc_Replication_HighDens_v1	UNCUED	1	135	90	0	8	76	68	95	102	138	7	77.778	1027795303	1625103732	163172797	1205799475	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
92	StonerBlanc_Replication_HighDens_v1	CUED	0	45	45	1	9	72	68	95	102	138	7	77.778	1094857535	49407135	1635004343	161914285	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
93	StonerBlanc_Replication_HighDens_v1	UNCUED	0	90	45	1	9	73	68	95	102	138	7	77.778	1669047833	1792070432	1536231100	1862450454	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
94	StonerBlanc_Replication_HighDens_v1	UNCUED	0	45	45	1	9	67	68	95	102	138	7	77.778	1177602854	244011836	867878101	431620406	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
95	StonerBlanc_Replication_HighDens_v1	UNCUED	1	315	90	0	8	72	68	95	102	138	7	77.778	1571063328	612584700	1903793295	58998650	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
96	StonerBlanc_Replication_HighDens_v1	CUED	1	270	270	4	2	89	68	95	102	138	7	77.778	1837423525	868717008	1332923308	1998518794	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
97	StonerBlanc_Replication_HighDens_v1	UNCUED	0	270	45	1	9	79	68	95	102	138	7	77.778	1452981332	1182358077	487423003	446789540	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
98	StonerBlanc_Replication_HighDens_v1	CUED	1	90	90	0	8	70	68	95	102	138	7	77.778	1258569659	1742081300	42982962	1418972355	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
99	StonerBlanc_Replication_HighDens_v1	UNCUED	0	45	225	5	1	79	68	95	102	138	7	77.778	460293448	100278580	977800268	1914014196	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
100	StonerBlanc_Replication_HighDens_v1	CUED	1	270	90	0	8	71	68	95	102	138	7	77.778	1105439363	1698569326	1653692136	1150234907	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
101	StonerBlanc_Replication_HighDens_v1	UNCUED	0	315	315	3	3	186	68	95	102	138	7	77.778	873574479	411442856	1493101202	743964565	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
102	StonerBlanc_Replication_HighDens_v1	CUED	1	135	90	0	8	75	68	95	102	138	7	77.778	1287288392	755715814	761638950	1376799310	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
103	StonerBlanc_Replication_HighDens_v1	CUED	0	0	0	2	6	75	68	95	102	138	7	77.778	1117652780	1839389061	436710039	211878508	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
104	StonerBlanc_Replication_HighDens_v1	CUED	0	90	90	0	8	66	68	95	102	138	7	77.778	84946901	568304808	1983338636	1639553689	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
105	StonerBlanc_Replication_HighDens_v1	CUED	0	45	315	3	3	64	68	95	102	138	7	77.778	2002050225	1653960313	1000653202	1869103302	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
106	StonerBlanc_Replication_HighDens_v1	CUED	1	315	180	6	4	74	68	95	102	138	7	77.778	1322019789	1702608550	59989607	722325045	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
107	StonerBlanc_Replication_HighDens_v1	UNCUED	0	315	0	2	6	79	68	95	102	138	7	77.778	420636289	1621675319	1421466259	1834006099	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
108	StonerBlanc_Replication_HighDens_v1	UNCUED	1	315	135	7	7	106	68	95	102	138	7	77.778	1388126644	99830071	1399548442	1542096688	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
109	StonerBlanc_Replication_HighDens_v1	CUED	0	90	45	1	9	69	68	95	102	138	7	77.778	1166520936	1088330658	1794436927	129242334	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
110	StonerBlanc_Replication_HighDens_v1	CUED	1	315	90	0	8	74	68	95	102	138	7	77.778	584080698	670340466	141250185	782193447	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
111	StonerBlanc_Replication_HighDens_v1	CUED	0	270	45	1	9	67	68	95	102	138	7	77.778	1973183733	436390096	1045571405	1325773569	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
112	StonerBlanc_Replication_HighDens_v1	UNCUED	0	315	315	3	3	64	68	95	102	138	7	77.778	1791473075	1775968139	1640515141	182200125	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
113	StonerBlanc_Replication_HighDens_v1	CUED	0	135	135	7	7	80	68	95	102	138	7	77.778	557896286	2091327656	652706194	1862560890	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
114	StonerBlanc_Replication_HighDens_v1	UNCUED	0	315	315	3	3	70	68	95	102	138	7	77.778	2040330674	1933840828	267476936	309671158	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
115	StonerBlanc_Replication_HighDens_v1	CUED	1	45	90	0	8	75	68	95	102	138	7	77.778	901115361	1868148101	1207186450	1825672808	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
116	StonerBlanc_Replication_HighDens_v1	UNCUED	1	225	225	5	1	74	68	95	102	138	7	77.778	1425521752	1489089893	773174133	1451801719	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
117	StonerBlanc_Replication_HighDens_v1	UNCUED	1	180	90	0	8	75	68	95	102	138	7	77.778	357289810	1399723942	2014806632	1161393728	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
118	StonerBlanc_Replication_HighDens_v1	UNCUED	1	270	180	6	4	64	68	95	102	138	7	77.778	1793059630	1498723987	1003967569	880772220	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
119	StonerBlanc_Replication_HighDens_v1	CUED	0	270	270	4	2	86	68	95	102	138	7	77.778	1406339839	1248192537	1852325679	800496671	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
120	StonerBlanc_Replication_HighDens_v1	CUED	0	225	225	5	1	71	68	95	102	138	7	77.778	103921213	731775849	118060285	342791551	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
121	StonerBlanc_Replication_HighDens_v1	CUED	0	225	0	2	6	82	68	95	102	138	7	77.778	743487476	1533732234	120648515	889083800	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
122	StonerBlanc_Replication_HighDens_v1	UNCUED	0	180	180	6	4	77	68	95	102	138	7	77.778	521873200	174056504	1818792101	1997438046	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
123	StonerBlanc_Replication_HighDens_v1	UNCUED	1	180	135	7	7	71	68	95	102	138	7	77.778	1596426277	1191606010	448420143	2089958093	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
124	StonerBlanc_Replication_HighDens_v1	UNCUED	1	90	135	7	7	82	68	95	102	138	7	77.778	16929522	1023282530	105291753	225886794	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
125	StonerBlanc_Replication_HighDens_v1	UNCUED	0	180	225	5	1	74	68	95	102	138	7	77.778	1781880407	1612506708	1162637847	1481644599	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
126	StonerBlanc_Replication_HighDens_v1	CUED	0	135	225	5	1	71	68	95	102	138	7	77.778	310451069	585075292	1624908922	230451973	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
