Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DensityCompare_UltraHigh_ColorMotionSwap_v1	CUED	0	0	45	1	9	98	68	95	102	138	7	77.778	922515519	488243702	536834074	1142687153	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
1	DensityCompare_UltraHigh_ColorMotionSwap_v1	UNCUED	1	315	0	2	6	84	68	95	102	138	7	77.778	48284842	1206041808	141365688	2069899865	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
2	DensityCompare_UltraHigh_ColorMotionSwap_v1	CUED	1	0	135	7	7	81	68	95	102	138	7	77.778	1019865640	433313054	1933802939	1368056456	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
3	DensityCompare_UltraHigh_ColorMotionSwap_v1	UNCUED	0	315	0	2	6	96	68	95	102	138	7	77.778	2070523620	747456150	1732764912	1170728489	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
4	DensityCompare_UltraHigh_ColorMotionSwap_v1	CUED	0	0	45	1	9	88	68	95	102	138	7	77.778	805968094	2076422299	698846471	1318462529	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
5	DensityCompare_UltraHigh_ColorMotionSwap_v1	UNCUED	0	315	270	4	2	95	68	95	102	138	7	77.778	1432289727	965273515	464255625	2086909885	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
6	DensityCompare_UltraHigh_ColorMotionSwap_v1	CUED	1	45	45	1	9	92	68	95	102	138	7	77.778	176559585	1185264163	2064929786	1761108161	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
7	DensityCompare_UltraHigh_ColorMotionSwap_v1	UNCUED	1	45	90	0	8	101	68	95	102	138	7	77.778	394084069	539408384	70817903	949976851	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
8	DensityCompare_UltraHigh_ColorMotionSwap_v1	CUED	1	315	315	3	3	99	68	95	102	138	7	77.778	1456973250	2055846779	1974011935	1853368051	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
9	DensityCompare_UltraHigh_ColorMotionSwap_v1	CUED	0	225	225	5	1	97	68	95	102	138	7	77.778	208611443	1511139047	661310123	381462881	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
