Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
29	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	45	1	9	81	68	95	111	147	16	177.778	988389950	1727064014	325440769	148002827	G	N	N			XR Controller	D08C8BAB	E3B2A83B	00D8EBFB			
30	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	180	180	6	4	83	68	95	99	135	4	44.444	1995093158	1796731363	164517138	1085105500	R	N	Da			XR Controller	0F789433	988E239B	2A02EFFB			
31	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	315	315	3	3	85	68	95	103	139	8	88.889	609557645	1506692206	1385303384	642389749	G	N	Da			XR Controller	0FB9DA7B	24028E7B	A41043FB			
32	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	0	2	6	88	68	95	96	132	1	11.111	1175155377	509870510	1498616464	1960194424	G	N	Db			XR Controller	151E7D59	1695945C	C9922E7C			
33	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	90	90	0	8	100	68	95	99	135	4	44.444	2016584500	345485533	1346920212	988727501	G	N	D			XR Controller	45D473C3	4D72675B	2A02EFFB			
34	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	90	0	8	63	68	95	111	147	16	177.778	1180499764	794191090	11121954	294405641	R	N	Da			XR Controller	B43F760B	DFD1727B	00D8EBFB			
35	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	90	0	8	109	68	95	103	139	8	88.889	63281634	966184700	1268603214	391345136	G	N	Da			XR Controller	AA90A91B	24028E7B	A41043FB			
36	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	315	3	3	74	68	95	98	134	3	33.333	1301569885	764087474	1335006573	730370391	G	N	Db			XR Controller	55FEC3DD	D5638A8C	33E7D87C			
37	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	270	4	2	65	68	95	107	143	12	133.333	1136822305	1767533398	994819501	389483077	R	N	Db			XR Controller	82CA2583	F144EFDB	DF5797FB			
38	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	270	4	2	86	68	95	96	132	1	11.111	1156289447	1331895079	1383623861	1607866515	G	N	N			XR Controller	4DE3DBE1	4855C69C	C9922E7C			
39	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	0	2	6	126	68	95	96	132	1	11.111	704037110	1983813617	906473528	1591713223	G	N	D			XR Controller	2CDCDB31	52A57054	C9922E7C			
40	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	315	3	3	116	68	95	103	139	8	88.889	440347998	1892360590	763533159	1585976903	R	N	Da			XR Controller	2822E0FB	7731EC3B	A41043FB			
41	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	180	180	6	4	86	68	95	98	134	3	33.333	1031175530	170121808	518696759	51053245	R	N	Db			XR Controller	B7AA0435	FEBF2A4C	33E7D87C			
42	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	270	4	2	88	68	95	99	135	4	44.444	1625226126	782238674	948401959	1654915841	R	N	D			XR Controller	F456FF33	3AA4629B	2A02EFFB			
43	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	0	315	3	3	84	68	95	97	133	2	22.222	865212268	1706045212	1583186076	1263608038	R	N	Db			XR Controller	0778AD1F	393A18AB	40E205FB			
44	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	270	270	4	2	132	68	95	103	139	8	88.889	248864131	840282697	975888592	610637077	R	N	D			XR Controller	13625B9B	0E7EB8BB	A41043FB			
45	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	315	45	1	9	102	68	95	99	135	4	44.444	916300267	1981085588	515563399	242956473	R	N	N			XR Controller	39ADA2E3	179CA59B	2A02EFFB			
46	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	225	5	1	77	68	95	96	132	1	11.111	1700037935	528497559	1713307696	1321241231	R	N	Db			XR Controller	151E7D59	D6E5235C	C9922E7C			
47	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	90	0	8	83	68	95	96	132	1	11.111	173629738	198957548	466737310	1311702352	R	N	Da			XR Controller	596B75F1	6B838E14	C9922E7C			
48	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	45	1	9	87	68	95	97	133	2	22.222	910770157	1570604363	1319830686	1992073075	R	N	Da			XR Controller	F8A9771F	8BCC938B	40E205FB			
49	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	90	0	8	80	68	95	96	132	1	11.111	928672158	1595547865	1960812973	870232450	R	N	D			XR Controller	B0AEBCA1	E4528874	C9922E7C			
50	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	315	3	3	73	68	95	99	135	4	44.444	763141453	1696554993	346036009	1908153835	R	N	Da			XR Controller	0F789433	988E239B	2A02EFFB			
51	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	225	5	1	85	68	95	101	137	6	66.667	2048312408	382757812	770902567	140383029	R	N	Db			XR Controller	17D79B37	7154574B	403259FB			
52	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	180	270	4	2	77	68	95	96	132	1	11.111	1095841895	208056750	1267644491	539420138	G	N	D			XR Controller	798C2AF1	52A57054	C9922E7C			
53	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	270	4	2	82	68	95	101	137	6	66.667	354346642	1085475115	1554020686	991375201	G	N	D			XR Controller	1808CEB7	9F9054EB	403259FB			
54	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	45	1	9	103	68	95	111	147	16	177.778	137526831	797960602	2120699168	1428476465	R	N	D			XR Controller	636D04AB	D82BFDFB	00D8EBFB			
55	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	135	7	7	94	68	95	107	143	12	133.333	552194731	932913633	1421319045	806940681	R	N	Db			XR Controller	974C5803	F144EFDB	DF5797FB			
56	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	315	3	3	75	68	95	98	134	3	33.333	267850844	1850342373	1808304291	522021221	R	N	Da			XR Controller	C4C3299D	1BCA7A24	33E7D87C			
57	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	135	7	7	80	68	95	98	134	3	33.333	824583385	1556341680	1880705380	1233154573	R	N	Da			XR Controller	C4C3299D	1BCA7A24	33E7D87C			
58	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	90	0	8	81	68	95	111	147	16	177.778	362347023	1783472465	2109783188	1662841190	G	N	Da			XR Controller	5F58A24B	BF7BE1BB	00D8EBFB			
59	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	270	225	5	1	81	68	95	99	135	4	44.444	1090058892	1860576193	1805208429	2112710897	R	N	Da			XR Controller	6D92B193	988E239B	2A02EFFB			
60	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	315	315	3	3	81	68	95	107	143	12	133.333	1203931007	1423852338	1290903955	1559712318	R	N	Db			XR Controller	AF31FA93	F144EFDB	DF5797FB			
61	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	180	180	6	4	105	68	95	103	139	8	88.889	1547422403	1270613245	794478265	1197943285	R	N	D			XR Controller	9829C57B	0E7EB8BB	A41043FB			
62	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	45	0	2	6	90	68	95	98	134	3	33.333	606295129	1953334100	624332433	2036100626	G	N	Db			XR Controller	55FEC3DD	D5638A8C	33E7D87C			
63	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	225	5	1	80	68	95	98	134	3	33.333	1757357379	201146851	1590721005	299462749	R	N	D			XR Controller	E0BF8715	929C9B04	33E7D87C			
64	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	315	315	3	3	94	68	95	103	139	8	88.889	1315990445	1007752275	2016750947	195896680	G	N	Db			XR Controller	83EE191B	532C49FB	A41043FB			
65	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	45	45	1	9	75	68	95	103	139	8	88.889	1268264941	1411509065	1665015502	1043545860	R	N	D			XR Controller	3300941B	0E7EB8BB	A41043FB			
66	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	225	45	1	9	82	68	95	107	143	12	133.333	209241681	403990831	327077119	377542585	G	N	Da			XR Controller	506C03E3	38190B9B	DF5797FB			
67	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	180	225	5	1	75	68	95	101	137	6	66.667	106578694	21258248	1724538800	845918663	R	N	Da			XR Controller	93A9E877	0A19E32B	403259FB			
68	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	135	7	7	105	68	95	101	137	6	66.667	1622871693	495827364	2140191175	130791529	G	N	N			XR Controller	E2CC33B7	9234870B	403259FB			
69	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	315	315	3	3	75	68	95	97	133	2	22.222	1451245586	854817157	1727348409	1956791243	R	N	Da			XR Controller	717E19B7	8BCC938B	40E205FB			
70	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	45	1	9	80	68	95	103	139	8	88.889	1049164118	425814119	1060358039	1605057473	G	N	Da			XR Controller	AA90A91B	24028E7B	A41043FB			
71	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	90	0	8	111	68	95	97	133	2	22.222	142065946	113293864	768802235	1361227702	G	N	Da			XR Controller	86B18627	1D51034B	40E205FB			
72	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	90	0	8	105	68	95	98	134	3	33.333	2001495816	1305989581	2077654383	212502048	R	N	Db			XR Controller	507DE495	FEBF2A4C	33E7D87C			
73	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	225	90	0	8	79	68	95	98	134	3	33.333	1972895608	532459230	1083334471	215122613	G	N	Db			XR Controller	B7AA0435	D5638A8C	33E7D87C			
74	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	45	270	4	2	83	68	95	96	132	1	11.111	195088514	579960739	1887548223	1326847773	R	N	Da			XR Controller	D0CF71A1	6B838E14	C9922E7C			
75	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	315	0	2	6	73	68	95	96	132	1	11.111	1047155628	1444667429	1814396165	1536879011	G	N	N			XR Controller	11344D31	4855C69C	C9922E7C			
76	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	0	2	6	110	68	95	99	135	4	44.444	1688023526	1452695710	666684900	495873221	G	N	N			XR Controller	1C42F823	5368435B	2A02EFFB			
77	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	225	225	5	1	77	68	95	101	137	6	66.667	400163230	180356998	1563446117	513700451	R	N	Db			XR Controller	FF7D87AF	7154574B	403259FB			
78	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	135	7	7	80	68	95	103	139	8	88.889	821596105	1196774118	536426907	834656368	R	N	Db			XR Controller	8C4F373B	97FC543B	A41043FB			
79	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	45	1	9	102	68	95	99	135	4	44.444	891504297	1722920356	487603940	99261261	G	N	Da			XR Controller	90589763	AE28485B	2A02EFFB			
80	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	90	0	8	132	68	95	101	137	6	66.667	798842965	1510555058	770515892	75555582	G	N	D			XR Controller	A950738F	9F9054EB	403259FB			
81	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	225	5	1	122	68	95	111	147	16	177.778	2123941879	1020359916	2121870750	1518568756	G	N	Db			XR Controller	2CB9A0AB	B2ECBB3B	00D8EBFB			
82	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	45	1	9	70	68	95	96	132	1	11.111	1017038348	1251664017	1026898855	450519739	R	N	Db			XR Controller	151E7D59	D6E5235C	C9922E7C			
83	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	45	45	1	9	84	68	95	97	133	2	22.222	1583148323	1310667089	687142744	715454995	G	N	N			XR Controller	2B16581F	6502516B	40E205FB			
84	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	45	1	9	182	68	95	99	135	4	44.444	442103977	598802157	414908385	1564587029	G	N	Db			XR Controller	01216323	667ACD5B	2A02EFFB			
85	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	225	5	1	76	68	95	107	143	12	133.333	1246661000	1930196185	326383400	1358416392	G	N	Da			XR Controller	5E979E93	38190B9B	DF5797FB			
86	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	90	90	0	8	88	68	95	103	139	8	88.889	812445108	144478596	194805035	1457780345	R	N	Da			XR Controller	2822E0FB	7731EC3B	A41043FB			
87	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	315	270	4	2	112	68	95	101	137	6	66.667	1792010789	1126297545	1425633436	684995925	R	N	N			XR Controller	A52375BF	EC81DC0B	403259FB			
88	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	135	7	7	92	68	95	101	137	6	66.667	79689084	762606976	189002867	732400267	G	N	Da			XR Controller	E3FB8D3F	2F02F1EB	403259FB			
89	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	0	270	4	2	106	68	95	96	132	1	11.111	220075464	1577971059	1315098420	304247558	R	N	N			XR Controller	11344D31	335CBD1C	C9922E7C			
90	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	315	315	3	3	81	68	95	99	135	4	44.444	1003398499	896887324	1866171568	614964409	G	N	Da			XR Controller	0F789433	AE28485B	2A02EFFB			
91	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	0	0	2	6	218	68	95	111	147	16	177.778	1999687188	942727791	1989389849	453502640	G	N	N			XR Controller	FEC5A22B	E3B2A83B	00D8EBFB			
92	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	0	0	2	6	81	68	95	111	147	16	177.778	1871265649	1930194239	1572562592	2022055496	R	N	N			XR Controller	755DAB6B	7D402C7B	00D8EBFB			
93	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	0	0	2	6	84	68	95	101	137	6	66.667	1803707811	1461974669	18369417	2079417560	R	N	N			XR Controller	00087037	EC81DC0B	403259FB			
94	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	180	180	6	4	241	68	95	98	134	3	33.333	2080409020	95400981	1362047141	1581662353	R	N	Da			XR Controller	03D2B615	1BCA7A24	33E7D87C			
95	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	315	3	3	80	68	95	111	147	16	177.778	1846373544	399353253	121647634	179027211	R	N	Da			XR Controller	5F58A24B	DFD1727B	00D8EBFB			
96	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	225	5	1	86	68	95	96	132	1	11.111	798533256	1380467873	821841931	1551824290	G	N	D			XR Controller	7FD2D501	52A57054	C9922E7C			
97	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	135	7	7	83	68	95	96	132	1	11.111	1606029335	674583756	2118503327	185628087	R	N	Db			XR Controller	26F547A9	D6E5235C	C9922E7C			
98	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	135	90	0	8	87	68	95	101	137	6	66.667	1767193342	1200088249	1296850097	815234498	G	N	N			XR Controller	A52375BF	9234870B	403259FB			
99	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	270	4	2	75	68	95	96	132	1	11.111	2025598692	747272293	1507796855	1368512886	R	N	Db			XR Controller	151E7D59	D6E5235C	C9922E7C			
100	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	270	4	2	69	68	95	103	139	8	88.889	2071861008	1950565868	1352117725	1037753299	G	N	Db			XR Controller	8C4F373B	532C49FB	A41043FB			
101	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	135	7	7	76	68	95	101	137	6	66.667	1035528293	2014072404	824347757	1152871204	R	N	Db			XR Controller	BCF2A0BF	7154574B	403259FB			
102	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	135	7	7	85	68	95	99	135	4	44.444	129494244	1742308022	876470512	1433000203	R	N	Db			XR Controller	271A3033	EBB7AF9B	2A02EFFB			
103	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	0	2	6	85	68	95	111	147	16	177.778	314890307	1139281366	925241637	714639752	G	N	D			XR Controller	BB85B74B	EDE4F43B	00D8EBFB			
104	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	180	6	4	79	68	95	98	134	3	33.333	499950787	888732458	557292210	2143383783	R	N	Da			XR Controller	C4C3299D	1BCA7A24	33E7D87C			
105	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	90	0	2	6	70	68	95	98	134	3	33.333	134697216	1911591056	1211068655	1780775464	G	N	Da			XR Controller	FBF77C15	46019344	33E7D87C			
106	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	90	0	8	74	68	95	98	134	3	33.333	614847703	1706156104	482245305	507331202	R	N	Db			XR Controller	443E849D	FEBF2A4C	33E7D87C			
107	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	180	90	0	8	75	68	95	103	139	8	88.889	546106694	1829442052	701800129	210851662	R	N	N			XR Controller	3B681EFB	742BDD3B	A41043FB			
108	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	0	0	2	6	77	68	95	99	135	4	44.444	2048886699	1339134288	418298838	1950940355	R	N	N			XR Controller	1C42F823	179CA59B	2A02EFFB			
109	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	90	90	0	8	65	68	95	107	143	12	133.333	97367408	818417385	1200459887	1560387472	G	N	Da			XR Controller	EFEDB733	38190B9B	DF5797FB			
110	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	270	90	0	8	74	68	95	99	135	4	44.444	2027766337	180517291	896114219	700889371	R	N	D			XR Controller	88B44693	3AA4629B	2A02EFFB			
111	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	0	90	0	8	74	68	95	103	139	8	88.889	1765108188	449866077	1944950162	976664437	R	N	N			XR Controller	7077751B	742BDD3B	A41043FB			
112	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	270	90	0	8	72	68	95	103	139	8	88.889	818025338	972451106	593065768	760911777	R	N	N			XR Controller	3B681EFB	742BDD3B	A41043FB			
113	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	90	90	0	8	73	68	95	101	137	6	66.667	1270445626	2128867475	1591086816	1983821473	R	N	Db			XR Controller	BCF2A0BF	7154574B	403259FB			
114	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	45	45	1	9	71	68	95	111	147	16	177.778	1809822270	450920530	628057854	313761830	R	N	Db			XR Controller	2CB9A0AB	5BB3857B	00D8EBFB			
115	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	0	180	6	4	68	68	95	111	147	16	177.778	416258575	764651538	688859326	344028395	G	N	Db			XR Controller	2CB9A0AB	B2ECBB3B	00D8EBFB			
116	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	90	90	0	8	70	68	95	101	137	6	66.667	2129485729	2057564624	285828240	2103278629	G	N	D			XR Controller	1808CEB7	9F9054EB	403259FB			
117	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	315	90	0	8	75	68	95	96	132	1	11.111	1956227217	878264123	1425993057	636211284	G	N	Da			XR Controller	5FB22001	1971B8B4	C9922E7C			
118	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	225	5	1	67	68	95	111	147	16	177.778	714728850	2077173473	1364690177	820525618	G	N	Db			XR Controller	A2988D2B	B2ECBB3B	00D8EBFB			
119	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	45	0	2	6	117	68	95	111	147	16	177.778	639970715	419250614	891125436	1778266152	G	N	Db			XR Controller	715F08EB	B2ECBB3B	00D8EBFB			
120	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	180	6	4	82	68	95	96	132	1	11.111	2061190306	2092858226	1820687823	1730316230	G	N	Da			XR Controller	4CFD9031	1971B8B4	C9922E7C			
121	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	1	90	180	6	4	80	68	95	97	133	2	22.222	1174954199	2039869296	3224034	676966517	R	N	D			XR Controller	6313DB27	5BD1CE8B	40E205FB			
122	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	315	315	3	3	73	68	95	111	147	16	177.778	2022211992	281548288	1581883249	650881713	G	N	Da			XR Controller	B43F760B	BF7BE1BB	00D8EBFB			
123	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	90	90	0	8	70	68	95	101	137	6	66.667	765080523	1567884538	980251222	1187977652	R	N	Db			XR Controller	17D79B37	7154574B	403259FB			
