Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwapCtrl_005m	CUED	1	225	225	5	1	92	56	78	84	114	14004938	1898959754	374356949	137806602	R	F	N		XR Controller	CB090948	0883654C	B7EB8364			
1	DepthSwapCtrl_005m	CUED	0	0	315	3	3	90	56	78	84	114	719577148	1685709626	442563662	1086298202	R	N	ZdB		XR Controller	CEA60E30	0883654C	6D1114C4			
2	DepthSwapCtrl_005m	CUED	0	135	135	7	7	86	56	78	84	114	1084157544	23316573	1206058526	826326134	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
3	DepthSwapCtrl_005m	CUED	0	270	270	4	2	113	56	78	84	114	1092026033	1195504355	242335319	165158431	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
4	DepthSwapCtrl_005m	UNCUED	1	0	0	2	6	110	56	78	84	114	59143346	356076755	462901709	546732693	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
5	DepthSwapCtrl_005m	UNCUED	0	225	225	5	1	87	56	78	84	114	132760930	877644337	791605562	646457490	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
6	DepthSwapCtrl_005m	UNCUED	1	315	315	3	3	81	56	78	84	114	1870989358	1382031567	1558379088	1327603144	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
7	DepthSwapCtrl_005m	CUED	1	315	90	0	8	139	56	78	84	114	515525388	1065867818	115478426	1838102109	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
8	DepthSwapCtrl_005m	UNCUED	1	225	225	5	1	82	56	78	84	114	859140854	1868310641	1621685313	307302477	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
9	DepthSwapCtrl_005m	UNCUED	0	180	270	4	2	87	56	78	84	114	867217668	651391891	844001616	1273688516	R	N	ZdA		XR Controller	1CE20318	0883654C	FC45CDE4			
10	DepthSwapCtrl_005m	CUED	1	45	45	1	9	86	56	78	84	114	521564984	1008196806	1471109887	1631410452	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
11	DepthSwapCtrl_005m	CUED	1	45	45	1	9	78	56	78	84	114	1754118351	1682978199	1925382962	1861053312	R	N	ZdA		XR Controller	7BBB5D28	0883654C	FC45CDE4			
12	DepthSwapCtrl_005m	UNCUED	0	90	90	0	8	209	56	78	84	114	1628324680	1679843169	95981272	592114444	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
13	DepthSwapCtrl_005m	CUED	0	45	45	1	9	90	56	78	84	114	361154180	39589937	1786096140	1055647979	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
14	DepthSwapCtrl_005m	CUED	1	135	270	4	2	78	56	78	84	114	980318420	1435022822	1426313318	1870279222	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
15	DepthSwapCtrl_005m	CUED	1	270	135	7	7	87	56	78	84	114	1255634587	1882226809	313432575	1818025931	R	N	ZdA		XR Controller	7BBB5D28	0883654C	FC45CDE4			
16	DepthSwapCtrl_005m	UNCUED	0	180	90	0	8	87	56	78	84	114	1635977209	193473782	1643361988	169197102	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
17	DepthSwapCtrl_005m	CUED	0	270	90	0	8	158	56	78	84	114	2112329276	701920376	648167440	1140803991	R	N	ZdA		XR Controller	CEA60E30	0883654C	FC45CDE4			
18	DepthSwapCtrl_005m	CUED	1	225	270	4	2	118	56	78	84	114	1476875911	1250479653	1664267988	1827144175	R	N	ZdB		XR Controller	7BBB5D28	0883654C	6D1114C4			
19	DepthSwapCtrl_005m	UNCUED	0	180	225	5	1	79	56	78	84	114	103877076	1536743956	1790116530	2131874063	R	N	ZdB		XR Controller	1CE20318	0883654C	6D1114C4			
20	DepthSwapCtrl_005m	CUED	0	315	270	4	2	127	56	78	84	114	732673957	1726541938	1539084801	1729471058	R	F	N		XR Controller	6CBED730	0883654C	B7EB8364			
21	DepthSwapCtrl_005m	CUED	0	45	45	1	9	75	56	78	84	114	235435143	1778791588	219294026	111909660	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
22	DepthSwapCtrl_005m	UNCUED	1	270	270	4	2	95	56	78	84	114	1424385730	1621120436	689143761	240575216	R	F	ZdB		XR Controller	E039A330	0883654C	32DDF264			
23	DepthSwapCtrl_005m	UNCUED	1	315	90	0	8	81	56	78	84	114	504787851	1480407577	2041248325	558521521	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
24	DepthSwapCtrl_005m	CUED	1	315	90	0	8	88	56	78	84	114	343142008	731445164	1716898596	883880609	R	N	ZdB		XR Controller	7BBB5D28	0883654C	6D1114C4			
25	DepthSwapCtrl_005m	UNCUED	0	135	180	6	4	83	56	78	84	114	733948171	306345308	1694954812	1551035787	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
26	DepthSwapCtrl_005m	CUED	0	315	0	2	6	86	56	78	84	114	1278177857	567512414	232171162	447482873	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
27	DepthSwapCtrl_005m	CUED	0	180	180	6	4	79	56	78	84	114	1026818802	115680297	1619718335	682063435	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
28	DepthSwapCtrl_005m	UNCUED	1	225	225	5	1	86	56	78	84	114	1653709400	654110785	901719065	961029634	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
29	DepthSwapCtrl_005m	CUED	0	135	0	2	6	139	56	78	84	114	1193046986	1159857984	1367140918	962611085	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
30	DepthSwapCtrl_005m	CUED	0	0	90	0	8	96	56	78	84	114	1796506989	2102062027	1002711285	249194617	R	N	ZdA		XR Controller	CEA60E30	0883654C	FC45CDE4			
31	DepthSwapCtrl_005m	UNCUED	1	270	225	5	1	85	56	78	84	114	32158310	1437803037	485583876	1936188051	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
32	DepthSwapCtrl_005m	UNCUED	0	315	270	4	2	82	56	78	84	114	571568561	438028824	1880313652	995475188	R	N	ZdB		XR Controller	1CE20318	0883654C	6D1114C4			
33	DepthSwapCtrl_005m	UNCUED	1	135	180	6	4	126	56	78	84	114	1527332106	1291961911	1974315939	1662695967	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
34	DepthSwapCtrl_005m	UNCUED	1	90	0	2	6	86	56	78	84	114	585289218	1130549459	1623430065	1133372007	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
35	DepthSwapCtrl_005m	UNCUED	1	90	90	0	8	75	56	78	84	114	265374839	619742751	1050054850	964635311	R	N	ZdA		XR Controller	E039A330	0883654C	FC45CDE4			
36	DepthSwapCtrl_005m	UNCUED	1	90	270	4	2	79	56	78	84	114	1018945526	1174119376	1378636055	149191076	R	F	ZdB		XR Controller	E039A330	0883654C	32DDF264			
37	DepthSwapCtrl_005m	UNCUED	0	90	90	0	8	76	56	78	84	114	534101599	1878788797	451024983	70534829	R	N	ZdA		XR Controller	1CE20318	0883654C	FC45CDE4			
38	DepthSwapCtrl_005m	UNCUED	1	180	180	6	4	86	56	78	84	114	1230154998	577275219	976293492	875940215	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
39	DepthSwapCtrl_005m	CUED	1	270	270	4	2	86	56	78	84	114	1308840966	115893613	433042113	410877212	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
40	DepthSwapCtrl_005m	UNCUED	0	45	0	2	6	122	56	78	84	114	51942103	896665923	159281114	1581654873	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
41	DepthSwapCtrl_005m	CUED	0	45	180	6	4	90	56	78	84	114	1004824788	455532937	1687977682	1788078390	R	N	ZdA		XR Controller	CEA60E30	0883654C	FC45CDE4			
42	DepthSwapCtrl_005m	CUED	1	90	270	4	2	103	56	78	84	114	673159607	177814602	1063204070	151188213	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
43	DepthSwapCtrl_005m	CUED	0	0	0	2	6	124	56	78	84	114	1838969373	748833593	1338534051	1187924048	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
44	DepthSwapCtrl_005m	UNCUED	1	45	45	1	9	83	56	78	84	114	1829034245	1713059763	1481376149	1379498512	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
45	DepthSwapCtrl_005m	UNCUED	1	225	45	1	9	102	56	78	84	114	1022633807	1295247113	662920173	937676908	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
46	DepthSwapCtrl_005m	UNCUED	1	0	0	2	6	80	56	78	84	114	998097465	1495774200	904141735	574189841	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
47	DepthSwapCtrl_005m	CUED	0	90	90	0	8	79	56	78	84	114	170307670	865562846	678506679	768723737	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
48	DepthSwapCtrl_005m	UNCUED	1	270	225	5	1	81	56	78	84	114	407400887	1463127059	133061715	702202913	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
49	DepthSwapCtrl_005m	UNCUED	0	45	225	5	1	119	56	78	84	114	1477019283	1505606978	1349213485	184711514	R	F	N		XR Controller	F088AE08	0883654C	B7EB8364			
50	DepthSwapCtrl_005m	UNCUED	1	135	135	7	7	148	56	78	84	114	1634950185	32851199	1261668957	1498501426	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
51	DepthSwapCtrl_005m	CUED	0	315	315	3	3	94	56	78	84	114	1710093460	541511235	1461076739	2003373349	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
52	DepthSwapCtrl_005m	CUED	0	225	45	1	9	92	56	78	84	114	1278123440	49243150	1234479717	1582090782	R	N	ZdB		XR Controller	CEA60E30	0883654C	6D1114C4			
53	DepthSwapCtrl_005m	UNCUED	1	90	270	4	2	123	56	78	84	114	1276761786	362030207	1714813590	1605187936	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
54	DepthSwapCtrl_005m	CUED	1	135	135	7	7	88	56	78	84	114	1563634790	1047268905	801927447	1561869928	R	F	ZdB		XR Controller	7BBB5D28	0883654C	32DDF264			
55	DepthSwapCtrl_005m	UNCUED	0	0	0	2	6	106	56	78	84	114	724599495	109169912	611799911	1490144068	R	N	ZdB		XR Controller	1CE20318	0883654C	6D1114C4			
56	DepthSwapCtrl_005m	CUED	0	225	225	5	1	92	56	78	84	114	1292488235	937733435	1086374103	1555446926	R	N	ZdA		XR Controller	CEA60E30	0883654C	FC45CDE4			
57	DepthSwapCtrl_005m	CUED	1	90	45	1	9	85	56	78	84	114	1752327723	466680347	1461102782	1161480872	R	F	ZdB		XR Controller	7BBB5D28	0883654C	32DDF264			
58	DepthSwapCtrl_005m	CUED	1	90	270	4	2	86	56	78	84	114	1546829957	538895047	498530976	444375809	R	N	ZdB		XR Controller	7BBB5D28	0883654C	6D1114C4			
59	DepthSwapCtrl_005m	UNCUED	0	90	225	5	1	101	56	78	84	114	1860531633	1492867181	1353784706	589656219	R	F	ZdB		XR Controller	1CE20318	0883654C	32DDF264			
60	DepthSwapCtrl_005m	CUED	1	45	225	5	1	98	56	78	84	114	856040577	677869658	933218735	1287730180	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
61	DepthSwapCtrl_005m	CUED	0	135	135	7	7	86	56	78	84	114	2091977064	2132443676	171155114	1881291700	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
62	DepthSwapCtrl_005m	CUED	0	45	45	1	9	86	56	78	84	114	2022741878	996430875	416269252	142104851	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
63	DepthSwapCtrl_005m	UNCUED	0	315	0	2	6	197	56	78	84	114	343893799	1583541606	1991241137	1939055036	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
