Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	45	90	0	8	98	68	95	102	138	7	77.778	1722881390	216104417	1334211765	1541967072	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
1	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	0	45	1	9	73	68	95	102	138	7	77.778	1585642745	317665867	15252675	596562023	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
2	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	135	225	5	1	79	68	95	102	138	7	77.778	1072824617	2097065327	244044745	1197995732	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
3	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	270	225	5	1	76	68	95	102	138	7	77.778	1279897140	1400726243	437996636	1944070184	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
4	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	45	135	7	7	91	68	95	102	138	7	77.778	924240458	674281068	442940239	1105403560	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
5	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	45	90	0	8	109	68	95	102	138	7	77.778	1603453781	337470253	765083832	2098051658	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
6	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	180	45	1	9	93	68	95	102	138	7	77.778	487485075	895620806	16238700	713489464	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
7	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	315	0	2	6	88	68	95	102	138	7	77.778	5015803	1250094925	595248931	1562718187	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
8	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	270	225	5	1	95	68	95	102	138	7	77.778	1506758157	999724679	630207772	1567159199	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
9	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	45	135	7	7	99	68	95	102	138	7	77.778	1774006188	689857100	1995816870	1027773137	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
10	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	180	135	7	7	100	68	95	102	138	7	77.778	741171270	110916471	391212885	1331990245	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
11	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	270	90	0	8	83	68	95	102	138	7	77.778	83068076	109720029	1708241156	25200178	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
12	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	90	135	7	7	89	68	95	102	138	7	77.778	653844442	2118110456	1810849830	254908921	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
13	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	315	315	3	3	89	68	95	102	138	7	77.778	1896499220	1381570321	1915883753	545355606	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
14	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	90	90	0	8	94	68	95	102	138	7	77.778	1760695136	1492655216	763877961	514934224	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
15	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	0	135	7	7	89	68	95	102	138	7	77.778	1853936527	2013193514	2116743069	809417181	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
16	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	90	45	1	9	71	68	95	102	138	7	77.778	1703936218	1585357615	563508964	1091889582	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
17	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	45	90	0	8	75	68	95	102	138	7	77.778	18096851	1503871515	951668904	922675740	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
18	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	45	45	1	9	85	68	95	102	138	7	77.778	384311783	1770508867	573615398	806553012	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
19	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	225	270	4	2	79	68	95	102	138	7	77.778	871339603	1868454926	1885997762	616957927	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
20	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	135	225	5	1	84	68	95	102	138	7	77.778	1612819001	767920546	56441009	969365503	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
21	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	0	0	2	6	70	68	95	102	138	7	77.778	944326938	1789989891	1241878500	1990765261	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
22	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	90	135	7	7	86	68	95	102	138	7	77.778	1157070319	718658221	175144407	1338935933	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
23	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	45	315	3	3	75	68	95	102	138	7	77.778	1794306183	890962790	1247911115	1212913191	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
24	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	135	135	7	7	93	68	95	102	138	7	77.778	1450574382	790393464	1090731739	2076433174	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
25	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	45	90	0	8	79	68	95	102	138	7	77.778	2061363436	1284125544	1155466635	860316522	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
26	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	225	180	6	4	79	68	95	102	138	7	77.778	251287460	1131074012	901688946	571584499	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
27	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	90	90	0	8	69	68	95	102	138	7	77.778	164491219	2103914693	1620978064	79556842	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
28	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	0	0	2	6	80	68	95	102	138	7	77.778	1500993473	1109452147	1108145296	821891722	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
29	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	270	180	6	4	70	68	95	102	138	7	77.778	855233210	763704426	1169744204	161799652	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
30	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	45	0	2	6	70	68	95	102	138	7	77.778	1258209710	1452142824	479435184	813934137	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
31	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	0	180	6	4	140	68	95	102	138	7	77.778	232353954	1138137499	1026976665	2006726416	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
32	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	45	90	0	8	68	68	95	102	138	7	77.778	371787956	253201459	1344246546	1870718835	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
33	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	270	0	2	6	61	68	95	102	138	7	77.778	598642443	958834695	358807381	717322352	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
34	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	90	315	3	3	65	68	95	102	138	7	77.778	2108653006	2115122740	156852352	486239519	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
35	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	315	90	0	8	65	68	95	102	138	7	77.778	84031568	256157880	220510524	68494610	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
36	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	225	90	0	8	66	68	95	102	138	7	77.778	1096208504	1239734983	1897646172	1912972324	G	N	MC			XR Controller	4478E765	C96A68AC	C06EAC7C			
37	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	270	270	4	2	68	68	95	102	138	7	77.778	837091595	1619410006	1478786112	1142491033	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
38	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	1	45	270	4	2	76	68	95	102	138	7	77.778	1109306853	2076564483	541084433	616271385	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
39	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	225	45	1	9	64	68	95	102	138	7	77.778	34404956	110420176	1814278527	206304018	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
40	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	180	180	6	4	66	68	95	102	138	7	77.778	467039892	580624707	2105772853	1509911445	G	N	MC			XR Controller	792A361D	C96A68AC	C06EAC7C			
41	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	315	0	2	6	104	68	95	102	138	7	77.778	1128262060	1566449923	1802033096	1331476470	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
42	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	135	135	7	7	76	68	95	102	138	7	77.778	1473435603	1412627855	928022071	142396697	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
43	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	315	180	6	4	76	68	95	102	138	7	77.778	1797610615	2124875760	419993278	639595642	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
44	NoContinuity_Peak_ColorMotionSwap_v1	CUED	0	0	0	2	6	69	68	95	102	138	7	77.778	231109396	1177720455	244211255	814239279	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
45	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	225	180	6	4	64	68	95	102	138	7	77.778	1615382070	966527145	1315533779	1649994715	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
46	NoContinuity_Peak_ColorMotionSwap_v1	CUED	1	270	225	5	1	64	68	95	102	138	7	77.778	1127183816	90738860	781668738	1627778161	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
47	NoContinuity_Peak_ColorMotionSwap_v1	UNCUED	0	135	90	0	8	82	68	95	102	138	7	77.778	1777814388	240302742	252396791	1328371737	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
