Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthColorLinked_005m	CUED	0	225	225	5	1	199	56	78	84	114	975062752	1117831367	520901907	455558663	R	N	ZdB		XR Controller	CEA60E30	D797592C	6D1114C4			
1	DepthColorLinked_005m	UNCUED	1	225	45	1	9	122	56	78	84	114	377993274	1922394742	292552255	1400785867	G	F	ZdB		XR Controller	E039A330	03DC50EC	32DDF264			
2	DepthColorLinked_005m	CUED	0	90	90	0	8	96	56	78	84	114	1326905820	1675338294	337819554	2043740050	G	F	ZdA		XR Controller	CEA60E30	E7EF6CEC	A3A93944			
3	DepthColorLinked_005m	UNCUED	1	135	0	2	6	117	56	78	84	114	874122547	1413612885	300365037	1272753923	R	F	ZdB		XR Controller	E039A330	D797592C	32DDF264			
4	DepthColorLinked_005m	CUED	0	315	0	2	6	120	56	78	84	114	1842436673	288535546	1073797866	1535916437	R	F	ZdB		XR Controller	CEA60E30	D797592C	32DDF264			
5	DepthColorLinked_005m	UNCUED	1	225	45	1	9	148	56	78	84	114	805040966	739637699	1991930833	835563192	R	N	ZdB		XR Controller	E039A330	D797592C	6D1114C4			
6	DepthColorLinked_005m	UNCUED	0	0	90	0	8	102	56	78	84	114	636033276	825629324	711490692	1469382417	G	F	ZdA		XR Controller	1CE20318	E7EF6CEC	A3A93944			
7	DepthColorLinked_005m	CUED	0	45	45	1	9	104	56	78	84	114	110351398	1369708378	1419070824	1682230524	R	F	ZdA		XR Controller	CEA60E30	003ADF2C	A3A93944			
8	DepthColorLinked_005m	UNCUED	0	90	90	0	8	92	56	78	84	114	147828793	1324265280	6252070	759756455	G	N	ZdB		XR Controller	1CE20318	03DC50EC	6D1114C4			
9	DepthColorLinked_005m	CUED	1	225	180	6	4	127	56	78	84	114	1344644066	1433898483	1038547952	412142116	R	F	ZdA		XR Controller	7BBB5D28	003ADF2C	A3A93944			
10	DepthColorLinked_005m	CUED	0	315	0	2	6	122	56	78	84	114	1363524224	415529954	1949174694	721864696	R	N	ZdA		XR Controller	CEA60E30	003ADF2C	FC45CDE4			
11	DepthColorLinked_005m	CUED	0	135	135	7	7	103	56	78	84	114	1366731935	1782632710	792357888	1530673942	G	F	ZdA		XR Controller	CEA60E30	E7EF6CEC	A3A93944			
12	DepthColorLinked_005m	CUED	1	90	0	2	6	103	56	78	84	114	595614676	1099517551	1449046814	798657763	G	F	ZdB		XR Controller	7BBB5D28	03DC50EC	32DDF264			
13	DepthColorLinked_005m	UNCUED	0	0	315	3	3	110	56	78	84	114	1696030824	1350197862	158638682	880406166	G	N	ZdB		XR Controller	1CE20318	03DC50EC	6D1114C4			
14	DepthColorLinked_005m	UNCUED	1	270	270	4	2	94	56	78	84	114	126461507	2141170440	252000448	1877572848	R	F	ZdA		XR Controller	E039A330	003ADF2C	A3A93944			
15	DepthColorLinked_005m	CUED	1	270	270	4	2	88	56	78	84	114	900358585	345328865	714174126	2035908995	R	N	ZdB		XR Controller	7BBB5D28	D797592C	6D1114C4			
16	DepthColorLinked_005m	CUED	0	315	315	3	3	91	56	78	84	114	1121779934	1844942241	920968564	457321489	G	N	ZdB		XR Controller	CEA60E30	03DC50EC	6D1114C4			
17	DepthColorLinked_005m	CUED	1	225	90	0	8	107	56	78	84	114	1338490399	1870205811	1246526981	918657581	R	N	ZdA		XR Controller	7BBB5D28	003ADF2C	FC45CDE4			
18	DepthColorLinked_005m	UNCUED	0	315	90	0	8	85	56	78	84	114	1037012585	1700198722	374755764	96373870	G	F	ZdA		XR Controller	1CE20318	E7EF6CEC	A3A93944			
19	DepthColorLinked_005m	UNCUED	0	135	90	0	8	87	56	78	84	114	297812868	2054578537	1220248094	362023316	G	F	ZdA		XR Controller	1CE20318	E7EF6CEC	A3A93944			
20	DepthColorLinked_005m	UNCUED	1	0	270	4	2	123	56	78	84	114	502188025	998705101	1853978939	1716901863	G	N	ZdB		XR Controller	E039A330	03DC50EC	6D1114C4			
21	DepthColorLinked_005m	UNCUED	0	0	45	1	9	100	56	78	84	114	1633062153	737138420	859044012	1313227676	R	F	ZdA		XR Controller	1CE20318	003ADF2C	A3A93944			
22	DepthColorLinked_005m	CUED	1	225	225	5	1	106	56	78	84	114	1375296749	429245296	538443280	1718977388	G	N	ZdA		XR Controller	7BBB5D28	E7EF6CEC	FC45CDE4			
23	DepthColorLinked_005m	CUED	1	90	45	1	9	94	56	78	84	114	1981605596	330850115	749884044	525521330	G	N	ZdA		XR Controller	7BBB5D28	E7EF6CEC	FC45CDE4			
24	DepthColorLinked_005m	CUED	0	0	0	2	6	84	56	78	84	114	1738767129	43060461	406108139	1810994807	R	F	ZdB		XR Controller	CEA60E30	D797592C	32DDF264			
25	DepthColorLinked_005m	UNCUED	1	0	0	2	6	94	56	78	84	114	1655204037	603393711	1030032354	816415713	G	F	ZdA		XR Controller	E039A330	E7EF6CEC	A3A93944			
26	DepthColorLinked_005m	CUED	1	315	315	3	3	98	56	78	84	114	324714513	825336169	1370054283	1402526116	G	F	ZdB		XR Controller	7BBB5D28	03DC50EC	32DDF264			
27	DepthColorLinked_005m	CUED	0	0	180	6	4	92	56	78	84	114	1419595420	2053342226	635156652	1098140555	R	N	ZdA		XR Controller	CEA60E30	003ADF2C	FC45CDE4			
28	DepthColorLinked_005m	UNCUED	0	270	45	1	9	122	56	78	84	114	10513256	2046923342	1634820517	1166103286	R	F	ZdB		XR Controller	1CE20318	D797592C	32DDF264			
29	DepthColorLinked_005m	UNCUED	1	135	315	3	3	116	56	78	84	114	99951370	284307442	223264361	1976248451	G	F	ZdB		XR Controller	E039A330	03DC50EC	32DDF264			
30	DepthColorLinked_005m	CUED	1	135	135	7	7	101	56	78	84	114	1743969643	2073313000	886284676	321021081	G	F	ZdA		XR Controller	7BBB5D28	E7EF6CEC	A3A93944			
31	DepthColorLinked_005m	UNCUED	1	180	0	2	6	78	56	78	84	114	1122583804	801780927	1972060607	346638622	G	F	ZdB		XR Controller	E039A330	03DC50EC	32DDF264			
32	DepthColorLinked_005m	UNCUED	0	225	270	4	2	81	56	78	84	114	290793023	167414650	1566098980	475560382	R	N	ZdA		XR Controller	1CE20318	003ADF2C	FC45CDE4			
33	DepthColorLinked_005m	UNCUED	0	315	135	7	7	77	56	78	84	114	601195692	584701518	2106884699	270592608	R	F	ZdB		XR Controller	1CE20318	D797592C	32DDF264			
34	DepthColorLinked_005m	CUED	1	135	135	7	7	78	56	78	84	114	1906835260	1352655799	651318113	420779203	R	N	ZdA		XR Controller	7BBB5D28	003ADF2C	FC45CDE4			
35	DepthColorLinked_005m	UNCUED	1	45	0	2	6	86	56	78	84	114	2023631304	200381927	1313993198	90223052	G	N	ZdA		XR Controller	E039A330	E7EF6CEC	FC45CDE4			
36	DepthColorLinked_005m	UNCUED	0	180	0	2	6	80	56	78	84	114	668061384	475630464	327582621	2002632414	G	F	ZdA		XR Controller	1CE20318	E7EF6CEC	A3A93944			
37	DepthColorLinked_005m	CUED	1	315	0	2	6	90	56	78	84	114	131559906	1956035905	1208908965	95339240	R	F	ZdA		XR Controller	7BBB5D28	003ADF2C	A3A93944			
38	DepthColorLinked_005m	UNCUED	0	90	45	1	9	78	56	78	84	114	453965591	55940941	1907883205	537630750	G	F	ZdA		XR Controller	1CE20318	E7EF6CEC	A3A93944			
39	DepthColorLinked_005m	UNCUED	1	0	90	0	8	93	56	78	84	114	585981622	1953866496	1323206809	21351231	R	N	ZdA		XR Controller	E039A330	003ADF2C	FC45CDE4			
40	DepthColorLinked_005m	UNCUED	0	180	180	6	4	76	56	78	84	114	303082175	1808096499	2022579326	2078231443	G	N	ZdA		XR Controller	1CE20318	E7EF6CEC	FC45CDE4			
41	DepthColorLinked_005m	CUED	0	315	315	3	3	86	56	78	84	114	2117267417	2142140963	238984626	990603918	R	N	ZdB		XR Controller	CEA60E30	D797592C	6D1114C4			
42	DepthColorLinked_005m	UNCUED	1	180	0	2	6	102	56	78	84	114	1086030264	445216270	1763067175	353033185	R	N	ZdB		XR Controller	E039A330	D797592C	6D1114C4			
43	DepthColorLinked_005m	UNCUED	1	180	270	4	2	74	56	78	84	114	1224171749	1686569072	211367309	504886735	R	F	ZdB		XR Controller	E039A330	D797592C	32DDF264			
44	DepthColorLinked_005m	UNCUED	0	0	90	0	8	86	56	78	84	114	1992146884	1877304781	89706107	1221323968	R	F	ZdB		XR Controller	1CE20318	D797592C	32DDF264			
45	DepthColorLinked_005m	CUED	1	180	270	4	2	100	56	78	84	114	1756108233	1275584175	96028889	2138138015	R	N	ZdA		XR Controller	7BBB5D28	003ADF2C	FC45CDE4			
46	DepthColorLinked_005m	UNCUED	1	315	315	3	3	78	56	78	84	114	814019995	912760758	779853818	774405266	G	N	ZdB		XR Controller	E039A330	03DC50EC	6D1114C4			
47	DepthColorLinked_005m	CUED	0	90	270	4	2	96	56	78	84	114	1476094814	1835002141	210936542	1096119276	R	N	ZdA		XR Controller	CEA60E30	003ADF2C	FC45CDE4			
48	DepthColorLinked_005m	UNCUED	0	315	315	3	3	90	56	78	84	114	728231540	1342667055	315442019	145772711	G	N	ZdB		XR Controller	1CE20318	03DC50EC	6D1114C4			
49	DepthColorLinked_005m	UNCUED	0	135	0	2	6	88	56	78	84	114	254927633	1479170613	549251710	1283876637	R	F	ZdB		XR Controller	1CE20318	D797592C	32DDF264			
50	DepthColorLinked_005m	UNCUED	1	45	225	5	1	96	56	78	84	114	601300916	1139969533	729762870	2043601216	R	F	ZdB		XR Controller	E039A330	D797592C	32DDF264			
51	DepthColorLinked_005m	UNCUED	0	270	225	5	1	92	56	78	84	114	583562744	936923591	334967338	1379917601	R	F	ZdA		XR Controller	1CE20318	003ADF2C	A3A93944			
52	DepthColorLinked_005m	CUED	1	180	225	5	1	86	56	78	84	114	1598900948	2030356706	325800043	1346776507	G	F	ZdA		XR Controller	7BBB5D28	E7EF6CEC	A3A93944			
53	DepthColorLinked_005m	UNCUED	1	0	315	3	3	163	56	78	84	114	1713324531	66717304	1031135205	250541651	R	F	ZdB		XR Controller	E039A330	D797592C	32DDF264			
54	DepthColorLinked_005m	UNCUED	0	90	270	4	2	82	56	78	84	114	777179578	1299112212	1648566493	883661771	R	F	ZdB		XR Controller	1CE20318	D797592C	32DDF264			
55	DepthColorLinked_005m	UNCUED	1	225	225	5	1	78	56	78	84	114	667012792	163622394	1294056987	13410683	G	N	ZdB		XR Controller	E039A330	03DC50EC	6D1114C4			
56	DepthColorLinked_005m	CUED	1	0	0	2	6	76	56	78	84	114	470613460	685007074	1297043942	1497025469	G	F	ZdA		XR Controller	7BBB5D28	E7EF6CEC	A3A93944			
57	DepthColorLinked_005m	CUED	1	45	45	1	9	78	56	78	84	114	288009620	982555349	389860871	426181367	G	N	ZdA		XR Controller	7BBB5D28	E7EF6CEC	FC45CDE4			
58	DepthColorLinked_005m	CUED	0	225	225	5	1	92	56	78	84	114	315106910	1282051679	1138835499	1323225138	G	F	ZdA		XR Controller	CEA60E30	E7EF6CEC	A3A93944			
59	DepthColorLinked_005m	UNCUED	1	270	180	6	4	89	56	78	84	114	1514796411	579307607	612139920	655014642	R	F	ZdB		XR Controller	E039A330	D797592C	32DDF264			
60	DepthColorLinked_005m	CUED	0	90	225	5	1	95	56	78	84	114	440358009	257951444	765750435	2058428464	G	N	ZdA		XR Controller	CEA60E30	E7EF6CEC	FC45CDE4			
