Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	0	45	1	9	115	56	78	84	114	968521248	1252388638	15172350	1596213976	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
1	DecoupledDots_005m_v2	UNCUED	0	270	270	4	2	102	56	78	84	114	1292205812	736887937	815822522	2016995716	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
2	DecoupledDots_005m_v2	UNCUED	1	135	225	5	1	98	56	78	84	114	1230044759	1717604700	331700642	626697642	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
3	DecoupledDots_005m_v2	UNCUED	1	225	225	5	1	102	56	78	84	114	1117035487	1873139656	987520772	1175997055	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
4	DecoupledDots_005m_v2	CUED	0	45	45	1	9	95	56	78	84	114	1574405097	149172604	1711747456	1743929479	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
5	DecoupledDots_005m_v2	UNCUED	0	45	90	0	8	103	56	78	84	114	1595526895	1466935121	708066484	186742223	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
6	DecoupledDots_005m_v2	CUED	0	315	90	0	8	111	56	78	84	114	34835557	1280997323	7750157	1591799234	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
7	DecoupledDots_005m_v2	CUED	1	270	270	4	2	96	56	78	84	114	522437370	1626111105	2088811320	2103169359	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
8	DecoupledDots_005m_v2	UNCUED	0	180	225	5	1	106	56	78	84	114	1377158280	1916212631	837084971	426215816	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
9	DecoupledDots_005m_v2	UNCUED	1	180	270	4	2	97	56	78	84	114	1697334220	2041505397	2000366909	1909637166	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
10	DecoupledDots_005m_v2	CUED	0	0	315	3	3	129	56	78	84	114	500889923	442640125	184256063	1895926933	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
11	DecoupledDots_005m_v2	CUED	1	135	135	7	7	86	56	78	84	114	195390476	2105917367	163417949	1972073973	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
12	DecoupledDots_005m_v2	CUED	1	135	135	7	7	103	56	78	84	114	1499064126	1970776892	729393437	1588738807	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
13	DecoupledDots_005m_v2	UNCUED	0	270	270	4	2	96	56	78	84	114	358663474	209301832	1512589724	496524037	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
14	DecoupledDots_005m_v2	CUED	0	270	225	5	1	83	56	78	84	114	66573483	37948595	1984057610	1118912085	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
15	DecoupledDots_005m_v2	CUED	0	90	270	4	2	110	56	78	84	114	596054505	640543065	294560709	1267622301	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
16	DecoupledDots_005m_v2	UNCUED	1	180	180	6	4	107	56	78	84	114	1449505256	1651647726	197837009	50383335	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
17	DecoupledDots_005m_v2	CUED	1	90	180	6	4	82	56	78	84	114	978470065	759137834	1670439573	206954820	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
18	DecoupledDots_005m_v2	CUED	0	225	225	5	1	82	56	78	84	114	932872377	1342013376	1595943722	1935707317	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
19	DecoupledDots_005m_v2	UNCUED	0	225	180	6	4	107	56	78	84	114	599939303	628785741	437193868	1506260835	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
20	DecoupledDots_005m_v2	UNCUED	1	90	0	2	6	87	56	78	84	114	1038943104	825655131	113719336	1020085302	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
21	DecoupledDots_005m_v2	CUED	1	270	90	0	8	101	56	78	84	114	857969273	1853130825	419846090	1599512774	R	F	C		XR Controller	CB090948	95473DAC	B7EB8364			
22	DecoupledDots_005m_v2	UNCUED	0	315	135	7	7	95	56	78	84	114	1223872282	1281594307	508272118	539093378	R	N	Z		XR Controller	F088AE08	BC9E36AC	81535EE4			
23	DecoupledDots_005m_v2	CUED	1	0	0	2	6	85	56	78	84	114	93453895	97455677	1185033155	964552151	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
24	DecoupledDots_005m_v2	CUED	0	45	45	1	9	77	56	78	84	114	350219372	385064044	892995000	1791983106	R	N	N		XR Controller	6CBED730	BC9E36AC	E4FFF864			
25	DecoupledDots_005m_v2	CUED	0	180	270	4	2	74	56	78	84	114	894831144	631445811	1200204972	451658693	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
26	DecoupledDots_005m_v2	UNCUED	0	135	135	7	7	90	56	78	84	114	1675953885	1170829381	895224192	1228043242	R	N	Z		XR Controller	F088AE08	BC9E36AC	81535EE4			
27	DecoupledDots_005m_v2	CUED	1	90	90	0	8	118	56	78	84	114	1065111366	1512238521	750120357	1517403226	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
28	DecoupledDots_005m_v2	CUED	1	45	90	0	8	77	56	78	84	114	570408229	1109929264	2056107248	929104383	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
29	DecoupledDots_005m_v2	CUED	1	90	90	0	8	91	56	78	84	114	450012010	719802803	909901506	1239771228	G	F	C		XR Controller	CB090948	E283626C	B7EB8364			
30	DecoupledDots_005m_v2	UNCUED	1	270	90	0	8	77	56	78	84	114	1428885608	1455922493	2054806752	1388264971	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
31	DecoupledDots_005m_v2	CUED	0	225	225	5	1	104	56	78	84	114	208102604	1179836514	750179257	1217887999	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
32	DecoupledDots_005m_v2	CUED	0	0	180	6	4	96	56	78	84	114	1699740188	1304265763	112898043	1420798007	G	F	C		XR Controller	6CBED730	E283626C	B7EB8364			
33	DecoupledDots_005m_v2	UNCUED	1	270	0	2	6	76	56	78	84	114	2017077590	1281697521	960022405	625248158	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
