Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_Simult_v2	CUED	1	180	90	0	8	121	0	97	104	140	1436450386	1442990026	1780165196	1823401755	G	N	CZ		XR Controller	F1CE78DD	B25BDEDC	0AE56A0C			
1	DecoupledDots_005m_Simult_v2	CUED	1	45	135	7	7	152	0	97	104	140	1951739671	624489468	277875054	875767041	R	F	CZ		XR Controller	F1CE78DD	FA8CC25C	684DA00C			
2	DecoupledDots_005m_Simult_v2	CUED	0	90	90	0	8	130	0	97	104	140	1593159685	2032168370	744963939	1147722397	R	F	C		XR Controller	FC0B35C5	FA8CC25C	C625488C			
3	DecoupledDots_005m_Simult_v2	UNCUED	0	315	90	0	8	126	0	97	104	140	1638038629	1204654503	1248496116	1320066400	G	F	Z		XR Controller	B2080E55	B624955C	684DA00C			
4	DecoupledDots_005m_Simult_v2	UNCUED	0	90	-1	-1	-1	58	0	97	104	140	1293450810	1442704451	1625403252	369245856	R	N	C		XR Controller	B2080E55	FA8CC25C	AD0DC18C			
5	DecoupledDots_005m_Simult_v2	CUED	0	135	0	2	6	113	0	97	104	140	1585527633	1163254165	498018565	1077571392	G	N	C		XR Controller	FC0B35C5	B25BDEDC	AD0DC18C			
6	DecoupledDots_005m_Simult_v2	CUED	1	315	-1	-1	-1	34	0	97	104	140	883433328	1054269166	1912395330	1797999836	G	F	C		XR Controller	F1CE78DD	B25BDEDC	C625488C			
7	DecoupledDots_005m_Simult_v2	CUED	1	135	-1	-1	-1	43	0	97	104	140	1953132266	1921817606	963949598	1915401410	G	F	CZ		XR Controller	F1CE78DD	B25BDEDC	684DA00C			
8	DecoupledDots_005m_Simult_v2	CUED	1	45	-1	-1	-1	43	0	97	104	140	204448876	1828406674	1842698950	1924445699	G	N	N		XR Controller	F1CE78DD	B624955C	AD0DC18C			
9	DecoupledDots_005m_Simult_v2	UNCUED	0	225	-1	-1	-1	42	0	97	104	140	2102458425	858522265	166265912	1823574149	G	N	N		XR Controller	B2080E55	B624955C	AD0DC18C			
10	DecoupledDots_005m_Simult_v2	CUED	1	225	-1	-1	-1	41	0	97	104	140	630703725	121134854	1551830105	484645050	R	N	Z		XR Controller	F1CE78DD	F6C40BDC	0AE56A0C			
11	DecoupledDots_005m_Simult_v2	CUED	1	0	-1	-1	-1	23	0	97	104	140	1426190154	1781111210	2065714881	808488174	R	F	C		XR Controller	F1CE78DD	FA8CC25C	C625488C			
12	DecoupledDots_005m_Simult_v2	UNCUED	1	0	-1	-1	-1	32	0	97	104	140	61615808	1247223753	642737466	829262581	G	F	Z		XR Controller	12A92B6D	B624955C	684DA00C			
13	DecoupledDots_005m_Simult_v2	CUED	0	0	-1	-1	-1	38	0	97	104	140	735835936	583061754	1254047734	144443864	R	F	C		XR Controller	FC0B35C5	FA8CC25C	C625488C			
14	DecoupledDots_005m_Simult_v2	UNCUED	1	0	-1	-1	-1	-1	0	97	104	140	954936350	905833812	946112716	69365676	R	F	N	ABORT	OnApplicationQuit	00000000	00000000	00000000			
