Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	0	315	90	0	8	140	68	95	102	138	50595133	402281701	795133498	1644417887	R	F	N		XR Controller	B6D3C11D	97D7D86C	9735F884			
1	DecoupledDots_005m_v2	CUED	0	90	45	1	9	88	68	95	102	138	1583726559	225928322	2019346069	384506138	R	N	N		XR Controller	B6D3C11D	97D7D86C	858D1984			
2	DecoupledDots_005m_v2	UNCUED	1	90	225	5	1	92	68	95	102	138	2106053096	274162330	452210146	925315657	G	N	Z		XR Controller	06CF5C65	BBE350AC	598C6D84			
3	DecoupledDots_005m_v2	CUED	1	90	45	1	9	78	68	95	102	138	366192287	767948804	296675985	386444373	R	N	C		XR Controller	8892A655	EAFFC16C	858D1984			
4	DecoupledDots_005m_v2	CUED	1	225	225	5	1	93	68	95	102	138	1232916702	851851836	2113847652	371870929	R	N	CZ		XR Controller	8892A655	EAFFC16C	598C6D84			
5	DecoupledDots_005m_v2	CUED	1	45	45	1	9	86	68	95	102	138	318984975	364917694	273037058	1492199522	R	F	CZ		XR Controller	8892A655	EAFFC16C	C336A484			
6	DecoupledDots_005m_v2	CUED	1	135	45	1	9	87	68	95	102	138	375033161	65726551	950262147	59510475	R	N	N		XR Controller	8892A655	97D7D86C	858D1984			
7	DecoupledDots_005m_v2	CUED	0	225	45	1	9	114	68	95	102	138	211884283	23648782	1789590756	1676239486	R	F	Z		XR Controller	B6D3C11D	97D7D86C	C336A484			
8	DecoupledDots_005m_v2	CUED	0	315	270	4	2	104	68	95	102	138	1142607517	711415069	109990368	161321981	G	F	C		XR Controller	B6D3C11D	C96A68AC	9735F884			
9	DecoupledDots_005m_v2	CUED	1	0	45	1	9	143	68	95	102	138	633070666	465106057	581935250	1948726804	G	N	Z		XR Controller	8892A655	BBE350AC	598C6D84			
10	DecoupledDots_005m_v2	UNCUED	0	180	-1	-1	-1	38	68	95	102	138	247387175	558780384	1265174207	1814856906	R	F	N		XR Controller	C9F1B22D	97D7D86C	9735F884			
11	DecoupledDots_005m_v2	CUED	1	315	90	0	8	129	68	95	102	138	48772307	2768954	1120341044	1091443789	G	N	N		XR Controller	8892A655	BBE350AC	858D1984			
12	DecoupledDots_005m_v2	UNCUED	1	180	45	1	9	75	68	95	102	138	1707848421	692616009	623095791	1735515683	G	F	CZ		XR Controller	06CF5C65	C96A68AC	C336A484			
13	DecoupledDots_005m_v2	UNCUED	0	315	90	0	8	77	68	95	102	138	1850402437	2112922991	488011867	318579051	R	F	Z		XR Controller	C9F1B22D	97D7D86C	C336A484			
14	DecoupledDots_005m_v2	CUED	1	90	90	0	8	72	68	95	102	138	1456243218	227203590	494616057	2035972370	R	F	N		XR Controller	8892A655	97D7D86C	9735F884			
15	DecoupledDots_005m_v2	UNCUED	0	0	0	2	6	77	68	95	102	138	1766534529	1701014527	1433239617	557701749	R	F	C		XR Controller	C9F1B22D	EAFFC16C	9735F884			
16	DecoupledDots_005m_v2	UNCUED	1	270	270	4	2	78	68	95	102	138	1551224780	1673886642	1851160603	900141146	G	F	C		XR Controller	06CF5C65	C96A68AC	9735F884			
17	DecoupledDots_005m_v2	CUED	1	90	90	0	8	64	68	95	102	138	1676977157	437366750	263201510	920380952	G	F	CZ		XR Controller	8892A655	C96A68AC	C336A484			
18	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	82	68	95	102	138	1310451221	851158674	752418423	1867663623	R	F	Z		XR Controller	C9F1B22D	97D7D86C	C336A484			
19	DecoupledDots_005m_v2	CUED	1	90	90	0	8	67	68	95	102	138	2107195666	995953848	1232147209	1525241288	R	N	Z		XR Controller	8892A655	97D7D86C	598C6D84			
20	DecoupledDots_005m_v2	CUED	1	180	180	6	4	78	68	95	102	138	360729397	87245270	233856760	397394823	R	F	Z		XR Controller	8892A655	97D7D86C	C336A484			
21	DecoupledDots_005m_v2	CUED	0	90	-1	-1	-1	-1	68	95	102	138	330318766	246192244	699989986	274069390	G	N	Z	ABORT	OnApplicationQuit	00000000	00000000	00000000			
