Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	1	225	225	5	1	190	56	78	84	114	1051671695	1606037179	1044048762	1314559763	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
1	DecoupledDots_005m_v2	CUED	0	315	45	1	9	174	56	78	84	114	1213252909	1902660303	1797325229	218888333	R	F	CZ		XR Controller	6CBED730	95473DAC	1B981CE4			
2	DecoupledDots_005m_v2	UNCUED	1	45	45	1	9	124	56	78	84	114	179619448	787934400	1321639292	42933624	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
3	DecoupledDots_005m_v2	UNCUED	1	180	270	4	2	144	56	78	84	114	1573341390	1260415819	1389508597	741460091	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
4	DecoupledDots_005m_v2	CUED	1	135	135	7	7	107	56	78	84	114	1855466309	1692050902	917289282	1427432182	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
5	DecoupledDots_005m_v2	CUED	1	225	225	5	1	113	56	78	84	114	1491736946	453523334	498076440	868371851	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
6	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	127	56	78	84	114	1393786235	1313662781	1756635975	545895711	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
7	DecoupledDots_005m_v2	UNCUED	1	0	135	7	7	96	56	78	84	114	269498852	537974854	1703546204	1948785951	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
8	DecoupledDots_005m_v2	CUED	0	180	135	7	7	102	56	78	84	114	1549229948	1059384164	1314377630	805387953	R	N	N		XR Controller	6CBED730	BC9E36AC	E4FFF864			
9	DecoupledDots_005m_v2	CUED	1	180	180	6	4	103	56	78	84	114	337584352	1123280259	961596294	2033154743	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
10	DecoupledDots_005m_v2	CUED	1	270	270	4	2	94	56	78	84	114	200816603	849162999	688124927	991613846	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
11	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	100	56	78	84	114	852002818	1283841102	50371978	733596696	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
12	DecoupledDots_005m_v2	UNCUED	1	0	0	2	6	111	56	78	84	114	397663586	1063421344	1273972407	426080956	R	F	C		XR Controller	67DD8480	95473DAC	B7EB8364			
13	DecoupledDots_005m_v2	CUED	1	225	225	5	1	101	56	78	84	114	64240784	579667020	361670382	835959315	G	F	C		XR Controller	CB090948	E283626C	B7EB8364			
14	DecoupledDots_005m_v2	UNCUED	0	90	270	4	2	106	56	78	84	114	1562441673	799265494	1834506514	1944595693	R	N	C		XR Controller	F088AE08	95473DAC	E4FFF864			
15	DecoupledDots_005m_v2	CUED	1	45	225	5	1	107	56	78	84	114	390028505	2044771791	1653274088	1691013754	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
16	DecoupledDots_005m_v2	UNCUED	1	270	270	4	2	99	56	78	84	114	1990329566	1446265188	1126272873	1442252949	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
17	DecoupledDots_005m_v2	CUED	0	225	315	3	3	89	56	78	84	114	1202903606	265771618	1435666494	1749861294	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
18	DecoupledDots_005m_v2	CUED	1	135	90	0	8	99	56	78	84	114	471563290	796410133	785655537	144231784	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
19	DecoupledDots_005m_v2	UNCUED	0	0	225	5	1	98	56	78	84	114	868683570	931198946	1835407412	1318629444	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
20	DecoupledDots_005m_v2	UNCUED	0	0	90	0	8	95	56	78	84	114	1769490105	1027501486	506090143	304126376	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
21	DecoupledDots_005m_v2	UNCUED	0	270	90	0	8	88	56	78	84	114	100910436	1073963965	1678590568	603750230	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
22	DecoupledDots_005m_v2	CUED	1	225	225	5	1	100	56	78	84	114	1198863989	1817966157	1620614076	863265440	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
23	DecoupledDots_005m_v2	CUED	1	135	315	3	3	101	56	78	84	114	1843012346	41797829	1635304911	170066591	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
24	DecoupledDots_005m_v2	CUED	0	0	315	3	3	110	56	78	84	114	1153145148	467661426	247257269	1308117573	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
25	DecoupledDots_005m_v2	CUED	0	225	90	0	8	102	56	78	84	114	2025045036	2073262789	1573348022	1866570107	G	N	CZ		XR Controller	6CBED730	E283626C	81535EE4			
26	DecoupledDots_005m_v2	CUED	1	225	225	5	1	115	56	78	84	114	2141955205	1370944164	176632463	2007366460	R	N	Z		XR Controller	CB090948	BC9E36AC	81535EE4			
27	DecoupledDots_005m_v2	CUED	0	315	90	0	8	105	56	78	84	114	648497162	874289044	1041206825	1462003368	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
28	DecoupledDots_005m_v2	UNCUED	0	225	270	4	2	97	56	78	84	114	1094273573	93872915	2007032466	1009055963	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
29	DecoupledDots_005m_v2	CUED	1	90	90	0	8	95	56	78	84	114	1725757756	1405326626	1882490303	2120434995	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
30	DecoupledDots_005m_v2	CUED	1	0	270	4	2	96	56	78	84	114	1249617868	24469743	1625877573	153348970	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
31	DecoupledDots_005m_v2	CUED	0	0	0	2	6	107	56	78	84	114	197891132	1572271906	1771550896	590180571	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
32	DecoupledDots_005m_v2	CUED	0	90	180	6	4	123	56	78	84	114	1681631464	527136556	402706381	1040493231	G	F	C		XR Controller	6CBED730	E283626C	B7EB8364			
33	DecoupledDots_005m_v2	UNCUED	1	270	135	7	7	112	56	78	84	114	1695674324	738630371	1041618798	1569295841	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
34	DecoupledDots_005m_v2	CUED	1	270	270	4	2	104	56	78	84	114	1805919963	1948572106	1986978379	1398436292	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
35	DecoupledDots_005m_v2	UNCUED	0	180	90	0	8	100	56	78	84	114	874080877	1376638119	303968334	677447791	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
