Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	45	1	9	125	68	95	101	163	6	66.667	937905619	1099562055	1598958505	2085280503	G	N	Db			XR Controller	5A5576FF	CDC3FBBB	E9223BFB			
1	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	270	90	0	8	60	68	95	107	163	12	133.333	798303487	308668549	602206313	510461496	R	N	Da			XR Controller	96174D03	18E36AFB	E9223BFB			
2	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	135	270	4	2	56	68	95	97	163	2	22.222	1301600918	677331901	1227913886	1313885495	R	N	D			XR Controller	0A4E071F	D81A967B	E9223BFB			
3	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	270	270	4	2	57	68	95	103	163	8	88.889	490401739	1032776223	1215404545	281371738	G	N	Da			XR Controller	9C69EE9B	71FFFA3B	E9223BFB			
4	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	225	225	5	1	62	68	95	101	163	6	66.667	690823030	673874633	1220933484	1456593117	G	N	N			XR Controller	AEBC8BFF	16FE68BB	E9223BFB			
5	SubfieldSwap_AperSweep_Ap35_v1	CUED	0	180	180	6	4	61	68	95	117	163	22	244.444	1337378092	586120634	2066233865	1084191533	R	N	N			XR Controller	454CE037	2F6FECFB	E9223BFB			
6	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	90	90	0	8	91	68	95	99	163	4	44.444	824648472	1927259019	1517114606	1989845967	G	N	Da			XR Controller	1828DCB3	71FFFA3B	E9223BFB			
7	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	135	90	0	8	74	68	95	101	163	6	66.667	1925983840	1002992799	1358900749	2076493064	R	N	Db			XR Controller	5A5576FF	420BC5FB	E9223BFB			
8	SubfieldSwap_AperSweep_Ap35_v1	CUED	1	135	90	0	8	79	68	95	103	163	8	88.889	654143183	338164307	1417041931	1194375221	R	N	N			XR Controller	37DFB8DB	2F6FECFB	E9223BFB			
9	SubfieldSwap_AperSweep_Ap35_v1	UNCUED	0	225	225	5	1	70	68	95	103	163	8	88.889	500229808	1009231700	1647270746	1396862836	R	N	Db			XR Controller	E378A3DB	420BC5FB	E9223BFB			
