Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	1	0	0	2	6	118	68	95	102	138	508300459	2044622692	191279438	1575279390	R	N	Z		XR Controller	06CF5C65	97D7D86C	598C6D84			
1	DecoupledDots_005m_v2	UNCUED	0	225	45	1	9	103	68	95	102	138	1846342065	1214371586	948419961	53930120	R	F	N		XR Controller	C9F1B22D	97D7D86C	9735F884			
2	DecoupledDots_005m_v2	CUED	1	225	45	1	9	94	68	95	102	138	451665924	254623689	1930841303	711404074	R	N	C		XR Controller	8892A655	EAFFC16C	858D1984			
3	DecoupledDots_005m_v2	CUED	1	135	-1	-1	-1	35	68	95	102	138	1238441607	1997059494	616543167	1997837535	R	F	N		XR Controller	8892A655	97D7D86C	9735F884			
4	DecoupledDots_005m_v2	CUED	1	225	0	2	6	102	68	95	102	138	1517627368	1419135962	365044766	2043922591	G	N	Z		XR Controller	8892A655	BBE350AC	598C6D84			
5	DecoupledDots_005m_v2	CUED	0	45	45	1	9	141	68	95	102	138	1531142506	1553257506	2141609527	1034651736	R	N	N		XR Controller	B6D3C11D	97D7D86C	858D1984			
6	DecoupledDots_005m_v2	CUED	1	135	135	7	7	93	68	95	102	138	1339240619	150872091	1806188241	96330373	G	N	CZ		XR Controller	8892A655	C96A68AC	598C6D84			
7	DecoupledDots_005m_v2	UNCUED	0	45	90	0	8	109	68	95	102	138	1028023071	1062550185	1070153004	537587947	R	N	CZ		XR Controller	C9F1B22D	EAFFC16C	598C6D84			
8	DecoupledDots_005m_v2	CUED	1	135	-1	-1	-1	35	68	95	102	138	79620965	1282418097	450172796	1577143414	R	N	N		XR Controller	8892A655	97D7D86C	858D1984			
9	DecoupledDots_005m_v2	UNCUED	1	90	-1	-1	-1	35	68	95	102	138	1943602096	1511631601	1831031706	365776425	G	N	CZ		XR Controller	06CF5C65	C96A68AC	598C6D84			
10	DecoupledDots_005m_v2	CUED	1	90	90	0	8	108	68	95	102	138	757011548	672534647	769464044	274504789	R	F	Z		XR Controller	8892A655	97D7D86C	C336A484			
