Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	SubfieldSwap_CatekExact_v1	UNCUED	1	315	90	0	8	82	68	95	102	138	993283917	1346145355	1707112740	780993355	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
1	SubfieldSwap_CatekExact_v1	UNCUED	0	135	135	7	7	79	68	95	102	138	1889804280	1527002355	1194773621	331378083	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
2	SubfieldSwap_CatekExact_v1	UNCUED	1	315	-1	-1	-1	69	68	95	102	138	667402841	1739617515	735468038	321622229	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
3	SubfieldSwap_CatekExact_v1	UNCUED	1	225	-1	-1	-1	47	68	95	102	138	508722911	157733908	1609957258	2020971639	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
4	SubfieldSwap_CatekExact_v1	UNCUED	1	135	90	0	8	94	68	95	102	138	360588989	209556310	603265525	1516210017	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
5	SubfieldSwap_CatekExact_v1	UNCUED	0	270	-1	-1	-1	-1	68	95	102	138	2030611520	764150614	1151095550	1226680816	R	N	Db		ABORT	OnApplicationQuit	00000000	00000000	00000000			
