Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m	UNCUED	0	270	270	4	2	123	56	78	84	114	826959198	2032944843	1766715478	297850813	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
1	DecoupledDots_005m	UNCUED	0	315	90	0	8	100	56	78	84	114	499864242	61234898	325921033	554077683	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
2	DecoupledDots_005m	UNCUED	0	180	90	0	8	91	56	78	84	114	1235830973	1704049947	761781797	4942570	R	F	C		XR Controller	F088AE08	95473DAC	B7EB8364			
3	DecoupledDots_005m	CUED	0	135	0	2	6	91	56	78	84	114	229891779	1104750457	1531245472	1121765340	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
4	DecoupledDots_005m	UNCUED	1	315	315	3	3	102	56	78	84	114	2083839018	1349665859	783828204	1539190727	R	N	CZ		XR Controller	67DD8480	95473DAC	81535EE4			
5	DecoupledDots_005m	UNCUED	0	135	90	0	8	97	56	78	84	114	1281091164	319823404	223005370	664171849	G	F	N		XR Controller	F088AE08	083E616C	B7EB8364			
6	DecoupledDots_005m	CUED	0	90	90	0	8	94	56	78	84	114	2142555870	1329015934	1328164224	1258306429	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
7	DecoupledDots_005m	UNCUED	0	135	90	0	8	87	56	78	84	114	763778319	1988171731	1652522642	1469805976	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
8	DecoupledDots_005m	UNCUED	1	180	135	7	7	101	56	78	84	114	143557150	338565798	1465530778	205355332	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
9	DecoupledDots_005m	CUED	0	225	180	6	4	94	56	78	84	114	142542037	1344525293	1283608523	1529480307	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
10	DecoupledDots_005m	UNCUED	1	90	90	0	8	90	56	78	84	114	344825060	1694763454	450390308	1638631992	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
11	DecoupledDots_005m	UNCUED	1	45	90	0	8	120	56	78	84	114	211302203	870280750	624044278	1145130015	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
12	DecoupledDots_005m	CUED	1	225	90	0	8	94	56	78	84	114	1971264701	1715535455	878445748	769841023	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
13	DecoupledDots_005m	CUED	1	315	90	0	8	92	56	78	84	114	2013921713	1195539956	902924485	1124736340	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
14	DecoupledDots_005m	CUED	1	180	0	2	6	107	56	78	84	114	1490583760	1074129513	369224256	402517811	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
15	DecoupledDots_005m	CUED	0	90	0	2	6	132	56	78	84	114	141854094	385133743	358878521	1482785125	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
16	DecoupledDots_005m	UNCUED	0	270	225	5	1	98	56	78	84	114	254501349	1725031387	1150818981	1383129827	G	F	C		XR Controller	F088AE08	E283626C	B7EB8364			
17	DecoupledDots_005m	UNCUED	1	315	315	3	3	118	56	78	84	114	570036276	1676273330	1634890895	1796328525	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
18	DecoupledDots_005m	CUED	0	270	90	0	8	79	56	78	84	114	1826514173	1023939061	1071465719	674671730	R	F	CZ		XR Controller	6CBED730	95473DAC	1B981CE4			
19	DecoupledDots_005m	CUED	1	45	0	2	6	83	56	78	84	114	1103652109	335653070	1552120045	317969026	R	F	Z		XR Controller	CB090948	BC9E36AC	1B981CE4			
20	DecoupledDots_005m	UNCUED	0	0	0	2	6	85	56	78	84	114	616107742	786014304	255803610	171237487	G	N	CZ		XR Controller	F088AE08	E283626C	81535EE4			
21	DecoupledDots_005m	UNCUED	0	90	90	0	8	77	56	78	84	114	495032080	56691831	2017973213	164033789	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
22	DecoupledDots_005m	CUED	0	45	90	0	8	76	56	78	84	114	875397673	1649005386	962771486	1605846076	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
23	DecoupledDots_005m	CUED	1	135	135	7	7	119	56	78	84	114	173156983	260360658	1535947553	328944326	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
