Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	135	225	5	1	154	68	95	102	138	949550604	1509842224	849139620	1583969270	G	F	C		XR Controller	C9F1B22D	C96A68AC	9735F884			
1	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	63	68	95	102	138	1370328419	2133131782	1140567569	659048740	R	F	Z		XR Controller	C9F1B22D	97D7D86C	C336A484			
2	DecoupledDots_005m_v2	UNCUED	1	315	225	5	1	127	68	95	102	138	851906441	594781215	1039886943	1245682479	R	F	N		XR Controller	06CF5C65	97D7D86C	9735F884			
3	DecoupledDots_005m_v2	UNCUED	1	45	-1	-1	-1	29	68	95	102	138	1346045073	1187173585	2096035742	1934117241	G	N	C		XR Controller	06CF5C65	C96A68AC	858D1984			
4	DecoupledDots_005m_v2	UNCUED	1	90	270	4	2	104	68	95	102	138	989569345	1296532612	2048754617	973009991	G	N	N		XR Controller	06CF5C65	BBE350AC	858D1984			
5	DecoupledDots_005m_v2	CUED	1	270	270	4	2	95	68	95	102	138	990130730	148878282	1221941871	283720941	G	N	Z		XR Controller	8892A655	BBE350AC	598C6D84			
6	DecoupledDots_005m_v2	CUED	0	180	225	5	1	80	68	95	102	138	2030323908	1366394103	405078830	1227431458	G	N	CZ		XR Controller	B6D3C11D	C96A68AC	598C6D84			
7	DecoupledDots_005m_v2	CUED	1	90	90	0	8	80	68	95	102	138	2003254036	1597175038	1070590724	598043614	R	F	C		XR Controller	8892A655	EAFFC16C	9735F884			
8	DecoupledDots_005m_v2	CUED	0	90	225	5	1	93	68	95	102	138	1166693738	1366697281	468536173	1422548287	G	F	N		XR Controller	B6D3C11D	BBE350AC	9735F884			
9	DecoupledDots_005m_v2	UNCUED	0	45	0	2	6	134	68	95	102	138	1397706123	1191219156	1225265373	294504589	G	N	CZ		XR Controller	C9F1B22D	C96A68AC	598C6D84			
10	DecoupledDots_005m_v2	UNCUED	0	45	270	4	2	90	68	95	102	138	1675030176	618091593	909241461	1346258218	G	F	C		XR Controller	C9F1B22D	C96A68AC	9735F884			
11	DecoupledDots_005m_v2	CUED	1	270	0	2	6	92	68	95	102	138	391833139	1433071439	289581066	1699431580	R	N	CZ		XR Controller	8892A655	EAFFC16C	598C6D84			
12	DecoupledDots_005m_v2	UNCUED	1	225	0	2	6	84	68	95	102	138	176005826	160724102	2088816608	1578836324	R	F	Z		XR Controller	06CF5C65	97D7D86C	C336A484			
13	DecoupledDots_005m_v2	UNCUED	1	90	270	4	2	92	68	95	102	138	267390696	547237860	510762537	1193862943	R	F	CZ		XR Controller	06CF5C65	EAFFC16C	C336A484			
14	DecoupledDots_005m_v2	UNCUED	0	225	0	2	6	73	68	95	102	138	986811777	148380834	516884834	792116957	G	N	C		XR Controller	C9F1B22D	C96A68AC	858D1984			
15	DecoupledDots_005m_v2	UNCUED	0	0	180	6	4	93	68	95	102	138	1732363254	827671760	1146213923	494258407	G	N	N		XR Controller	C9F1B22D	BBE350AC	858D1984			
16	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	83	68	95	102	138	48921776	1885470106	1392478645	580246469	R	N	CZ		XR Controller	C9F1B22D	EAFFC16C	598C6D84			
17	DecoupledDots_005m_v2	UNCUED	1	270	270	4	2	75	68	95	102	138	1903977070	945746456	478934774	593242968	R	N	C		XR Controller	06CF5C65	EAFFC16C	858D1984			
18	DecoupledDots_005m_v2	CUED	0	225	-1	-1	-1	-1	68	95	102	138	1533229869	1486615203	275971510	633035056	R	F	N	ABORT	OnApplicationQuit	00000000	00000000	00000000			
