Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DensityCompare_Catek_v1	UNCUED	1	225	45	1	9	120	68	95	102	138	1418742554	1510241000	1265698671	1035906531	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
1	DensityCompare_Catek_v1	UNCUED	0	315	315	3	3	168	68	95	102	138	1151544508	1725558427	873451795	160170654	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
2	DensityCompare_Catek_v1	UNCUED	1	225	90	0	8	97	68	95	102	138	1293314299	363867554	36948488	1882925605	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
3	DensityCompare_Catek_v1	UNCUED	1	45	45	1	9	90	68	95	102	138	752129693	343810714	1666122801	1001554155	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
4	DensityCompare_Catek_v1	CUED	0	45	90	0	8	89	68	95	102	138	577721925	1844775915	902885317	366149866	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
5	DensityCompare_Catek_v1	CUED	0	0	0	2	6	83	68	95	102	138	701616226	1069143841	897156366	2011391534	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
6	DensityCompare_Catek_v1	UNCUED	1	270	270	4	2	100	68	95	102	138	200496144	616551386	2015458005	1362054254	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
7	DensityCompare_Catek_v1	UNCUED	0	180	180	6	4	97	68	95	102	138	553222123	851412341	158800430	1842898172	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
8	DensityCompare_Catek_v1	CUED	1	315	315	3	3	92	68	95	102	138	50925430	1598294909	533617790	1734031994	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
9	DensityCompare_Catek_v1	CUED	0	180	180	6	4	164	68	95	102	138	1184993760	1186335218	111904057	1355762210	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
10	DensityCompare_Catek_v1	CUED	1	0	0	2	6	78	68	95	102	138	1101403953	1672320898	913089545	924537891	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
11	DensityCompare_Catek_v1	CUED	1	135	135	7	7	85	68	95	102	138	450108476	2020990755	367569112	154842656	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
12	DensityCompare_Catek_v1	CUED	1	0	0	2	6	75	68	95	102	138	708731301	478260703	24627483	776412995	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
13	DensityCompare_Catek_v1	CUED	0	270	225	5	1	92	68	95	102	138	1490721244	975212666	1808450749	1103586411	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
14	DensityCompare_Catek_v1	CUED	0	270	270	4	2	80	68	95	102	138	1765946358	782584505	2029833134	1795397608	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
15	DensityCompare_Catek_v1	CUED	1	180	135	7	7	82	68	95	102	138	899825450	1095177844	886092696	1823360041	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
16	DensityCompare_Catek_v1	CUED	0	135	180	6	4	93	68	95	102	138	720087242	1987838959	2087141397	886663960	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
17	DensityCompare_Catek_v1	UNCUED	1	0	0	2	6	140	68	95	102	138	348650354	1839243420	1762891426	1253440017	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
18	DensityCompare_Catek_v1	UNCUED	1	135	135	7	7	90	68	95	102	138	557374615	1261164449	544667870	331318012	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
19	DensityCompare_Catek_v1	UNCUED	0	90	0	2	6	84	68	95	102	138	1900993475	1574369998	1894908443	1559907053	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
20	DensityCompare_Catek_v1	CUED	0	315	315	3	3	88	68	95	102	138	1938444593	1385239949	293659786	1034316085	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
21	DensityCompare_Catek_v1	CUED	0	45	45	1	9	169	68	95	102	138	675576467	122489060	72282515	1614558105	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
22	DensityCompare_Catek_v1	UNCUED	1	135	135	7	7	88	68	95	102	138	551426579	1380968074	164789825	345058964	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
23	DensityCompare_Catek_v1	UNCUED	1	315	270	4	2	109	68	95	102	138	1781374995	584236997	1843536649	1817403294	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
24	DensityCompare_Catek_v1	CUED	1	90	270	4	2	97	68	95	102	138	711263413	209406697	1904286889	2136707039	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
25	DensityCompare_Catek_v1	UNCUED	0	315	315	3	3	79	68	95	102	138	984136661	942355753	1382325370	2138431492	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
26	DensityCompare_Catek_v1	CUED	0	270	270	4	2	140	68	95	102	138	1522356796	1097350969	501741366	316807903	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
27	DensityCompare_Catek_v1	UNCUED	1	45	270	4	2	82	68	95	102	138	437622962	904489	579841677	1482861644	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
28	DensityCompare_Catek_v1	CUED	1	180	90	0	8	99	68	95	102	138	1166791093	1489424621	64929953	531587816	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
29	DensityCompare_Catek_v1	UNCUED	1	180	225	5	1	87	68	95	102	138	2001761347	374761094	117892957	738597835	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
30	DensityCompare_Catek_v1	CUED	1	315	315	3	3	92	68	95	102	138	1168503561	958535350	112379909	2001786651	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
31	DensityCompare_Catek_v1	CUED	1	45	45	1	9	79	68	95	102	138	317998367	2094099225	1113623459	1686352087	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
32	DensityCompare_Catek_v1	UNCUED	1	270	90	0	8	97	68	95	102	138	968426476	1561556744	647075367	1144369005	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
33	DensityCompare_Catek_v1	UNCUED	0	135	270	4	2	90	68	95	102	138	1996025757	631016207	338652461	281952592	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
34	DensityCompare_Catek_v1	UNCUED	0	135	180	6	4	92	68	95	102	138	1510329860	5451947	1117510198	281864238	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
35	DensityCompare_Catek_v1	UNCUED	1	270	270	4	2	162	68	95	102	138	1053043142	909937804	1729920048	772885315	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
36	DensityCompare_Catek_v1	CUED	1	270	270	4	2	87	68	95	102	138	764731371	1273549749	1772658488	850400624	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
37	DensityCompare_Catek_v1	UNCUED	1	90	270	4	2	90	68	95	102	138	587816070	1627997962	1087070924	23481005	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
38	DensityCompare_Catek_v1	UNCUED	1	180	225	5	1	92	68	95	102	138	158958303	1224928838	860916724	701657362	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
39	DensityCompare_Catek_v1	UNCUED	0	90	90	0	8	84	68	95	102	138	359877336	1300413017	127329551	196191317	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
40	DensityCompare_Catek_v1	CUED	0	45	45	1	9	82	68	95	102	138	1305464941	1897449639	372664400	691499629	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
41	DensityCompare_Catek_v1	CUED	0	90	90	0	8	82	68	95	102	138	171971705	1179724455	767199660	1872757400	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
42	DensityCompare_Catek_v1	UNCUED	1	180	0	2	6	78	68	95	102	138	1148469787	890297727	258422666	1186030955	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
43	DensityCompare_Catek_v1	UNCUED	0	45	225	5	1	90	68	95	102	138	84124971	1872743231	2041849409	93331070	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
44	DensityCompare_Catek_v1	UNCUED	1	90	45	1	9	77	68	95	102	138	361223734	865575336	388256299	226923238	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
45	DensityCompare_Catek_v1	CUED	1	0	0	2	6	78	68	95	102	138	1337286666	705405380	910571650	1406532028	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
46	DensityCompare_Catek_v1	CUED	1	270	270	4	2	85	68	95	102	138	614520633	1462632860	1979837423	1396879534	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
47	DensityCompare_Catek_v1	CUED	0	135	135	7	7	88	68	95	102	138	927894013	459079045	98680176	1298491643	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
48	DensityCompare_Catek_v1	UNCUED	1	45	90	0	8	79	68	95	102	138	92657292	1833971036	114395098	335756570	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
49	DensityCompare_Catek_v1	CUED	0	225	270	4	2	88	68	95	102	138	1352435994	999271044	1911493440	1423097915	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
50	DensityCompare_Catek_v1	UNCUED	1	315	45	1	9	109	68	95	102	138	967259054	1437075693	2135019483	746610181	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
51	DensityCompare_Catek_v1	UNCUED	1	180	180	6	4	105	68	95	102	138	1795050648	1344334362	595301460	1547155188	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
52	DensityCompare_Catek_v1	UNCUED	1	225	225	5	1	90	68	95	102	138	1113819017	1316891562	722961513	2099240188	G	N	N		XR Controller	06CF5C65	BBE350AC	C06EAC7C			
53	DensityCompare_Catek_v1	CUED	1	180	180	6	4	89	68	95	102	138	1047894338	1614699751	658440338	1526234319	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
54	DensityCompare_Catek_v1	CUED	1	90	90	0	8	79	68	95	102	138	579857866	1591967849	1301616668	1749673095	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
55	DensityCompare_Catek_v1	UNCUED	0	45	180	6	4	107	68	95	102	138	1591725062	922696930	1169315046	2078289665	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
56	DensityCompare_Catek_v1	CUED	1	270	225	5	1	154	68	95	102	138	379651624	946243007	719744513	1482778538	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
57	DensityCompare_Catek_v1	UNCUED	0	0	0	2	6	78	68	95	102	138	322078688	877460722	1071645179	506713232	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
58	DensityCompare_Catek_v1	CUED	1	90	90	0	8	82	68	95	102	138	691525527	1286626372	1692967227	342900063	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
59	DensityCompare_Catek_v1	UNCUED	0	225	90	0	8	85	68	95	102	138	1023228084	1032023853	1142823501	107714036	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
60	DensityCompare_Catek_v1	CUED	0	180	90	0	8	89	68	95	102	138	1186433957	719763453	2132796337	2095485760	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
61	DensityCompare_Catek_v1	CUED	1	180	225	5	1	154	68	95	102	138	1603271814	1873698189	1494683639	655372163	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
62	DensityCompare_Catek_v1	UNCUED	0	180	225	5	1	123	68	95	102	138	1993862353	1884731594	2071269709	490496808	R	N	N		XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
63	DensityCompare_Catek_v1	CUED	0	90	90	0	8	94	68	95	102	138	2037388610	1050621870	1747879270	319540391	R	N	N		XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
64	DensityCompare_Catek_v1	CUED	1	0	315	3	3	99	68	95	102	138	860064745	780076778	2144678199	1964046822	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
65	DensityCompare_Catek_v1	UNCUED	0	315	90	0	8	118	68	95	102	138	675880573	1255886689	299324545	599782862	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
66	DensityCompare_Catek_v1	UNCUED	1	135	135	7	7	103	68	95	102	138	1245785800	1699937532	22164072	1797375381	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
67	DensityCompare_Catek_v1	UNCUED	1	225	225	5	1	110	68	95	102	138	532702842	1848366997	2124388493	499809379	R	N	N		XR Controller	06CF5C65	97D7D86C	C06EAC7C			
68	DensityCompare_Catek_v1	CUED	0	225	45	1	9	87	68	95	102	138	262254367	316808177	1779246013	1081944128	G	N	N		XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
