Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	180	-1	-1	-1	67	68	95	102	138	1511468903	289972245	737545988	412134791	G	F	C		XR Controller	C9F1B22D	C96A68AC	9735F884			
1	DecoupledDots_005m_v2	CUED	0	225	-1	-1	-1	72	68	95	102	138	711049539	309377766	232208389	1939676723	G	N	N		XR Controller	B6D3C11D	BBE350AC	858D1984			
2	DecoupledDots_005m_v2	UNCUED	0	90	-1	-1	-1	64	68	95	102	138	1251987173	2004862515	564298824	118673294	R	N	N		XR Controller	C9F1B22D	97D7D86C	858D1984			
3	DecoupledDots_005m_v2	UNCUED	1	45	90	0	8	115	68	95	102	138	209782451	450318232	442984325	2414461	G	F	Z		XR Controller	06CF5C65	BBE350AC	C336A484			
4	DecoupledDots_005m_v2	UNCUED	1	0	-1	-1	-1	55	68	95	102	138	1811281708	165325768	717140000	218971466	R	N	Z		XR Controller	06CF5C65	97D7D86C	598C6D84			
5	DecoupledDots_005m_v2	CUED	0	270	-1	-1	-1	40	68	95	102	138	423016124	805063395	281279329	679421128	G	N	Z		XR Controller	B6D3C11D	BBE350AC	598C6D84			
6	DecoupledDots_005m_v2	CUED	1	90	-1	-1	-1	132	68	95	102	138	1779092011	227958260	501631980	875505312	G	F	CZ		XR Controller	8892A655	C96A68AC	C336A484			
7	DecoupledDots_005m_v2	CUED	0	90	-1	-1	-1	62	68	95	102	138	436124878	856373096	1643335872	2102438557	G	F	CZ		XR Controller	B6D3C11D	C96A68AC	C336A484			
8	DecoupledDots_005m_v2	CUED	1	45	45	1	9	138	68	95	102	138	722712139	1200154967	251861862	1881652025	R	F	CZ		XR Controller	8892A655	EAFFC16C	C336A484			
9	DecoupledDots_005m_v2	CUED	0	0	315	3	3	129	68	95	102	138	623852411	1887864500	1178027104	2054147861	R	F	N		XR Controller	B6D3C11D	97D7D86C	9735F884			
10	DecoupledDots_005m_v2	UNCUED	0	135	45	1	9	178	68	95	102	138	951686806	538080861	1078387079	822934075	G	N	N		XR Controller	C9F1B22D	BBE350AC	858D1984			
11	DecoupledDots_005m_v2	CUED	0	270	315	3	3	223	68	95	102	138	59149142	1771462014	867844002	271223275	R	F	N		XR Controller	B6D3C11D	97D7D86C	9735F884			
12	DecoupledDots_005m_v2	CUED	1	45	-1	-1	-1	49	68	95	102	138	76734648	1318873480	447228206	750741660	R	F	N		XR Controller	8892A655	97D7D86C	9735F884			
13	DecoupledDots_005m_v2	UNCUED	0	270	-1	-1	-1	79	68	95	102	138	2079946222	999548642	1671219884	2008024631	R	N	N		XR Controller	C9F1B22D	97D7D86C	858D1984			
14	DecoupledDots_005m_v2	UNCUED	0	45	-1	-1	-1	38	68	95	102	138	35199883	67260277	1940973176	2018481148	G	F	C		XR Controller	C9F1B22D	C96A68AC	9735F884			
15	DecoupledDots_005m_v2	UNCUED	0	315	-1	-1	-1	32	68	95	102	138	1601111962	2000784795	908756034	1370850864	G	F	N		XR Controller	C9F1B22D	BBE350AC	9735F884			
16	DecoupledDots_005m_v2	UNCUED	0	0	-1	-1	-1	39	68	95	102	138	1342248054	584417995	781179945	810392151	G	N	C		XR Controller	C9F1B22D	C96A68AC	858D1984			
17	DecoupledDots_005m_v2	CUED	1	180	-1	-1	-1	28	68	95	102	138	2008897804	366388372	1639833678	1792874386	G	N	C		XR Controller	8892A655	C96A68AC	858D1984			
18	DecoupledDots_005m_v2	CUED	0	45	-1	-1	-1	30	68	95	102	138	1141895190	1278242791	1757116402	471654334	G	F	C		XR Controller	B6D3C11D	C96A68AC	9735F884			
19	DecoupledDots_005m_v2	CUED	1	225	-1	-1	-1	20	68	95	102	138	283408879	344089240	454212145	1650693258	R	F	C		XR Controller	8892A655	EAFFC16C	9735F884			
20	DecoupledDots_005m_v2	UNCUED	0	315	-1	-1	-1	33	68	95	102	138	1735928825	995288700	2018011400	2001157750	R	N	Z		XR Controller	C9F1B22D	97D7D86C	598C6D84			
21	DecoupledDots_005m_v2	CUED	0	315	-1	-1	-1	19	68	95	102	138	1707362636	610459777	1020292377	1866543416	G	F	N		XR Controller	B6D3C11D	BBE350AC	9735F884			
22	DecoupledDots_005m_v2	UNCUED	0	315	-1	-1	-1	22	68	95	102	138	1279562155	671016269	1877930917	1464959333	R	F	C		XR Controller	C9F1B22D	EAFFC16C	9735F884			
23	DecoupledDots_005m_v2	UNCUED	0	270	-1	-1	-1	27	68	95	102	138	472767664	546813285	360744439	1487421257	G	F	N		XR Controller	C9F1B22D	BBE350AC	9735F884			
