Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	0	180	90	0	8	97	56	78	84	114	2142695028	55815178	1207911791	30876561	R	F	Z		XR Controller	F088AE08	BC9E36AC	1B981CE4			
1	DecoupledDots_005m_v2	CUED	1	225	135	7	7	91	56	78	84	114	745577199	1213506829	2118840136	327083105	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
2	DecoupledDots_005m_v2	CUED	1	0	0	2	6	77	56	78	84	114	2064968021	527365847	206988121	884287914	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
3	DecoupledDots_005m_v2	UNCUED	1	45	225	5	1	80	56	78	84	114	165140601	142387130	754459302	1919221673	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
4	DecoupledDots_005m_v2	CUED	1	270	225	5	1	178	56	78	84	114	1716914612	71414755	1197026532	1576578655	R	F	C		XR Controller	CB090948	95473DAC	B7EB8364			
5	DecoupledDots_005m_v2	UNCUED	1	45	225	5	1	98	56	78	84	114	1669537455	1391202395	539561182	1949208251	R	N	CZ		XR Controller	67DD8480	95473DAC	81535EE4			
6	DecoupledDots_005m_v2	CUED	1	45	45	1	9	82	56	78	84	114	1888518601	693853766	2009738066	179080275	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
7	DecoupledDots_005m_v2	UNCUED	1	180	90	0	8	90	56	78	84	114	815092339	349146310	1998545649	1675053926	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
8	DecoupledDots_005m_v2	UNCUED	1	90	180	6	4	173	56	78	84	114	1550062819	475876044	1746199783	1110066589	R	F	N		XR Controller	67DD8480	BC9E36AC	B7EB8364			
9	DecoupledDots_005m_v2	UNCUED	0	270	225	5	1	114	56	78	84	114	1295936307	342839914	348319341	82449633	R	N	N		XR Controller	F088AE08	BC9E36AC	E4FFF864			
10	DecoupledDots_005m_v2	CUED	1	135	180	6	4	95	56	78	84	114	1714979347	1109577828	1538648119	1768788293	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
11	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	92	56	78	84	114	1992835129	770314659	1279881082	1786819463	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
12	DecoupledDots_005m_v2	UNCUED	0	45	270	4	2	91	56	78	84	114	505546209	1737625819	1797712043	330090104	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
13	DecoupledDots_005m_v2	CUED	1	180	180	6	4	91	56	78	84	114	312931419	1606164989	1603535969	531816870	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
14	DecoupledDots_005m_v2	UNCUED	1	0	90	0	8	100	56	78	84	114	762115833	589290682	962143491	1908297582	G	N	CZ		XR Controller	67DD8480	E283626C	81535EE4			
15	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	77	56	78	84	114	1466862457	1067504826	460187241	1757018237	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
16	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	122	56	78	84	114	175276207	1875879505	415994713	645253631	R	N	Z		XR Controller	F088AE08	BC9E36AC	81535EE4			
17	DecoupledDots_005m_v2	UNCUED	1	90	90	0	8	91	56	78	84	114	451224947	532546953	301907318	105703158	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
18	DecoupledDots_005m_v2	UNCUED	0	45	0	2	6	77	56	78	84	114	35202055	687015093	1810835759	1954181463	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
19	DecoupledDots_005m_v2	UNCUED	1	225	225	5	1	76	56	78	84	114	1588735375	1279078671	322100701	840718773	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
20	DecoupledDots_005m_v2	CUED	0	135	135	7	7	94	56	78	84	114	1113627188	1191747757	1747654825	1275845003	R	N	Z		XR Controller	6CBED730	BC9E36AC	81535EE4			
21	DecoupledDots_005m_v2	CUED	0	180	180	6	4	103	56	78	84	114	201743422	1960204687	896612920	810561230	G	F	Z		XR Controller	6CBED730	083E616C	1B981CE4			
22	DecoupledDots_005m_v2	UNCUED	1	315	0	2	6	76	56	78	84	114	1955756468	1737819069	670049691	1677482261	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
23	DecoupledDots_005m_v2	UNCUED	1	135	270	4	2	74	56	78	84	114	1369838371	758975077	736808476	1630520877	G	F	CZ		XR Controller	67DD8480	E283626C	1B981CE4			
24	DecoupledDots_005m_v2	CUED	0	45	45	1	9	71	56	78	84	114	1148405374	833969524	429923875	2049654589	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
25	DecoupledDots_005m_v2	UNCUED	1	135	270	4	2	71	56	78	84	114	529855116	1811108252	1142279099	1132792963	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
26	DecoupledDots_005m_v2	CUED	0	45	45	1	9	75	56	78	84	114	796183464	875057417	196620690	1405154751	R	N	Z		XR Controller	6CBED730	BC9E36AC	81535EE4			
27	DecoupledDots_005m_v2	UNCUED	0	135	180	6	4	96	56	78	84	114	1240394430	393312672	1875767247	1997006624	G	N	CZ		XR Controller	F088AE08	E283626C	81535EE4			
28	DecoupledDots_005m_v2	UNCUED	1	135	315	3	3	77	56	78	84	114	616149414	1395338150	123279620	987589133	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
29	DecoupledDots_005m_v2	CUED	1	225	90	0	8	71	56	78	84	114	1857786700	1918199644	1131570584	341896412	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
30	DecoupledDots_005m_v2	CUED	1	45	45	1	9	73	56	78	84	114	826752198	4189623	1722630771	320805072	R	F	C		XR Controller	CB090948	95473DAC	B7EB8364			
31	DecoupledDots_005m_v2	CUED	1	90	90	0	8	70	56	78	84	114	2125493149	1443359237	1667345119	1583042687	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
32	DecoupledDots_005m_v2	UNCUED	1	270	270	4	2	75	56	78	84	114	1581543674	1189698063	1513745806	1694097484	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
33	DecoupledDots_005m_v2	CUED	0	180	180	6	4	75	56	78	84	114	2119671352	346136420	1184183368	1633456551	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
34	DecoupledDots_005m_v2	UNCUED	0	45	45	1	9	75	56	78	84	114	14853415	853392453	1815646092	706462957	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
35	DecoupledDots_005m_v2	CUED	0	270	315	3	3	74	56	78	84	114	571416329	1751979563	21479396	2086064838	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
36	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	76	56	78	84	114	117101604	489579817	306837863	1923866761	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
37	DecoupledDots_005m_v2	CUED	1	0	225	5	1	72	56	78	84	114	1772237066	316260046	2033661418	1288236231	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
38	DecoupledDots_005m_v2	CUED	1	90	225	5	1	89	56	78	84	114	1543342438	278677793	740964987	1038923574	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
39	DecoupledDots_005m_v2	CUED	0	225	225	5	1	71	56	78	84	114	2108029094	1845289028	210025658	1481220413	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
40	DecoupledDots_005m_v2	UNCUED	1	225	270	4	2	95	56	78	84	114	1725556184	325717180	1431886700	1806201744	R	N	CZ		XR Controller	67DD8480	95473DAC	81535EE4			
41	DecoupledDots_005m_v2	CUED	0	45	45	1	9	74	56	78	84	114	1830007627	419510223	512148517	1539546671	R	F	CZ		XR Controller	6CBED730	95473DAC	1B981CE4			
42	DecoupledDots_005m_v2	UNCUED	1	180	180	6	4	80	56	78	84	114	7903824	1789368725	629778348	804882800	R	N	CZ		XR Controller	67DD8480	95473DAC	81535EE4			
43	DecoupledDots_005m_v2	CUED	0	135	135	7	7	86	56	78	84	114	146677891	1970815217	2025205956	315592347	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
44	DecoupledDots_005m_v2	UNCUED	0	135	315	3	3	81	56	78	84	114	1784977018	291457223	80437905	786913930	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
45	DecoupledDots_005m_v2	UNCUED	1	225	135	7	7	64	56	78	84	114	1733950649	1024515014	1386806686	1427081780	G	F	Z		XR Controller	67DD8480	083E616C	1B981CE4			
46	DecoupledDots_005m_v2	CUED	0	0	0	2	6	83	56	78	84	114	1376965473	1402528912	472803187	2036275297	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
47	DecoupledDots_005m_v2	UNCUED	1	315	270	4	2	87	56	78	84	114	477165305	1238000082	268096642	1396546986	R	N	C		XR Controller	67DD8480	95473DAC	E4FFF864			
48	DecoupledDots_005m_v2	CUED	1	315	0	2	6	65	56	78	84	114	650009140	411585107	2031595987	835894737	R	F	Z		XR Controller	CB090948	BC9E36AC	1B981CE4			
49	DecoupledDots_005m_v2	CUED	0	315	45	1	9	79	56	78	84	114	129697067	2096377451	1493895692	517521265	G	N	CZ		XR Controller	6CBED730	E283626C	81535EE4			
50	DecoupledDots_005m_v2	CUED	1	225	180	6	4	104	56	78	84	114	2115096424	1417287405	953362171	1826819585	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
51	DecoupledDots_005m_v2	UNCUED	0	270	270	4	2	71	56	78	84	114	676195673	1304357053	688950229	1885072649	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
52	DecoupledDots_005m_v2	CUED	0	45	45	1	9	76	56	78	84	114	1941385537	1027179588	886211332	1685162443	G	F	CZ		XR Controller	6CBED730	E283626C	1B981CE4			
