Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_Inv_005m	UNCUED	0	135	180	6	4	135	56	78	84	114	782672585	1543798923	1229229220	1117366691	G	N	CZ		XR Controller	F088AE08	B8B442EC	81535EE4			
1	DecoupledDots_Inv_005m	UNCUED	0	45	45	1	9	113	56	78	84	114	2085008056	500082464	2125349691	1287964988	R	F	CZ		XR Controller	F088AE08	D13E802C	1B981CE4			
2	DecoupledDots_Inv_005m	UNCUED	0	315	315	3	3	238	56	78	84	114	1996408777	1354250134	1924141890	745962105	G	N	N		XR Controller	F088AE08	DE6F41EC	E4FFF864			
3	DecoupledDots_Inv_005m	CUED	1	315	90	0	8	97	56	78	84	114	1153688888	1853901201	2055653199	936617909	G	N	Z		XR Controller	CB090948	DE6F41EC	81535EE4			
4	DecoupledDots_Inv_005m	UNCUED	0	0	45	1	9	98	56	78	84	114	744883212	1774371385	1855501353	910516409	R	F	N		XR Controller	F088AE08	F895792C	B7EB8364			
5	DecoupledDots_Inv_005m	CUED	0	225	180	6	4	121	56	78	84	114	1539237843	293929142	2071741236	1306515271	R	F	Z		XR Controller	6CBED730	F895792C	1B981CE4			
6	DecoupledDots_Inv_005m	CUED	0	270	45	1	9	106	56	78	84	114	1731905986	1051821615	1273572861	1730862908	G	F	N		XR Controller	6CBED730	DE6F41EC	B7EB8364			
7	DecoupledDots_Inv_005m	UNCUED	0	180	225	5	1	105	56	78	84	114	1404432199	336465709	545515026	382847290	R	N	C		XR Controller	F088AE08	D13E802C	E4FFF864			
8	DecoupledDots_Inv_005m	UNCUED	1	135	135	7	7	108	56	78	84	114	1013501251	1886641951	1811814497	1444423608	R	N	N		XR Controller	67DD8480	F895792C	E4FFF864			
9	DecoupledDots_Inv_005m	UNCUED	1	180	270	4	2	107	56	78	84	114	1071841140	363891167	1878872140	452898858	R	F	N		XR Controller	67DD8480	F895792C	B7EB8364			
10	DecoupledDots_Inv_005m	UNCUED	0	180	180	6	4	120	56	78	84	114	1254595474	1506105505	881721764	1094691654	G	N	CZ		XR Controller	F088AE08	B8B442EC	81535EE4			
11	DecoupledDots_Inv_005m	UNCUED	0	45	135	7	7	127	56	78	84	114	1350372837	1250235757	457379008	505521051	G	N	N		XR Controller	F088AE08	DE6F41EC	E4FFF864			
12	DecoupledDots_Inv_005m	UNCUED	0	45	45	1	9	149	56	78	84	114	1160024680	2066816312	843266719	967400655	R	N	Z		XR Controller	F088AE08	F895792C	81535EE4			
13	DecoupledDots_Inv_005m	CUED	0	180	315	3	3	106	56	78	84	114	560206618	1765249616	363750955	3563368	G	F	CZ		XR Controller	6CBED730	B8B442EC	1B981CE4			
14	DecoupledDots_Inv_005m	UNCUED	0	225	90	0	8	94	56	78	84	114	370362755	2058356853	99188680	494001763	G	F	Z		XR Controller	F088AE08	DE6F41EC	1B981CE4			
15	DecoupledDots_Inv_005m	UNCUED	1	225	270	4	2	100	56	78	84	114	1064460502	66365180	2049833360	1326014032	G	F	N		XR Controller	67DD8480	DE6F41EC	B7EB8364			
16	DecoupledDots_Inv_005m	CUED	1	270	270	4	2	94	56	78	84	114	1520256874	1493835326	576751177	1922559037	R	N	C		XR Controller	CB090948	D13E802C	E4FFF864			
17	DecoupledDots_Inv_005m	UNCUED	0	270	315	3	3	114	56	78	84	114	1060372588	542355541	1638447661	587821558	G	N	C		XR Controller	F088AE08	B8B442EC	E4FFF864			
18	DecoupledDots_Inv_005m	UNCUED	0	135	135	7	7	90	56	78	84	114	154670215	223978225	1068878209	1718955516	R	F	C		XR Controller	F088AE08	D13E802C	B7EB8364			
19	DecoupledDots_Inv_005m	CUED	0	315	90	0	8	90	56	78	84	114	510691336	884044210	911038319	1421809340	G	N	Z		XR Controller	6CBED730	DE6F41EC	81535EE4			
20	DecoupledDots_Inv_005m	CUED	1	315	315	3	3	93	56	78	84	114	102999693	68395677	1737958257	2109879678	R	F	C		XR Controller	CB090948	D13E802C	B7EB8364			
21	DecoupledDots_Inv_005m	UNCUED	1	270	315	3	3	93	56	78	84	114	1157552602	201708289	1386008243	144332731	R	F	CZ		XR Controller	67DD8480	D13E802C	1B981CE4			
