Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	UNCUED	1	315	0	2	6	89	56	78	84	114	1901277629	506804156	777913687	1545042017	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
1	DecoupledDots_005m_v2	UNCUED	0	0	225	5	1	92	56	78	84	114	352193795	753560931	105253322	547111440	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
2	DecoupledDots_005m_v2	UNCUED	0	270	225	5	1	360	56	78	84	114	177802660	1910325908	1683105871	973497619	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
3	DecoupledDots_005m_v2	CUED	1	225	90	0	8	362	56	78	84	114	402310866	170757326	500214537	308022922	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
4	DecoupledDots_005m_v2	CUED	0	180	0	2	6	126	56	78	84	114	1448801199	964283000	5547225	870135616	G	N	C		XR Controller	6CBED730	E283626C	E4FFF864			
5	DecoupledDots_005m_v2	UNCUED	0	315	90	0	8	140	56	78	84	114	1581215545	526544552	832374045	471560711	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
6	DecoupledDots_005m_v2	CUED	1	315	90	0	8	482	56	78	84	114	206735919	1631741300	341249862	597696823	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
7	DecoupledDots_005m_v2	CUED	0	90	-1	-1	-1	37	56	78	84	114	427405449	295532801	453258240	1993325844	G	F	C		XR Controller	6CBED730	E283626C	B7EB8364			
8	DecoupledDots_005m_v2	CUED	0	0	0	2	6	142	56	78	84	114	1008711110	1317101310	161151842	235798113	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
9	DecoupledDots_005m_v2	UNCUED	0	225	-1	-1	-1	26	56	78	84	114	486662922	1613815921	1052473906	1112060019	R	F	Z		XR Controller	F088AE08	BC9E36AC	1B981CE4			
10	DecoupledDots_005m_v2	UNCUED	1	45	-1	-1	-1	67	56	78	84	114	336336392	62982500	1031870405	723953298	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
11	DecoupledDots_005m_v2	UNCUED	1	315	-1	-1	-1	42	56	78	84	114	1726441421	2032571394	2097855430	649888045	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
12	DecoupledDots_005m_v2	CUED	1	225	270	4	2	100	56	78	84	114	1147619473	1596668208	1868205209	1504198773	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
13	DecoupledDots_005m_v2	UNCUED	0	0	0	2	6	98	56	78	84	114	1603474348	1306534321	1252111888	556311506	R	N	C		XR Controller	F088AE08	95473DAC	E4FFF864			
14	DecoupledDots_005m_v2	CUED	1	0	-1	-1	-1	41	56	78	84	114	1279827376	687083640	78078170	1398363930	G	F	CZ		XR Controller	CB090948	E283626C	1B981CE4			
15	DecoupledDots_005m_v2	CUED	1	90	-1	-1	-1	92	56	78	84	114	1523674072	1308170573	2113900472	85049761	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
16	DecoupledDots_005m_v2	UNCUED	1	225	90	0	8	203	56	78	84	114	2057400161	759330601	1809372855	2131182303	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
17	DecoupledDots_005m_v2	CUED	0	225	0	2	6	75	56	78	84	114	1077840661	767647497	780561463	599550141	R	N	N		XR Controller	6CBED730	BC9E36AC	E4FFF864			
18	DecoupledDots_005m_v2	CUED	1	90	225	5	1	146	56	78	84	114	493563121	1327642024	1813553131	1920969448	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
19	DecoupledDots_005m_v2	UNCUED	0	0	90	0	8	99	56	78	84	114	756008743	1747485321	928558025	956651203	R	N	CZ		XR Controller	F088AE08	95473DAC	81535EE4			
20	DecoupledDots_005m_v2	UNCUED	1	90	90	0	8	84	56	78	84	114	278611503	1108388500	1527186278	689265814	R	F	C		XR Controller	67DD8480	95473DAC	B7EB8364			
21	DecoupledDots_005m_v2	UNCUED	1	135	90	0	8	93	56	78	84	114	1706463669	1212849619	754042702	1949794798	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
22	DecoupledDots_005m_v2	UNCUED	0	180	90	0	8	118	56	78	84	114	774408870	1692761772	1875705549	630206065	G	F	Z		XR Controller	F088AE08	083E616C	1B981CE4			
23	DecoupledDots_005m_v2	CUED	0	135	315	3	3	82	56	78	84	114	836498619	747760236	1423126988	594034944	R	N	C		XR Controller	6CBED730	95473DAC	E4FFF864			
