Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwapCtrl_005m	UNCUED	1	270	270	4	2	112	56	78	84	114	784562458	814495504	1291257804	1308631631	R	N	ZdA		XR Controller	E039A330	0883654C	FC45CDE4			
1	DepthSwapCtrl_005m	UNCUED	0	135	90	0	8	72	56	78	84	114	1608914528	617317704	428054600	955712464	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
2	DepthSwapCtrl_005m	CUED	1	225	90	0	8	71	56	78	84	114	1366011756	1884695047	334686433	159502312	R	F	ZdB		XR Controller	7BBB5D28	0883654C	32DDF264			
3	DepthSwapCtrl_005m	CUED	0	270	270	4	2	87	56	78	84	114	347018053	1074668943	759025008	424356274	R	N	ZdA		XR Controller	CEA60E30	0883654C	FC45CDE4			
4	DepthSwapCtrl_005m	UNCUED	1	315	270	4	2	81	56	78	84	114	687736652	1711950624	1769186593	1532722359	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
5	DepthSwapCtrl_005m	CUED	1	270	270	4	2	86	56	78	84	114	1627267484	561048660	1379477846	773971996	R	N	ZdA		XR Controller	7BBB5D28	0883654C	FC45CDE4			
6	DepthSwapCtrl_005m	UNCUED	1	180	135	7	7	74	56	78	84	114	273111592	1899396682	423765623	1463859014	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
7	DepthSwapCtrl_005m	UNCUED	1	90	225	5	1	84	56	78	84	114	1820627369	378984582	2063299283	1396972459	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
8	DepthSwapCtrl_005m	CUED	0	45	90	0	8	75	56	78	84	114	1739192614	118562233	1970405882	1138422733	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
9	DepthSwapCtrl_005m	UNCUED	0	90	90	0	8	76	56	78	84	114	1587008683	7046946	5104091	53801805	R	F	ZdB		XR Controller	1CE20318	0883654C	32DDF264			
10	DepthSwapCtrl_005m	CUED	0	315	270	4	2	81	56	78	84	114	1687132998	1675075462	1880806405	322790579	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
11	DepthSwapCtrl_005m	UNCUED	1	225	90	0	8	79	56	78	84	114	115453131	1629448131	1588329570	779329258	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
12	DepthSwapCtrl_005m	CUED	1	315	270	4	2	79	56	78	84	114	2018424409	1979455885	1927244274	46390640	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
13	DepthSwapCtrl_005m	UNCUED	1	0	135	7	7	134	56	78	84	114	1520345570	1681818733	1385574404	603429446	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
14	DepthSwapCtrl_005m	CUED	0	90	135	7	7	78	56	78	84	114	2080256385	963329221	1339275899	1624560513	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
15	DepthSwapCtrl_005m	UNCUED	1	180	180	6	4	87	56	78	84	114	1564439939	496726520	1433794037	1134742802	R	N	ZdA		XR Controller	E039A330	0883654C	FC45CDE4			
16	DepthSwapCtrl_005m	UNCUED	1	0	0	2	6	85	56	78	84	114	1646761702	898181797	1170008789	1105700065	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
17	DepthSwapCtrl_005m	UNCUED	1	225	0	2	6	81	56	78	84	114	1449881698	1107503459	468442501	1564247959	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
18	DepthSwapCtrl_005m	CUED	0	135	180	6	4	71	56	78	84	114	609140354	2045869918	41934520	603096961	R	F	ZdB		XR Controller	CEA60E30	0883654C	32DDF264			
19	DepthSwapCtrl_005m	CUED	0	180	0	2	6	74	56	78	84	114	2081949187	641398127	1442407974	817798853	R	N	N		XR Controller	6CBED730	0883654C	E4FFF864			
20	DepthSwapCtrl_005m	UNCUED	1	45	45	1	9	75	56	78	84	114	564202194	1630824710	1953827307	461209224	R	N	ZdB		XR Controller	E039A330	0883654C	6D1114C4			
21	DepthSwapCtrl_005m	CUED	1	315	90	0	8	78	56	78	84	114	919991420	2068404864	1863595221	1437399748	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
22	DepthSwapCtrl_005m	CUED	1	270	270	4	2	75	56	78	84	114	927532905	1645147621	123229757	263548131	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
23	DepthSwapCtrl_005m	UNCUED	0	270	90	0	8	67	56	78	84	114	176850189	76268090	601805029	1718685144	R	F	ZdB		XR Controller	1CE20318	0883654C	32DDF264			
