Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	1	45	45	1	9	94	56	78	84	114	500100085	1532477471	1247231540	1456109615	R	F	C		XR Controller	CB090948	95473DAC	B7EB8364			
1	DecoupledDots_005m_v2	UNCUED	1	180	90	0	8	94	56	78	84	114	1244593664	1284340744	1685173179	1399984340	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
2	DecoupledDots_005m_v2	CUED	0	90	135	7	7	106	56	78	84	114	1566309821	1372003502	505764253	1267793309	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
3	DecoupledDots_005m_v2	UNCUED	1	45	45	1	9	80	56	78	84	114	1540106571	675223454	197962301	1014838327	G	N	Z		XR Controller	67DD8480	083E616C	81535EE4			
4	DecoupledDots_005m_v2	CUED	1	45	225	5	1	114	56	78	84	114	258269040	1808079269	343984063	1662055766	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
5	DecoupledDots_005m_v2	UNCUED	1	45	225	5	1	82	56	78	84	114	1212493145	1489981827	1022078090	1221545451	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
6	DecoupledDots_005m_v2	UNCUED	1	225	225	5	1	258	56	78	84	114	632789010	279724780	1480757727	1055169885	G	N	N		XR Controller	67DD8480	083E616C	E4FFF864			
7	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	78	56	78	84	114	1502635496	1261710885	648034696	61611645	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
8	DecoupledDots_005m_v2	CUED	0	0	0	2	6	88	56	78	84	114	271625232	1965362003	798378840	762493217	R	F	N		XR Controller	6CBED730	BC9E36AC	B7EB8364			
9	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	92	56	78	84	114	575837466	163863399	1081217705	605500413	G	N	N		XR Controller	F088AE08	083E616C	E4FFF864			
10	DecoupledDots_005m_v2	CUED	1	180	180	6	4	92	56	78	84	114	655037004	80244219	348370200	1548428257	G	N	CZ		XR Controller	CB090948	E283626C	81535EE4			
11	DecoupledDots_005m_v2	CUED	1	45	90	0	8	96	56	78	84	114	947101864	47005229	1381581571	206031522	R	F	Z		XR Controller	CB090948	BC9E36AC	1B981CE4			
12	DecoupledDots_005m_v2	UNCUED	1	90	90	0	8	87	56	78	84	114	1755461912	1156117572	769903368	417236786	G	N	CZ		XR Controller	67DD8480	E283626C	81535EE4			
13	DecoupledDots_005m_v2	UNCUED	1	90	180	6	4	101	56	78	84	114	1304997451	1036351577	148069744	1980893786	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
14	DecoupledDots_005m_v2	UNCUED	0	90	90	0	8	85	56	78	84	114	1400406736	1956216814	1967802652	1765382726	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
15	DecoupledDots_005m_v2	CUED	1	315	270	4	2	115	56	78	84	114	1698462878	191225379	1126029712	394316545	R	F	Z		XR Controller	CB090948	BC9E36AC	1B981CE4			
16	DecoupledDots_005m_v2	UNCUED	1	315	90	0	8	78	56	78	84	114	631972895	67001806	1297131158	1005226648	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
17	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	87	56	78	84	114	2046709135	55111852	148898965	1958432671	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
18	DecoupledDots_005m_v2	UNCUED	0	315	90	0	8	89	56	78	84	114	207795115	1545442411	1538702389	2098202248	R	F	Z		XR Controller	F088AE08	BC9E36AC	1B981CE4			
