Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	PresentedDurFrames	PresentedDurMs	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	0	90	0	8	91	68	95	102	138	7	77.778	434164473	2056506416	1860348973	772862954	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
1	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	315	270	4	2	77	68	95	102	138	7	77.778	1575124474	805299596	1991835743	954836255	G	N	M			XR Controller	4478E765	BBE350AC	C06EAC7C			
2	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	90	90	0	8	123	68	95	102	138	7	77.778	510402746	670475992	1536132593	1054232728	G	N	MC			XR Controller	8C48272D	C96A68AC	C06EAC7C			
3	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	270	270	4	2	73	68	95	102	138	7	77.778	1340268845	596926113	1800055740	244245358	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
4	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	135	135	7	7	93	68	95	102	138	7	77.778	1978336753	1628321945	1900393687	969819045	R	N	MC			XR Controller	4478E765	EAFFC16C	C06EAC7C			
5	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	135	135	7	7	80	68	95	102	138	7	77.778	1989420143	1547012893	441735717	1920151599	G	N	M			XR Controller	4478E765	BBE350AC	C06EAC7C			
6	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	180	225	5	1	88	68	95	102	138	7	77.778	1642073912	1894936324	706945586	341686178	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
7	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	45	45	1	9	73	68	95	102	138	7	77.778	1198173358	170969406	1588524251	1341170196	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
8	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	90	90	0	8	105	68	95	102	138	7	77.778	1107888109	1072021727	1251566927	1593899796	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
9	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	180	180	6	4	126	68	95	102	138	7	77.778	1863293207	1620132567	2062674857	437503014	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
10	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	45	0	2	6	91	68	95	102	138	7	77.778	1605474015	1601482003	883250478	1937301223	R	N	MC			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
11	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	0	0	2	6	79	68	95	102	138	7	77.778	1764946538	1033063068	282553681	524936096	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
12	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	45	90	0	8	109	68	95	102	138	7	77.778	1928518471	739897589	506030557	1362392856	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
13	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	0	0	2	6	138	68	95	102	138	7	77.778	1170766591	631304207	888907545	320606387	R	N	M			XR Controller	C63C3155	97D7D86C	C06EAC7C			
14	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	135	90	0	8	76	68	95	102	138	7	77.778	145677722	721026941	1101025315	1404950059	R	N	M			XR Controller	4478E765	97D7D86C	C06EAC7C			
15	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	225	225	5	1	79	68	95	102	138	7	77.778	1190389873	1852644316	1891586234	1211274351	R	N	MC			XR Controller	792A361D	EAFFC16C	C06EAC7C			
16	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	1	270	225	5	1	123	68	95	102	138	7	77.778	568436254	1392191516	1267777636	353640004	R	N	MC			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
17	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	315	0	2	6	82	68	95	102	138	7	77.778	491229860	816766269	1928534912	302260786	R	N	M			XR Controller	792A361D	97D7D86C	C06EAC7C			
18	SubfieldSwap_CatekExact_NMoCol_v1	CUED	1	315	0	2	6	83	68	95	102	138	7	77.778	1966562777	685332440	1977696604	1072761647	R	N	C			XR Controller	8892A655	EAFFC16C	C06EAC7C			
19	SubfieldSwap_CatekExact_NMoCol_v1	CUED	0	315	315	3	3	85	68	95	102	138	7	77.778	58188190	230286764	1647320967	405040055	G	N	MC			XR Controller	C63C3155	C96A68AC	C06EAC7C			
20	SubfieldSwap_CatekExact_NMoCol_v1	UNCUED	0	90	90	0	8	76	68	95	102	138	7	77.778	1436160739	1423408177	320286877	1502226323	R	N	M			XR Controller	4478E765	97D7D86C	C06EAC7C			
