Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DepthSwapCtrl_005m	CUED	1	0	315	3	3	245	56	78	84	114	511340453	1941362007	584711434	2040687626	R	N	N		XR Controller	CB090948	0883654C	E4FFF864			
1	DepthSwapCtrl_005m	UNCUED	0	315	315	3	3	259	56	78	84	114	1002594338	948270604	1963569548	1763831781	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
2	DepthSwapCtrl_005m	CUED	1	180	135	7	7	99	56	78	84	114	1304372790	827965731	1210177659	1938170134	R	F	ZdB		XR Controller	7BBB5D28	0883654C	32DDF264			
3	DepthSwapCtrl_005m	UNCUED	0	0	0	2	6	96	56	78	84	114	2045418061	625461952	920768434	651775810	R	F	ZdB		XR Controller	1CE20318	0883654C	32DDF264			
4	DepthSwapCtrl_005m	UNCUED	0	135	135	7	7	101	56	78	84	114	1372152635	803561803	1545864331	181169812	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
5	DepthSwapCtrl_005m	UNCUED	0	0	45	1	9	96	56	78	84	114	567434359	1036583238	1914783788	850518643	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
6	DepthSwapCtrl_005m	UNCUED	1	270	225	5	1	184	56	78	84	114	931116432	348160100	1850702723	1205335206	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
7	DepthSwapCtrl_005m	UNCUED	1	225	45	1	9	100	56	78	84	114	395356798	13879904	1427567683	424853450	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
8	DepthSwapCtrl_005m	CUED	1	180	135	7	7	99	56	78	84	114	2051428506	2020631697	1590964694	720195257	R	N	ZdB		XR Controller	7BBB5D28	0883654C	6D1114C4			
9	DepthSwapCtrl_005m	UNCUED	1	225	90	0	8	89	56	78	84	114	634790974	133467105	2065447301	1958662228	R	F	N		XR Controller	67DD8480	0883654C	B7EB8364			
10	DepthSwapCtrl_005m	CUED	1	0	0	2	6	98	56	78	84	114	725121372	1537015373	1593718485	341008397	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
11	DepthSwapCtrl_005m	CUED	0	135	315	3	3	87	56	78	84	114	1996929827	169819317	507142131	1684506314	R	F	ZdA		XR Controller	CEA60E30	0883654C	A3A93944			
12	DepthSwapCtrl_005m	UNCUED	0	270	270	4	2	98	56	78	84	114	1752648826	630730187	841668962	1458221478	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
13	DepthSwapCtrl_005m	UNCUED	0	0	90	0	8	115	56	78	84	114	838333517	969585973	2055351532	945445066	R	N	N		XR Controller	F088AE08	0883654C	E4FFF864			
14	DepthSwapCtrl_005m	CUED	1	225	270	4	2	89	56	78	84	114	1926811956	251953025	1877293404	1196389145	R	F	N		XR Controller	CB090948	0883654C	B7EB8364			
15	DepthSwapCtrl_005m	CUED	1	90	135	7	7	89	56	78	84	114	693900887	1505249604	290075518	702511082	R	F	N		XR Controller	CB090948	0883654C	B7EB8364			
16	DepthSwapCtrl_005m	CUED	1	135	90	0	8	77	56	78	84	114	1637798669	450038899	680426546	1284332775	R	N	ZdA		XR Controller	7BBB5D28	0883654C	FC45CDE4			
17	DepthSwapCtrl_005m	UNCUED	1	315	90	0	8	80	56	78	84	114	983204606	1844820523	307132953	2014531137	R	F	ZdA		XR Controller	E039A330	0883654C	A3A93944			
18	DepthSwapCtrl_005m	CUED	1	225	225	5	1	165	56	78	84	114	1789408521	448075875	1583519755	1099980713	R	N	ZdB		XR Controller	7BBB5D28	0883654C	6D1114C4			
19	DepthSwapCtrl_005m	UNCUED	1	0	0	2	6	130	56	78	84	114	368365243	1934573978	1186564834	270152775	R	N	N		XR Controller	67DD8480	0883654C	E4FFF864			
20	DepthSwapCtrl_005m	CUED	1	90	45	1	9	127	56	78	84	114	1216093004	1700735926	824231693	1241994079	R	F	ZdA		XR Controller	7BBB5D28	0883654C	A3A93944			
21	DepthSwapCtrl_005m	CUED	0	135	90	0	8	82	56	78	84	114	1238549362	500938784	315410155	1066816593	R	F	N		XR Controller	6CBED730	0883654C	B7EB8364			
22	DepthSwapCtrl_005m	UNCUED	0	45	90	0	8	75	56	78	84	114	48817539	1403575722	577079823	1433223739	R	N	ZdA		XR Controller	1CE20318	0883654C	FC45CDE4			
23	DepthSwapCtrl_005m	CUED	1	0	0	2	6	82	56	78	84	114	748229167	376915745	381393894	1925238232	R	N	ZdB		XR Controller	7BBB5D28	0883654C	6D1114C4			
24	DepthSwapCtrl_005m	UNCUED	0	135	0	2	6	88	56	78	84	114	926252532	356189361	1691346788	466016190	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
25	DepthSwapCtrl_005m	CUED	1	90	225	5	1	152	56	78	84	114	1249741052	857361781	1623804666	256203130	R	N	ZdA		XR Controller	7BBB5D28	0883654C	FC45CDE4			
26	DepthSwapCtrl_005m	UNCUED	0	45	45	1	9	72	56	78	84	114	1003558638	2130417231	1282245264	699780354	R	F	ZdA		XR Controller	1CE20318	0883654C	A3A93944			
