Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DensityCompare_Peak_ColorMotionSwap_v1	CUED	0	90	45	1	9	109	68	95	102	138	1762482050	2051246541	1949334082	170559481	G	N	MC		XR Controller	C63C3155	C96A68AC	C06EAC7C			
1	DensityCompare_Peak_ColorMotionSwap_v1	CUED	1	225	225	5	1	109	68	95	102	138	679186114	2121373296	135524494	1687950255	G	N	MC		XR Controller	792A361D	C96A68AC	C06EAC7C			
2	DensityCompare_Peak_ColorMotionSwap_v1	CUED	1	135	135	7	7	181	68	95	102	138	964636541	1588727372	57920690	2024516429	G	N	MC		XR Controller	792A361D	C96A68AC	C06EAC7C			
3	DensityCompare_Peak_ColorMotionSwap_v1	UNCUED	0	0	0	2	6	111	68	95	102	138	1318692805	1533145164	393577542	899017095	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
4	DensityCompare_Peak_ColorMotionSwap_v1	UNCUED	0	45	90	0	8	88	68	95	102	138	1386138884	334677881	2013284328	1275383454	G	N	N		XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
5	DensityCompare_Peak_ColorMotionSwap_v1	UNCUED	0	315	315	3	3	121	68	95	102	138	897758852	820174506	409667184	358281067	R	N	MC		XR Controller	4478E765	EAFFC16C	C06EAC7C			
6	DensityCompare_Peak_ColorMotionSwap_v1	CUED	1	315	315	3	3	90	68	95	102	138	2051187005	991938605	1030774343	1892050517	R	N	N		XR Controller	8892A655	97D7D86C	C06EAC7C			
7	DensityCompare_Peak_ColorMotionSwap_v1	CUED	1	270	90	0	8	96	68	95	102	138	176212393	132967729	476941017	1791175746	G	N	N		XR Controller	8892A655	BBE350AC	C06EAC7C			
8	DensityCompare_Peak_ColorMotionSwap_v1	CUED	0	135	90	0	8	94	68	95	102	138	234719266	1445318736	599311904	1668549926	R	N	MC		XR Controller	C63C3155	EAFFC16C	C06EAC7C			
9	DensityCompare_Peak_ColorMotionSwap_v1	CUED	0	315	135	7	7	187	68	95	102	138	1874822274	1732187159	1641144513	1543528455	G	N	MC		XR Controller	C63C3155	C96A68AC	C06EAC7C			
