Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
0	DecoupledDots_005m_v2	CUED	0	45	45	1	9	188	56	78	84	114	1864866965	970877280	218014694	1877729528	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
1	DecoupledDots_005m_v2	UNCUED	1	315	270	4	2	87	56	78	84	114	1391519931	237841109	1016059027	1531574346	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
2	DecoupledDots_005m_v2	CUED	1	0	45	1	9	102	56	78	84	114	1272487332	1846940354	1121300431	330625517	R	N	C		XR Controller	CB090948	95473DAC	E4FFF864			
3	DecoupledDots_005m_v2	UNCUED	0	225	225	5	1	99	56	78	84	114	1302350025	1884181282	1376545206	1681415093	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
4	DecoupledDots_005m_v2	CUED	0	90	90	0	8	83	56	78	84	114	1656467168	2034800831	363072848	704110108	R	F	Z		XR Controller	6CBED730	BC9E36AC	1B981CE4			
5	DecoupledDots_005m_v2	CUED	1	315	0	2	6	137	56	78	84	114	1594633157	1179516796	1296617343	2120531854	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
6	DecoupledDots_005m_v2	UNCUED	0	270	270	4	2	184	56	78	84	114	431706210	1134924253	1531321878	622046959	G	N	CZ		XR Controller	F088AE08	E283626C	81535EE4			
7	DecoupledDots_005m_v2	CUED	1	135	270	4	2	107	56	78	84	114	1684999801	1723630115	210541005	721622617	G	N	Z		XR Controller	CB090948	083E616C	81535EE4			
8	DecoupledDots_005m_v2	UNCUED	0	180	180	6	4	100	56	78	84	114	1925071507	1899981027	607997019	38318195	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
9	DecoupledDots_005m_v2	UNCUED	0	0	315	3	3	151	56	78	84	114	1839944080	296399120	1027193232	816971335	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
10	DecoupledDots_005m_v2	UNCUED	1	270	270	4	2	98	56	78	84	114	1695020943	978966959	1740275870	545320014	R	F	CZ		XR Controller	67DD8480	95473DAC	1B981CE4			
11	DecoupledDots_005m_v2	CUED	0	90	315	3	3	120	56	78	84	114	1324450334	1808605995	1011027970	1847760616	G	N	N		XR Controller	6CBED730	083E616C	E4FFF864			
12	DecoupledDots_005m_v2	CUED	0	225	225	5	1	95	56	78	84	114	1866893039	1375599650	797774807	848164828	G	F	N		XR Controller	6CBED730	083E616C	B7EB8364			
13	DecoupledDots_005m_v2	CUED	0	135	135	7	7	103	56	78	84	114	480646543	1273449472	1945892468	649257504	R	N	CZ		XR Controller	6CBED730	95473DAC	81535EE4			
14	DecoupledDots_005m_v2	UNCUED	0	315	315	3	3	82	56	78	84	114	1607593538	282364470	1014456521	771195765	G	N	CZ		XR Controller	F088AE08	E283626C	81535EE4			
15	DecoupledDots_005m_v2	UNCUED	0	90	135	7	7	148	56	78	84	114	567447163	1500316754	1407834185	98686282	R	F	CZ		XR Controller	F088AE08	95473DAC	1B981CE4			
16	DecoupledDots_005m_v2	UNCUED	1	225	0	2	6	112	56	78	84	114	1566102009	303564653	715273355	1896059658	R	F	Z		XR Controller	67DD8480	BC9E36AC	1B981CE4			
17	DecoupledDots_005m_v2	UNCUED	1	0	0	2	6	127	56	78	84	114	1037832677	64032896	904864423	1390649441	G	F	N		XR Controller	67DD8480	083E616C	B7EB8364			
18	DecoupledDots_005m_v2	CUED	0	45	0	2	6	87	56	78	84	114	1850804825	511009852	1581559295	882125326	G	N	Z		XR Controller	6CBED730	083E616C	81535EE4			
19	DecoupledDots_005m_v2	UNCUED	1	180	0	2	6	85	56	78	84	114	1040374541	1149565352	1883412846	871404340	R	N	N		XR Controller	67DD8480	BC9E36AC	E4FFF864			
20	DecoupledDots_005m_v2	UNCUED	0	270	225	5	1	90	56	78	84	114	621144331	119474687	308002792	1573229479	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
21	DecoupledDots_005m_v2	UNCUED	1	90	90	0	8	81	56	78	84	114	1511963805	1744008721	23058785	743628358	G	F	C		XR Controller	67DD8480	E283626C	B7EB8364			
22	DecoupledDots_005m_v2	CUED	1	315	225	5	1	359	56	78	84	114	754746136	522912823	2019107222	1714554834	R	N	CZ		XR Controller	CB090948	95473DAC	81535EE4			
23	DecoupledDots_005m_v2	UNCUED	0	0	0	2	6	77	56	78	84	114	1873161655	269720819	1751290201	16122497	G	N	Z		XR Controller	F088AE08	083E616C	81535EE4			
24	DecoupledDots_005m_v2	CUED	1	225	225	5	1	95	56	78	84	114	1788738549	1286451233	1742498199	807745468	G	N	C		XR Controller	CB090948	E283626C	E4FFF864			
25	DecoupledDots_005m_v2	UNCUED	0	315	180	6	4	93	56	78	84	114	646106676	1474776069	1774148285	400287172	R	F	Z		XR Controller	F088AE08	BC9E36AC	1B981CE4			
26	DecoupledDots_005m_v2	CUED	1	45	45	1	9	93	56	78	84	114	46496242	251329076	862181522	1739553450	R	F	N		XR Controller	CB090948	BC9E36AC	B7EB8364			
27	DecoupledDots_005m_v2	UNCUED	0	90	135	7	7	103	56	78	84	114	1927853411	1331860872	902838116	389086938	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
28	DecoupledDots_005m_v2	CUED	1	0	0	2	6	85	56	78	84	114	421891302	238272704	1960784307	414730678	G	F	N		XR Controller	CB090948	083E616C	B7EB8364			
29	DecoupledDots_005m_v2	UNCUED	0	135	225	5	1	92	56	78	84	114	1669344474	144815536	936333404	312717609	R	F	N		XR Controller	F088AE08	BC9E36AC	B7EB8364			
30	DecoupledDots_005m_v2	CUED	1	225	180	6	4	96	56	78	84	114	78596481	1176477325	840536582	1992525047	R	N	N		XR Controller	CB090948	BC9E36AC	E4FFF864			
31	DecoupledDots_005m_v2	CUED	1	180	225	5	1	88	56	78	84	114	1712509624	1371566356	1009173074	1543142401	G	N	N		XR Controller	CB090948	083E616C	E4FFF864			
32	DecoupledDots_005m_v2	UNCUED	0	45	45	1	9	85	56	78	84	114	2101695865	955248963	2069073288	1682861628	G	N	C		XR Controller	F088AE08	E283626C	E4FFF864			
33	DecoupledDots_005m_v2	UNCUED	0	270	270	4	2	85	56	78	84	114	1858395662	1638847635	1349748339	433723694	G	F	CZ		XR Controller	F088AE08	E283626C	1B981CE4			
34	DecoupledDots_005m_v2	CUED	1	135	90	0	8	79	56	78	84	114	292793475	981532030	276019602	731883836	R	F	CZ		XR Controller	CB090948	95473DAC	1B981CE4			
35	DecoupledDots_005m_v2	CUED	1	180	180	6	4	89	56	78	84	114	2001919507	1585075254	1824437050	117039903	G	F	Z		XR Controller	CB090948	083E616C	1B981CE4			
36	DecoupledDots_005m_v2	CUED	0	180	0	2	6	75	56	78	84	114	1838545660	213836311	1642617342	2059549791	R	N	C		XR Controller	6CBED730	95473DAC	E4FFF864			
