Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
132	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	315	90	0	8	75	68	95	102	138	376843223	2133618998	910376196	1720391321	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
133	SubfieldSwap_CatekExact_NDb_v1	CUED	0	0	0	2	6	74	68	95	102	138	548416354	2062633481	2082493401	2097586383	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
134	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	270	180	6	4	64	68	95	102	138	751613741	280285323	1964136574	1635365247	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
135	SubfieldSwap_CatekExact_NDb_v1	CUED	0	180	180	6	4	75	68	95	102	138	588004198	963051955	1515806355	932856079	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
136	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	270	225	5	1	68	68	95	102	138	1050053281	291265823	1177371268	1153933291	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
137	SubfieldSwap_CatekExact_NDb_v1	CUED	1	0	225	5	1	85	68	95	102	138	626270788	1276998402	397708520	993348735	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
138	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	45	45	1	9	68	68	95	102	138	244433182	1657324278	2108210135	776330201	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
139	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	45	45	1	9	65	68	95	102	138	1558996974	721056937	1005310747	247007478	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
140	SubfieldSwap_CatekExact_NDb_v1	CUED	1	270	90	0	8	67	68	95	102	138	1049289720	545272013	1569575049	605731458	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
141	SubfieldSwap_CatekExact_NDb_v1	CUED	1	225	180	6	4	66	68	95	102	138	1552515666	1834888340	1193799887	1314968046	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
142	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	135	90	0	8	69	68	95	102	138	34717948	1628411876	726398848	182866644	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
143	SubfieldSwap_CatekExact_NDb_v1	CUED	1	180	225	5	1	73	68	95	102	138	740896366	1444979137	1554003530	714829463	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
144	SubfieldSwap_CatekExact_NDb_v1	CUED	1	270	90	0	8	69	68	95	102	138	1814398236	1519490243	491207962	846212392	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
145	SubfieldSwap_CatekExact_NDb_v1	CUED	1	90	90	0	8	58	68	95	102	138	209513283	1649097402	1659443629	1417396534	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
146	SubfieldSwap_CatekExact_NDb_v1	CUED	1	225	180	6	4	173	68	95	102	138	1046660092	408955862	1357046630	992103201	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
147	SubfieldSwap_CatekExact_NDb_v1	CUED	1	45	45	1	9	147	68	95	102	138	1483459752	308012103	1497408388	903209644	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
148	SubfieldSwap_CatekExact_NDb_v1	CUED	0	270	270	4	2	70	68	95	102	138	117908264	244397903	1367783412	1478424609	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
149	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	180	180	6	4	68	68	95	102	138	990020453	2025351314	2094561298	413335022	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
150	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	135	135	7	7	90	68	95	102	138	1345440444	230418869	71588786	228492432	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
151	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	45	45	1	9	65	68	95	102	138	883022718	781418563	1706636554	598653378	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
152	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	45	90	0	8	71	68	95	102	138	658956142	1848130759	501118856	1626973507	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
153	SubfieldSwap_CatekExact_NDb_v1	CUED	0	270	0	2	6	95	68	95	102	138	1056056218	319310910	1066839145	1046623238	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
154	SubfieldSwap_CatekExact_NDb_v1	CUED	0	90	45	1	9	73	68	95	102	138	1379590064	247289703	1185434340	2082309811	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
155	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	180	135	7	7	66	68	95	102	138	1141770174	1259327462	1071635520	673819078	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
156	SubfieldSwap_CatekExact_NDb_v1	CUED	1	135	135	7	7	68	68	95	102	138	450304325	1381235873	1920312431	822115133	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
157	SubfieldSwap_CatekExact_NDb_v1	CUED	0	225	315	3	3	75	68	95	102	138	540643009	130576646	163264171	1402257239	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
158	SubfieldSwap_CatekExact_NDb_v1	CUED	0	180	225	5	1	73	68	95	102	138	1362017625	317690872	2037412243	1584485091	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
159	SubfieldSwap_CatekExact_NDb_v1	CUED	0	45	45	1	9	149	68	95	102	138	1380661339	1661428747	450325681	1454416176	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
160	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	90	90	0	8	68	68	95	102	138	2098171371	1509556757	132591460	1339966570	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
161	SubfieldSwap_CatekExact_NDb_v1	CUED	0	0	0	2	6	155	68	95	102	138	1928729202	1051426809	829347428	755542077	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
162	SubfieldSwap_CatekExact_NDb_v1	CUED	0	135	45	1	9	79	68	95	102	138	1643980259	909906138	160142320	122042475	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
163	SubfieldSwap_CatekExact_NDb_v1	CUED	0	45	45	1	9	68	68	95	102	138	911665438	1115312979	1165713912	521319915	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
164	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	225	225	5	1	65	68	95	102	138	805087805	32946058	541469133	2087088581	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
165	SubfieldSwap_CatekExact_NDb_v1	CUED	0	270	270	4	2	99	68	95	102	138	2056333207	110357399	1619400605	1171422975	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
166	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	270	270	4	2	82	68	95	102	138	1926154168	374605121	1912092950	1761194231	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
167	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	45	270	4	2	66	68	95	102	138	983180340	818531907	680522631	1740776194	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
168	SubfieldSwap_CatekExact_NDb_v1	CUED	1	270	270	4	2	68	68	95	102	138	1993059099	11302837	395557819	1233204756	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
169	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	135	90	0	8	77	68	95	102	138	2108657568	796612362	22451477	653095703	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
170	SubfieldSwap_CatekExact_NDb_v1	CUED	1	180	180	6	4	70	68	95	102	138	341239829	883018640	1656644781	69777329	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
171	SubfieldSwap_CatekExact_NDb_v1	CUED	0	315	0	2	6	137	68	95	102	138	131796863	1362662032	976935947	2045030370	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
172	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	315	0	2	6	80	68	95	102	138	352232194	205936443	1699516638	1257435646	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
173	SubfieldSwap_CatekExact_NDb_v1	CUED	0	225	225	5	1	69	68	95	102	138	1947723249	1520150950	939879246	1661640577	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
174	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	0	0	2	6	72	68	95	102	138	298021767	1057685874	2117748409	898803602	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
175	SubfieldSwap_CatekExact_NDb_v1	CUED	1	270	180	6	4	69	68	95	102	138	1255425986	1126775830	1678627940	1855252426	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
176	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	270	180	6	4	73	68	95	102	138	1760123510	1017697274	2122498009	2102551025	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
177	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	225	45	1	9	114	68	95	102	138	788099132	1661654507	411292841	985777861	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
178	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	180	180	6	4	77	68	95	102	138	622195918	1076098450	921194051	1103120990	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
179	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	0	0	2	6	117	68	95	102	138	1413163301	439400996	362953840	1484299196	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
180	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	180	180	6	4	73	68	95	102	138	849382435	1919755598	169067846	1553063015	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
181	SubfieldSwap_CatekExact_NDb_v1	CUED	1	180	0	2	6	95	68	95	102	138	2140460480	1847860695	1924531510	1906835597	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
182	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	90	90	0	8	74	68	95	102	138	503599892	1140977425	1754298192	1757942370	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
183	SubfieldSwap_CatekExact_NDb_v1	CUED	0	270	45	1	9	138	68	95	102	138	529766163	410139485	1342591830	822511399	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
184	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	180	225	5	1	74	68	95	102	138	57498799	1179574418	1356042920	1285379035	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
185	SubfieldSwap_CatekExact_NDb_v1	CUED	0	90	90	0	8	67	68	95	102	138	1687110411	458210143	2118440071	617575055	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
186	SubfieldSwap_CatekExact_NDb_v1	CUED	1	225	225	5	1	76	68	95	102	138	293857165	1209702047	1561971436	1024432624	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
187	SubfieldSwap_CatekExact_NDb_v1	CUED	0	180	0	2	6	158	68	95	102	138	35105817	705009542	760175451	899791133	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
188	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	90	225	5	1	96	68	95	102	138	1426350322	726735175	950112646	526051369	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
189	SubfieldSwap_CatekExact_NDb_v1	CUED	1	270	270	4	2	79	68	95	102	138	768049195	147176649	1108206510	1387952218	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
190	SubfieldSwap_CatekExact_NDb_v1	CUED	1	135	135	7	7	129	68	95	102	138	1496727222	190263456	856872106	317393878	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
191	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	225	225	5	1	73	68	95	102	138	235330963	613424500	1774638948	1399690526	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
192	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	45	45	1	9	110	68	95	102	138	449757729	40587683	1585707975	582540935	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
193	SubfieldSwap_CatekExact_NDb_v1	CUED	1	225	225	5	1	76	68	95	102	138	1500373160	1618829413	1300852487	1451614037	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
194	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	45	90	0	8	93	68	95	102	138	608249097	1155113690	1448071656	849243365	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
195	SubfieldSwap_CatekExact_NDb_v1	CUED	0	315	315	3	3	90	68	95	102	138	971578992	1247189909	372621139	1132289121	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
196	SubfieldSwap_CatekExact_NDb_v1	CUED	1	135	315	3	3	78	68	95	102	138	160808865	1559704314	825060326	1573620036	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
197	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	180	180	6	4	69	68	95	102	138	1876365055	1191547316	1858154053	309586957	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
198	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	180	180	6	4	82	68	95	102	138	1011648547	343359942	1131656466	654896986	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
199	SubfieldSwap_CatekExact_NDb_v1	CUED	0	225	225	5	1	67	68	95	102	138	784646141	1886812793	1402242686	695481343	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
200	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	315	315	3	3	87	68	95	102	138	822572130	654657304	1342263415	1413591962	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
201	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	180	180	6	4	84	68	95	102	138	759771420	161450597	860966091	435669499	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
202	SubfieldSwap_CatekExact_NDb_v1	CUED	1	315	315	3	3	74	68	95	102	138	1786165345	1410752345	1468430949	771556513	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
203	SubfieldSwap_CatekExact_NDb_v1	CUED	0	315	0	2	6	83	68	95	102	138	392622804	846768324	21056743	395547458	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
204	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	270	270	4	2	70	68	95	102	138	536550348	746672814	851659789	1423430273	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
205	SubfieldSwap_CatekExact_NDb_v1	CUED	1	225	270	4	2	68	68	95	102	138	22781892	1930823398	1502466109	60910456	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
206	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	180	180	6	4	63	68	95	102	138	1039446857	1880061265	307466247	1423089626	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
207	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	315	90	0	8	62	68	95	102	138	1066595711	592209382	1517432262	1720217725	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
208	SubfieldSwap_CatekExact_NDb_v1	CUED	0	0	270	4	2	63	68	95	102	138	1021892771	1574917378	1625608574	1145838800	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
209	SubfieldSwap_CatekExact_NDb_v1	CUED	1	45	45	1	9	70	68	95	102	138	840913760	2525447	1829858986	983689952	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
210	SubfieldSwap_CatekExact_NDb_v1	CUED	1	180	0	2	6	74	68	95	102	138	784498120	448375595	1162812353	2143139052	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
211	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	45	0	2	6	77	68	95	102	138	854628946	1489942083	763879774	1221257786	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
212	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	270	225	5	1	82	68	95	102	138	1683149802	1163676783	618320157	913642577	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
213	SubfieldSwap_CatekExact_NDb_v1	CUED	1	90	90	0	8	89	68	95	102	138	1619136717	1691352719	795785361	412335517	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
214	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	0	0	2	6	69	68	95	102	138	1640226809	1492651260	916800994	1203696887	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
215	SubfieldSwap_CatekExact_NDb_v1	CUED	0	0	315	3	3	88	68	95	102	138	1798318317	904841156	687509203	640725641	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
216	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	315	315	3	3	118	68	95	102	138	1635178760	444425714	1265482241	494018160	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
217	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	0	0	2	6	65	68	95	102	138	671086028	402941819	796120574	331116573	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
218	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	270	225	5	1	70	68	95	102	138	171768574	1342433278	1675981670	173894443	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
219	SubfieldSwap_CatekExact_NDb_v1	CUED	0	135	180	6	4	78	68	95	102	138	777017699	314185316	463173094	358095488	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
220	SubfieldSwap_CatekExact_NDb_v1	CUED	1	0	0	2	6	73	68	95	102	138	583596661	694822893	920444679	132815008	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
221	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	90	90	0	8	72	68	95	102	138	96389086	1237659096	810138481	740203362	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
222	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	135	135	7	7	90	68	95	102	138	1634632607	676766541	1840349215	27367776	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
223	SubfieldSwap_CatekExact_NDb_v1	CUED	0	135	315	3	3	80	68	95	102	138	568715725	1365406341	596651476	1883961568	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
224	SubfieldSwap_CatekExact_NDb_v1	CUED	1	225	45	1	9	85	68	95	102	138	858827668	384514251	1182516233	571646262	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
225	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	0	0	2	6	133	68	95	102	138	1030528564	1646902492	2002676349	8910636	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
226	SubfieldSwap_CatekExact_NDb_v1	CUED	1	45	180	6	4	72	68	95	102	138	1339738802	593626659	705045863	1454851911	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
227	SubfieldSwap_CatekExact_NDb_v1	CUED	0	135	270	4	2	119	68	95	102	138	1734758838	707358873	278485308	15631932	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
228	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	225	180	6	4	73	68	95	102	138	1312249811	658300498	1539811245	1702790850	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
229	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	135	90	0	8	64	68	95	102	138	316697370	1872614638	779029441	954126897	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
230	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	90	45	1	9	80	68	95	102	138	2012542266	2033328393	2098468619	1398257339	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
231	SubfieldSwap_CatekExact_NDb_v1	CUED	1	315	315	3	3	84	68	95	102	138	41372882	2025124130	1615477368	340373472	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
232	SubfieldSwap_CatekExact_NDb_v1	CUED	1	45	0	2	6	151	68	95	102	138	698843582	1185890769	897981249	1289312548	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
233	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	225	225	5	1	83	68	95	102	138	1302516837	1702907280	1445422057	506022493	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
234	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	270	270	4	2	67	68	95	102	138	1750348442	206087523	267061010	303646732	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
235	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	225	225	5	1	82	68	95	102	138	525419582	1065021936	1098236882	689092337	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
236	SubfieldSwap_CatekExact_NDb_v1	CUED	1	270	225	5	1	69	68	95	102	138	916928511	2071250744	554537103	1070346463	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
237	SubfieldSwap_CatekExact_NDb_v1	CUED	1	315	180	6	4	75	68	95	102	138	616611842	676502434	1723455563	1834111335	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
238	SubfieldSwap_CatekExact_NDb_v1	CUED	1	90	45	1	9	155	68	95	102	138	677466599	1671478479	1496993915	170401322	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
239	SubfieldSwap_CatekExact_NDb_v1	CUED	0	225	225	5	1	69	68	95	102	138	344864161	396788296	2068988204	254058714	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
240	SubfieldSwap_CatekExact_NDb_v1	CUED	0	270	270	4	2	78	68	95	102	138	1338198011	2015031834	548864370	526064052	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
241	SubfieldSwap_CatekExact_NDb_v1	CUED	1	315	315	3	3	89	68	95	102	138	1976551843	582468458	739666317	1065489130	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
242	SubfieldSwap_CatekExact_NDb_v1	CUED	0	90	90	0	8	70	68	95	102	138	2049448207	1364501086	1777741858	730146738	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
243	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	90	270	4	2	66	68	95	102	138	1265026872	844856429	221131591	329654460	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
244	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	180	180	6	4	70	68	95	102	138	97621676	1484165441	1780842772	1249008070	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
245	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	90	270	4	2	78	68	95	102	138	1997188506	1806977362	117301433	1240056832	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
246	SubfieldSwap_CatekExact_NDb_v1	CUED	0	225	315	3	3	175	68	95	102	138	1976349700	383538894	1505397255	139628603	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
247	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	270	270	4	2	70	68	95	102	138	1996777974	1294873981	1821011697	1901713070	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
248	SubfieldSwap_CatekExact_NDb_v1	UNCUED	1	90	90	0	8	64	68	95	102	138	1750739259	36250275	1102521136	1013900268	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
249	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	135	90	0	8	66	68	95	102	138	1686353584	1784049834	1391381347	1140645434	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
250	SubfieldSwap_CatekExact_NDb_v1	CUED	0	270	270	4	2	67	68	95	102	138	716088857	1286315194	543429571	1829405973	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
251	SubfieldSwap_CatekExact_NDb_v1	CUED	1	0	0	2	6	70	68	95	102	138	1245279612	36210978	991104984	1021538323	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
252	SubfieldSwap_CatekExact_NDb_v1	UNCUED	0	0	0	2	6	119	68	95	102	138	206827579	231066757	258865025	451530882	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
253	SubfieldSwap_CatekExact_NDb_v1	CUED	0	45	45	1	9	71	68	95	102	138	36883069	174533968	587181141	446086415	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
254	SubfieldSwap_CatekExact_NDb_v1	CUED	0	225	225	5	1	63	68	95	102	138	66436577	1896276812	2092089624	2082657764	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
255	SubfieldSwap_CatekExact_NDb_v1	CUED	0	0	90	0	8	65	68	95	102	138	1666843999	1027988053	1196072291	749908067	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
