Trial	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	EndKey	Device	MkHash32	ColorHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes
0	CUED	0	225	180	6	4	163	56	78	79	109	1453091368	713084591	1398534559	1785427305	R		XR Controller	57F83592	BF8EF6AB		
1	CUED	1	0	315	3	3	153	56	78	79	109	1145102367	451116175	1051398139	1627270377	R		XR Controller	64F9518A	BF8EF6AB		
2	CUED	0	0	0	2	6	95	56	78	79	109	1673116976	1631631590	589404003	336393162	R		XR Controller	57F83592	BF8EF6AB		
3	UNCUED	1	315	-1	-1	-1	47	56	78	79	109	491978860	214362137	1460269906	1472422432	R		XR Controller	AD52223A	BF8EF6AB		
4	UNCUED	1	135	-1	-1	-1	33	56	78	79	109	954677891	219884705	1562196221	1589337111	G		XR Controller	AD52223A	81F4B8AB		
5	UNCUED	1	135	45	1	9	73	56	78	79	109	753497734	762719639	395509094	939909451	R		XR Controller	AD52223A	BF8EF6AB		
6	CUED	1	135	-1	-1	-1	38	56	78	79	109	1216160735	1484768910	974225429	168144349	G		XR Controller	64F9518A	81F4B8AB		
7	CUED	0	90	-1	-1	-1	-1	56	78	79	109	592812233	758049174	104074046	962366435	R	ABORT	OnApplicationQuit	00000000	00000000		
