Trial	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	EndKey	Device	MkHash32	ColorHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes
0	CUED	0	225	270	4	2	104	56	78	84	114	1453091368	713084591	1398534559	1785427305	R		XR Controller	6CBED730	BC9E36AC		
1	CUED	1	0	315	3	3	399	56	78	84	114	1145102367	451116175	1051398139	1627270377	R		XR Controller	CB090948	BC9E36AC		
2	CUED	0	0	315	3	3	146	56	78	84	114	1673116976	1631631590	589404003	336393162	R		XR Controller	6CBED730	BC9E36AC		
3	UNCUED	1	315	270	4	2	474	56	78	84	114	491978860	214362137	1460269906	1472422432	R		XR Controller	67DD8480	BC9E36AC		
4	UNCUED	1	135	-1	-1	-1	143	56	78	84	114	954677891	219884705	1562196221	1589337111	G		XR Controller	67DD8480	083E616C		
